date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/26/2022,"Loyola Maryland @ State College, PA",3-2,5.0,60.0,27.0,155.0,0.213,55.0,6.0,9.0,64.0,98.0,4.0,3.0,20.0,1.0,13.0,79.0,1.0,Loyola Maryland,5,12.0,5.4,31.0,11.0,1.2,1.8,12.8,0.8,0.6,4.0,0.2,15.8,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/26/2022,"Duquesne @ State College, PA",3-0,3.0,45.0,18.0,109.0,0.248,40.0,7.0,8.0,42.0,48.0,1.0,2.0,14.0,1.0,9.0,61.0,1.0,Duquesne,3,15.0,6.0,36.333333333333336,13.333333333333334,2.333333333333333,2.6666666666666665,14.0,0.3333333333333333,0.6666666666666666,4.666666666666667,0.3333333333333333,20.33333333333333,,6.0,,2.7,,15.5,,0.1065,,5.5,,0.6,,0.9,,6.4,,0.3,,2.0,,0.1,,7.9
08/27/2022,@ Penn St.,1-3,4.0,37.0,30.0,132.0,0.053,35.0,4.0,11.0,41.0,87.0,5.0,1.0,12.0,2.0,7.0,48.0,0.0,Penn St.,4,9.25,7.5,33.0,8.75,1.0,2.75,10.25,1.25,0.25,3.0,0.5,12.0,,9.0,,3.8000000000000003,,22.444444444444446,,0.15366666666666665,,8.111111111111112,,1.1777777777777778,,1.488888888888889,,8.933333333333334,,0.4222222222222222,,2.8888888888888893,,0.17777777777777778,,12.044444444444443
09/01/2022,"UCLA @ Honolulu, HI",0-3,3.0,27.0,19.0,78.0,0.103,24.0,1.0,6.0,22.0,68.0,8.0,2.0,4.0,2.0,4.0,32.0,0.0,UCLA,3,9.0,6.333333333333333,26.0,8.0,0.3333333333333333,2.0,7.333333333333333,2.6666666666666665,0.6666666666666666,1.3333333333333333,0.6666666666666666,10.666666666666666,12.083333333333334,9.0625,6.3,4.725,33.44444444444445,25.083333333333336,0.17133333333333334,0.1285,11.027777777777779,8.270833333333334,1.511111111111111,1.1333333333333333,2.4055555555555554,1.8041666666666667,12.35,9.2625,0.5055555555555555,0.37916666666666665,3.8888888888888893,2.916666666666667,0.3444444444444444,0.2583333333333333,16.04444444444444,12.033333333333331
09/02/2022,@ Hawaii,0-3,3.0,28.0,27.0,100.0,0.01,26.0,8.0,8.0,33.0,69.0,4.0,2.0,12.0,1.0,8.0,44.0,1.0,Hawaii,3,9.333333333333334,9.0,33.333333333333336,8.666666666666666,2.6666666666666665,2.6666666666666665,11.0,1.3333333333333333,0.6666666666666666,4.0,0.3333333333333333,14.666666666666666,11.083333333333334,9.05,6.611111111111111,5.046666666666666,31.777777777777782,25.26666666666667,0.13466666666666668,0.1234,10.027777777777779,8.216666666666667,1.222222222222222,0.9733333333333333,2.472222222222222,1.8433333333333333,10.527777777777777,8.876666666666667,0.5277777777777778,0.43666666666666665,3.0,2.6000000000000005,0.5,0.33999999999999997,14.333333333333334,11.759999999999998
09/04/2022,"Texas St. @ Honolulu, HI",1-3,4.0,48.0,24.0,134.0,0.179,44.0,4.0,6.0,47.0,83.0,4.0,2.0,16.0,0.0,10.0,62.0,3.0,Texas St.,4,12.0,6.0,33.5,11.0,1.0,1.5,11.75,1.0,0.5,4.0,0.0,15.5,9.194444444444445,9.097222222222223,7.611111111111111,5.705555555555556,30.777777777777782,26.611111111111114,0.05533333333333334,0.1045,8.472222222222221,8.291666666666666,1.3333333333333333,1.2555555555555555,2.472222222222222,1.9805555555555554,9.527777777777777,9.230555555555556,0.5277777777777778,0.4749999999999999,2.7777777777777772,2.8333333333333335,0.49999999999999994,0.33888888888888885,12.444444444444443,12.244444444444442
09/09/2022,"Northern Colo. @ Vermillion, SD",3-2,5.0,58.0,34.0,160.0,0.15,52.0,10.0,14.0,67.0,85.0,4.0,2.0,18.0,3.0,11.0,79.0,0.0,Northern Colo.,5,11.6,6.8,32.0,10.4,2.0,2.8,13.4,0.8,0.4,3.6,0.6,15.8,10.111111111111112,9.511904761904763,7.111111111111111,5.747619047619048,30.944444444444446,27.5952380952381,0.09733333333333334,0.11514285714285714,9.222222222222221,8.678571428571429,1.3333333333333333,1.219047619047619,2.0555555555555554,1.9119047619047618,10.027777777777777,9.59047619047619,0.611111111111111,0.47857142857142854,3.1111111111111107,3.0,0.3333333333333333,0.29047619047619044,13.611111111111109,12.709523809523807
09/09/2022,@ South Dakota,1-3,4.0,42.0,26.0,134.0,0.119,39.0,7.0,11.0,56.0,85.0,3.0,1.0,16.0,5.0,9.0,58.0,0.0,South Dakota,4,10.5,6.5,33.5,9.75,1.75,2.75,14.0,0.75,0.25,4.0,1.25,14.5,10.97777777777778,9.772916666666667,7.266666666666667,5.879166666666666,32.94444444444445,28.145833333333336,0.11299999999999999,0.11950000000000001,10.02222222222222,8.89375,1.8888888888888886,1.3166666666666667,2.322222222222222,2.0229166666666667,12.049999999999999,10.066666666666666,0.5222222222222221,0.46874999999999994,3.8666666666666667,3.075,0.31111111111111106,0.32916666666666666,15.322222222222223,13.095833333333331
09/10/2022,"CSU Bakersfield @ Vermillion, SD",0-3,3.0,33.0,24.0,113.0,0.08,29.0,3.0,2.0,46.0,68.0,9.0,3.0,18.0,5.0,12.0,48.0,0.0,CSU Bakersfield,3,11.0,8.0,37.66666666666666,9.666666666666666,1.0,0.6666666666666666,15.333333333333334,3.0,1.0,6.0,1.6666666666666667,16.0,11.366666666666665,9.853703703703705,6.433333333333334,5.948148148148148,33.0,28.740740740740744,0.14933333333333332,0.11944444444444446,10.383333333333333,8.988888888888889,1.5833333333333333,1.3648148148148147,2.3499999999999996,2.1037037037037036,13.049999999999999,10.503703703703703,0.3833333333333333,0.4444444444444444,3.8666666666666667,3.177777777777778,0.6166666666666666,0.43148148148148147,15.266666666666666,13.25185185185185
09/15/2022,Merrimack,3-0,3.0,38.0,8.0,69.0,0.435,32.0,13.0,8.0,24.0,30.0,2.0,1.0,6.0,1.0,4.0,55.0,0.0,Merrimack,3,12.666666666666666,2.6666666666666665,23.0,10.666666666666666,4.333333333333333,2.6666666666666665,8.0,0.6666666666666666,0.3333333333333333,2.0,0.3333333333333333,18.33333333333333,11.033333333333331,9.968333333333334,7.1000000000000005,6.153333333333333,34.388888888888886,29.633333333333336,0.11633333333333333,0.11550000000000002,9.938888888888888,9.056666666666668,1.5833333333333333,1.3283333333333334,2.072222222222222,1.9600000000000002,14.244444444444445,10.986666666666666,0.5499999999999999,0.5,4.533333333333333,3.46,1.1722222222222223,0.5549999999999999,15.433333333333332,13.526666666666666
