date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/26/2022,@ BYU,0-3,3.0,23.0,13.0,83.0,0.12,22.0,0.0,11.0,28.0,66.0,8.0,0.0,0.0,1.0,0.0,23.0,1.0,BYU,3,7.666666666666667,4.333333333333333,27.666666666666668,7.333333333333333,0.0,3.6666666666666665,9.333333333333334,2.6666666666666665,0.0,0.0,0.3333333333333333,7.666666666666667
08/26/2022,"Washington St. @ Provo, UT",0-3,3.0,19.0,25.0,69.0,-0.087,18.0,1.0,3.0,11.0,70.0,9.0,0.0,2.0,0.0,1.0,21.0,2.0,Washington St.,3,6.333333333333333,8.333333333333334,23.0,6.0,0.3333333333333333,1.0,3.6666666666666665,3.0,0.0,0.6666666666666666,0.0,7.0
08/27/2022,Duke @,1-3,4.0,40.0,24.0,123.0,0.13,37.0,6.0,5.0,45.0,45.0,9.0,1.0,6.0,3.0,4.0,50.0,2.0,Duke,4,10.0,6.0,30.75,9.25,1.5,1.25,11.25,2.25,0.25,1.5,0.75,12.5
09/02/2022,"Buffalo @ Bethlehem, PA",0-3,3.0,25.0,20.0,85.0,0.059,24.0,2.0,4.0,32.0,59.0,8.0,0.0,6.0,0.0,3.0,30.0,0.0,Buffalo,3,8.333333333333334,6.666666666666667,28.333333333333332,8.0,0.6666666666666666,1.3333333333333333,10.666666666666666,2.6666666666666665,0.0,2.0,0.0,10.0
09/02/2022,"Cleveland St. @ Bethlehem, PA",3-1,4.0,56.0,33.0,161.0,0.143,50.0,11.0,10.0,57.0,84.0,5.0,2.0,6.0,0.0,5.0,72.0,0.0,Cleveland St.,4,14.0,8.25,40.25,12.5,2.75,2.5,14.25,1.25,0.5,1.5,0.0,18.0
09/03/2022,@ Lehigh,2-3,5.0,39.0,33.0,135.0,0.044,38.0,7.0,10.0,54.0,89.0,13.0,0.0,12.0,2.0,6.0,52.0,3.0,Lehigh,5,7.8,6.6,27.0,7.6,1.4,2.0,10.8,2.6,0.0,2.4,0.4,10.4
09/09/2022,@ Georgetown,3-1,4.0,48.0,23.0,120.0,0.208,43.0,14.0,7.0,55.0,72.0,8.0,1.0,10.0,0.0,6.0,68.0,0.0,Georgetown,4,12.0,5.75,30.0,10.75,3.5,1.75,13.75,2.0,0.25,2.5,0.0,17.0
09/09/2022,@ George Washington,2-3,5.0,66.0,40.0,199.0,0.131,60.0,7.0,10.0,94.0,98.0,7.0,1.0,14.0,2.0,8.0,81.0,1.0,George Washington,5,13.2,8.0,39.8,12.0,1.4,2.0,18.8,1.4,0.2,2.8,0.4,16.2
09/10/2022,"Binghamton @ Washington, DC",0-3,3.0,34.0,26.0,110.0,0.073,33.0,3.0,7.0,44.0,66.0,4.0,0.0,4.0,0.0,2.0,39.0,1.0,Binghamton,3,11.333333333333334,8.666666666666666,36.666666666666664,11.0,1.0,2.3333333333333335,14.666666666666666,1.3333333333333333,0.0,1.3333333333333333,0.0,13.0
09/14/2022,@ Princeton,1-3,4.0,56.0,18.0,134.0,0.284,54.0,3.0,5.0,45.0,92.0,2.0,2.0,2.0,3.0,3.0,62.0,1.0,Princeton,4,14.0,4.5,33.5,13.5,0.75,1.25,11.25,0.5,0.5,0.5,0.75,15.5
