date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/26/2022,@ Arizona,0-3,3.0,23.0,18.0,96.0,0.052,23.0,1.0,2.0,38.0,69.0,9.0,0.0,4.0,0.0,2.0,26.0,1.0,Arizona,3,7.666666666666667,6.0,32.0,7.666666666666667,0.3333333333333333,0.6666666666666666,12.666666666666666,3.0,0.0,1.3333333333333333,0.0,8.666666666666666
08/26/2022,"Alabama St. @ Tucson, AZ",3-2,5.0,65.0,32.0,201.0,0.164,61.0,6.0,7.0,86.0,106.0,2.0,0.0,8.0,0.0,4.0,75.0,3.0,Alabama St.,5,13.0,6.4,40.2,12.2,1.2,1.4,17.2,0.4,0.0,1.6,0.0,15.0
08/27/2022,"New Mexico St. @ Tucson, AZ",0-3,3.0,28.0,21.0,125.0,0.056,26.0,1.0,5.0,58.0,64.0,5.0,1.0,10.0,0.0,6.0,35.0,0.0,New Mexico St.,3,9.333333333333334,7.0,41.666666666666664,8.666666666666666,0.3333333333333333,1.6666666666666667,19.333333333333332,1.6666666666666667,0.3333333333333333,3.3333333333333335,0.0,11.666666666666666
09/02/2022,"NJIT @ Lewisburg, PA",3-1,4.0,54.0,21.0,146.0,0.226,50.0,4.0,9.0,58.0,77.0,4.0,2.0,8.0,2.0,6.0,64.0,2.0,NJIT,4,13.5,5.25,36.5,12.5,1.0,2.25,14.5,1.0,0.5,2.0,0.5,16.0
09/03/2022,"George Washington @ Lewisburg, PA",2-3,5.0,52.0,27.0,191.0,0.131,47.0,3.0,7.0,64.0,103.0,6.0,3.0,22.0,2.0,14.0,69.0,0.0,George Washington,5,10.4,5.4,38.2,9.4,0.6,1.4,12.8,1.2,0.6,4.4,0.4,13.8
09/03/2022,@ Bucknell,0-3,3.0,27.0,19.0,116.0,0.069,25.0,1.0,6.0,51.0,64.0,2.0,2.0,16.0,0.0,10.0,38.0,0.0,Bucknell,3,9.0,6.333333333333333,38.666666666666664,8.333333333333334,0.3333333333333333,2.0,17.0,0.6666666666666666,0.6666666666666666,5.333333333333333,0.0,12.666666666666666
09/09/2022,"Marist @ Kingston, RI",0-3,3.0,23.0,17.0,88.0,0.068,21.0,5.0,7.0,32.0,63.0,5.0,1.0,12.0,3.0,7.0,35.0,2.0,Marist,3,7.666666666666667,5.666666666666667,29.333333333333332,7.0,1.6666666666666667,2.3333333333333335,10.666666666666666,1.6666666666666667,0.3333333333333333,4.0,1.0,11.666666666666666
09/09/2022,"Boston College @ Kingston, RI",2-3,5.0,61.0,29.0,159.0,0.201,58.0,3.0,8.0,58.0,102.0,4.0,0.0,12.0,1.0,6.0,70.0,4.0,Boston College,5,12.2,5.8,31.8,11.6,0.6,1.6,11.6,0.8,0.0,2.4,0.2,14.0
09/10/2022,@ Rhode Island,0-3,3.0,29.0,13.0,97.0,0.165,28.0,8.0,8.0,42.0,66.0,9.0,1.0,6.0,4.0,4.0,41.0,2.0,Rhode Island,3,9.666666666666666,4.333333333333333,32.333333333333336,9.333333333333334,2.6666666666666665,2.6666666666666665,14.0,3.0,0.3333333333333333,2.0,1.3333333333333333,13.666666666666666
09/14/2022,Manhattan,3-0,3.0,41.0,14.0,90.0,0.3,39.0,9.0,4.0,45.0,36.0,2.0,0.0,18.0,0.0,9.0,59.0,0.0,Manhattan,3,13.666666666666666,4.666666666666667,30.0,13.0,3.0,1.3333333333333333,15.0,0.6666666666666666,0.0,6.0,0.0,19.666666666666668
09/17/2022,Hartford,3-0,3.0,30.0,7.0,73.0,0.315,27.0,11.0,4.0,37.0,24.0,1.0,0.0,16.0,1.0,8.0,49.0,1.0,Hartford,3,10.0,2.3333333333333335,24.333333333333332,9.0,3.6666666666666665,1.3333333333333333,12.333333333333334,0.3333333333333333,0.0,5.333333333333333,0.3333333333333333,16.333333333333332
09/17/2022,Hartford,3-0,3.0,38.0,13.0,97.0,0.258,37.0,9.0,5.0,43.0,44.0,4.0,0.0,10.0,1.0,5.0,52.0,2.0,Hartford,3,12.666666666666666,4.333333333333333,32.333333333333336,12.333333333333334,3.0,1.6666666666666667,14.333333333333334,1.3333333333333333,0.0,3.3333333333333335,0.3333333333333333,17.333333333333332
09/23/2022,@ Sacred Heart,1-3,4.0,48.0,23.0,155.0,0.161,44.0,5.0,6.0,49.0,95.0,5.0,0.0,26.0,1.0,13.0,66.0,2.0,Sacred Heart,4,12.0,5.75,38.75,11.0,1.25,1.5,12.25,1.25,0.0,6.5,0.25,16.5
09/24/2022,@ Central Conn. St.,3-2,5.0,64.0,31.0,164.0,0.201,58.0,5.0,7.0,70.0,91.0,1.0,1.0,22.0,4.0,12.0,81.0,2.0,Central Conn. St.,5,12.8,6.2,32.8,11.6,1.0,1.4,14.0,0.2,0.2,4.4,0.8,16.2
09/30/2022,St. Francis Brooklyn,3-0,3.0,42.0,11.0,84.0,0.369,38.0,5.0,8.0,25.0,54.0,4.0,1.0,10.0,1.0,6.0,53.0,4.0,St. Francis Brooklyn,3,14.0,3.6666666666666665,28.0,12.666666666666666,1.6666666666666667,2.6666666666666665,8.333333333333334,1.3333333333333333,0.3333333333333333,3.3333333333333335,0.3333333333333333,17.666666666666668
10/07/2022,@ Stonehill,3-0,3.0,31.0,10.0,76.0,0.276,29.0,9.0,9.0,35.0,44.0,5.0,0.0,17.0,0.0,8.5,48.5,2.0,Stonehill,3,10.333333333333334,3.3333333333333335,25.333333333333332,9.666666666666666,3.0,3.0,11.666666666666666,1.6666666666666667,0.0,5.666666666666667,0.0,16.166666666666668
