date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/26/2022,"Bowling Green @ Knoxville, TN",3-0,3.0,36.0,10.0,99.0,0.263,34.0,5.0,5.0,50.0,58.0,3.0,0.0,20.0,5.0,10.0,51.0,0.0,Bowling Green,3,12.0,3.3333333333333335,33.0,11.333333333333334,1.6666666666666667,1.6666666666666667,16.666666666666668,1.0,0.0,6.666666666666667,1.6666666666666667,17.0
08/27/2022,"Loyola Chicago @ Knoxville, TN",3-0,3.0,38.0,13.0,85.0,0.294,35.0,2.0,7.0,35.0,50.0,3.0,2.0,14.0,1.0,9.0,49.0,0.0,Loyola Chicago,3,12.666666666666666,4.333333333333333,28.333333333333332,11.666666666666666,0.6666666666666666,2.3333333333333335,11.666666666666666,1.0,0.6666666666666666,4.666666666666667,0.3333333333333333,16.333333333333332
08/27/2022,@ Tennessee,3-1,4.0,59.0,11.0,147.0,0.327,54.0,5.0,7.0,61.0,77.0,4.0,1.0,12.0,2.0,7.0,71.0,1.0,Tennessee,4,14.75,2.75,36.75,13.5,1.25,1.75,15.25,1.0,0.25,3.0,0.5,17.75
09/02/2022,Bradley,3-0,3.0,33.0,9.0,82.0,0.293,27.0,8.0,6.0,38.0,36.0,2.0,1.0,14.0,6.0,8.0,49.0,0.0,Bradley,3,11.0,3.0,27.333333333333332,9.0,2.6666666666666665,2.0,12.666666666666666,0.6666666666666666,0.3333333333333333,4.666666666666667,2.0,16.333333333333332
09/02/2022,Utah,3-2,5.0,70.0,19.0,171.0,0.298,59.0,11.0,10.0,64.0,89.0,3.0,1.0,18.0,0.0,10.0,91.0,0.0,Utah,5,14.0,3.8,34.2,11.8,2.2,2.0,12.8,0.6,0.2,3.6,0.0,18.2
09/03/2022,Milwaukee,3-1,4.0,58.0,24.0,142.0,0.239,51.0,5.0,5.0,56.0,74.0,2.0,4.0,24.0,4.0,16.0,79.0,0.0,Milwaukee,4,14.5,6.0,35.5,12.75,1.25,1.25,14.0,0.5,1.0,6.0,1.0,19.75
09/09/2022,@ Louisville,0-3,3.0,42.0,18.0,127.0,0.189,38.0,4.0,10.0,45.0,69.0,5.0,1.0,6.0,4.0,4.0,50.0,1.0,Louisville,3,14.0,6.0,42.333333333333336,12.666666666666666,1.3333333333333333,3.3333333333333335,15.0,1.6666666666666667,0.3333333333333333,2.0,1.3333333333333333,16.666666666666668
09/10/2022,"Xavier @ Louisville, KY",3-0,3.0,51.0,8.0,102.0,0.422,50.0,7.0,7.0,45.0,48.0,1.0,2.0,6.0,0.0,5.0,63.0,2.0,Xavier,3,17.0,2.6666666666666665,34.0,16.666666666666668,2.3333333333333335,2.3333333333333335,15.0,0.3333333333333333,0.6666666666666666,2.0,0.0,21.0
09/15/2022,Northern Ky.,3-0,3.0,46.0,15.0,98.0,0.316,40.0,3.0,8.0,44.0,46.0,4.0,2.0,16.0,3.0,10.0,59.0,1.0,Northern Ky.,3,15.333333333333334,5.0,32.666666666666664,13.333333333333334,1.0,2.6666666666666665,14.666666666666666,1.3333333333333333,0.6666666666666666,5.333333333333333,1.0,19.666666666666668
09/17/2022,Ball St.,3-0,3.0,45.0,21.0,121.0,0.198,41.0,4.0,7.0,55.0,58.0,1.0,3.0,22.0,1.0,14.0,63.0,0.0,Ball St.,3,15.0,7.0,40.333333333333336,13.666666666666666,1.3333333333333333,2.3333333333333335,18.333333333333332,0.3333333333333333,1.0,7.333333333333333,0.3333333333333333,21.0
09/23/2022,Minnesota,3-0,3.0,51.0,20.0,125.0,0.248,47.0,5.0,7.0,50.0,67.0,1.0,2.0,10.0,1.0,7.0,63.0,0.0,Minnesota,3,17.0,6.666666666666667,41.666666666666664,15.666666666666666,1.6666666666666667,2.3333333333333335,16.666666666666668,0.3333333333333333,0.6666666666666666,3.3333333333333335,0.3333333333333333,21.0
09/25/2022,@ Iowa,3-1,4.0,61.0,24.0,132.0,0.28,57.0,4.0,3.0,46.0,80.0,6.0,1.0,18.0,5.0,10.0,75.0,0.0,Iowa,4,15.25,6.0,33.0,14.25,1.0,0.75,11.5,1.5,0.25,4.5,1.25,18.75
09/30/2022,@ Illinois,3-2,5.0,58.0,21.0,139.0,0.266,52.0,6.0,8.0,70.0,83.0,5.0,3.0,6.0,1.0,6.0,70.0,0.0,Illinois,5,11.6,4.2,27.8,10.4,1.2,1.6,14.0,1.0,0.6,1.2,0.2,14.0
10/02/2022,Rutgers,3-0,3.0,44.0,11.0,85.0,0.388,36.0,6.0,4.0,34.0,44.0,6.0,0.0,10.0,2.0,5.0,55.0,0.0,Rutgers,3,14.666666666666666,3.6666666666666665,28.333333333333332,12.0,2.0,1.3333333333333333,11.333333333333334,2.0,0.0,3.3333333333333335,0.6666666666666666,18.333333333333332
10/05/2022,Iowa,3-2,5.0,58.0,28.0,159.0,0.189,52.0,8.0,4.0,63.0,92.0,11.0,3.0,16.0,3.0,11.0,77.0,0.0,Iowa,5,11.6,5.6,31.8,10.4,1.6,0.8,12.6,2.2,0.6,3.2,0.6,15.4
10/08/2022,Wisconsin,1-3,4.0,41.0,23.0,140.0,0.129,37.0,4.0,4.0,62.0,79.0,7.0,2.0,14.0,1.0,9.0,54.0,0.0,Wisconsin,4,10.25,5.75,35.0,9.25,1.0,1.0,15.5,1.75,0.5,3.5,0.25,13.5
10/14/2022,@ Indiana,3-2,5.0,56.0,26.0,156.0,0.192,53.0,6.0,12.0,70.0,84.0,7.0,0.0,16.0,0.0,8.0,70.0,0.0,Indiana,5,11.2,5.2,31.2,10.6,1.2,2.4,14.0,1.4,0.0,3.2,0.0,14.0
10/16/2022,Maryland,0-3,3.0,35.0,21.0,122.0,0.115,32.0,5.0,4.0,47.0,70.0,6.0,2.0,14.0,4.0,9.0,49.0,1.0,Maryland,3,11.666666666666666,7.0,40.666666666666664,10.666666666666666,1.6666666666666667,1.3333333333333333,15.666666666666666,2.0,0.6666666666666666,4.666666666666667,1.3333333333333333,16.333333333333332
10/19/2022,Nebraska,0-3,3.0,36.0,21.0,107.0,0.14,33.0,1.0,8.0,34.0,64.0,3.0,0.0,16.0,2.0,8.0,45.0,0.0,Nebraska,3,12.0,7.0,35.666666666666664,11.0,0.3333333333333333,2.6666666666666665,11.333333333333334,1.0,0.0,5.333333333333333,0.6666666666666666,15.0
10/22/2022,@ Minnesota,1-3,4.0,57.0,30.0,169.0,0.16,56.0,6.0,6.0,65.0,94.0,3.0,4.0,16.0,1.0,12.0,75.0,1.0,Minnesota,4,14.25,7.5,42.25,14.0,1.5,1.5,16.25,0.75,1.0,4.0,0.25,18.75
