date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/26/2022,"Lehigh @ Boca Raton, FL",0-3,3.0,31.0,15.0,83.0,0.193,29.0,7.0,6.0,23.0,64.0,8.0,0.0,6.0,0.0,3.0,41.0,1.0,Lehigh,3,10.333333333333334,5.0,27.666666666666668,9.666666666666666,2.3333333333333335,2.0,7.666666666666667,2.6666666666666665,0.0,2.0,0.0,13.666666666666666
08/26/2022,@ Fla. Atlantic,0-3,3.0,23.0,18.0,86.0,0.058,20.0,4.0,3.0,24.0,68.0,12.0,1.0,12.0,1.0,7.0,34.0,1.0,Fla. Atlantic,3,7.666666666666667,6.0,28.666666666666668,6.666666666666667,1.3333333333333333,1.0,8.0,4.0,0.3333333333333333,4.0,0.3333333333333333,11.333333333333334
08/27/2022,"Alabama A&M @ Boca Raton, FL",3-1,4.0,54.0,16.0,136.0,0.279,48.0,11.0,10.0,48.0,71.0,4.0,4.0,8.0,5.0,8.0,73.0,0.0,Alabama A&M,4,13.5,4.0,34.0,12.0,2.75,2.5,12.0,1.0,1.0,2.0,1.25,18.25
09/02/2022,Southern Miss.,1-3,4.0,48.0,18.0,124.0,0.242,41.0,10.0,16.0,45.0,79.0,6.0,1.0,21.0,3.0,11.5,69.5,0.0,Southern Miss.,4,12.0,4.5,31.0,10.25,2.5,4.0,11.25,1.5,0.25,5.25,0.75,17.375
09/03/2022,Queens (NC),3-1,4.0,59.0,17.0,139.0,0.302,52.0,11.0,10.0,53.0,80.0,8.0,2.0,4.0,6.0,4.0,74.0,1.0,Queens ,4,14.75,4.25,34.75,13.0,2.75,2.5,13.25,2.0,0.5,1.0,1.5,18.5
09/03/2022,Charleston So.,0-3,3.0,34.0,16.0,108.0,0.167,28.0,6.0,11.0,44.0,66.0,7.0,6.0,6.0,3.0,9.0,49.0,0.0,Charleston So.,3,11.333333333333334,5.333333333333333,36.0,9.333333333333334,2.0,3.6666666666666665,14.666666666666666,2.333333333333333,2.0,2.0,1.0,16.333333333333332
09/09/2022,"Bethune-Cookman @ DeLand, FL",3-1,4.0,63.0,21.0,138.0,0.304,59.0,9.0,12.0,52.0,75.0,7.0,0.0,2.0,3.0,1.0,73.0,0.0,Bethune-Cookman,4,15.75,5.25,34.5,14.75,2.25,3.0,13.0,1.75,0.0,0.5,0.75,18.25
09/10/2022,"SIUE @ DeLand, FL",3-1,4.0,55.0,16.0,139.0,0.281,51.0,5.0,11.0,62.0,85.0,11.0,2.0,18.0,3.0,11.0,71.0,1.0,SIUE,4,13.75,4.0,34.75,12.75,1.25,2.75,15.5,2.75,0.5,4.5,0.75,17.75
09/10/2022,@ Stetson,0-3,3.0,35.0,16.0,104.0,0.183,33.0,6.0,6.0,40.0,70.0,2.0,0.0,4.0,1.0,2.0,43.0,0.0,Stetson,3,11.666666666666666,5.333333333333333,34.666666666666664,11.0,2.0,2.0,13.333333333333334,0.6666666666666666,0.0,1.3333333333333333,0.3333333333333333,14.333333333333334
09/16/2022,"Maryland @ Charlottesville, VA",1-3,4.0,48.0,30.0,126.0,0.143,43.0,7.0,11.0,51.0,89.0,7.0,1.0,4.0,1.0,3.0,58.0,0.0,Maryland,4,12.0,7.5,31.5,10.75,1.75,2.75,12.75,1.75,0.25,1.0,0.25,14.5
09/16/2022,@ Virginia,2-3,5.0,50.0,20.0,133.0,0.226,44.0,9.0,15.0,45.0,88.0,5.0,1.0,18.0,3.0,10.0,69.0,2.0,Virginia,5,10.0,4.0,26.6,8.8,1.8,3.0,9.0,1.0,0.2,3.6,0.6,13.8
09/17/2022,"East Carolina @ Charlottesville, VA",1-3,4.0,45.0,27.0,120.0,0.15,44.0,6.0,14.0,46.0,80.0,7.0,1.0,6.0,3.0,4.0,55.0,1.0,East Carolina,4,11.25,6.75,30.0,11.0,1.5,3.5,11.5,1.75,0.25,1.5,0.75,13.75
09/23/2022,@ UNC Greensboro,0-3,3.0,36.0,21.0,120.0,0.125,30.0,4.0,8.0,44.0,68.0,3.0,3.0,2.0,1.0,4.0,44.0,0.0,UNC Greensboro,3,12.0,7.0,40.0,10.0,1.3333333333333333,2.6666666666666665,14.666666666666666,1.0,1.0,0.6666666666666666,0.3333333333333333,14.666666666666666
09/24/2022,@ Western Caro.,0-3,3.0,25.0,19.0,77.0,0.078,25.0,2.0,7.0,26.0,65.0,7.0,0.0,4.0,1.0,2.0,29.0,1.0,Western Caro.,3,8.333333333333334,6.333333333333333,25.666666666666668,8.333333333333334,0.6666666666666666,2.3333333333333335,8.666666666666666,2.333333333333333,0.0,1.3333333333333333,0.3333333333333333,9.666666666666666
09/30/2022,Chattanooga,3-0,3.0,38.0,11.0,84.0,0.321,30.0,8.0,7.0,30.0,46.0,1.0,4.0,10.0,2.0,9.0,55.0,1.0,Chattanooga,3,12.666666666666666,3.6666666666666665,28.0,10.0,2.6666666666666665,2.3333333333333335,10.0,0.3333333333333333,1.3333333333333333,3.3333333333333335,0.6666666666666666,18.333333333333332
10/01/2022,ETSU,1-3,4.0,44.0,32.0,133.0,0.09,41.0,3.0,8.0,45.0,89.0,6.0,4.0,4.0,3.0,6.0,53.0,0.0,ETSU,4,11.0,8.0,33.25,10.25,0.75,2.0,11.25,1.5,1.0,1.0,0.75,13.25
10/07/2022,@ Furman,3-0,3.0,49.0,19.0,123.0,0.244,45.0,5.0,13.0,50.0,70.0,6.0,0.0,6.0,4.0,3.0,57.0,0.0,Furman,3,16.333333333333332,6.333333333333333,41.0,15.0,1.6666666666666667,4.333333333333333,16.666666666666668,2.0,0.0,2.0,1.3333333333333333,19.0
10/08/2022,@ The Citadel,0-3,3.0,41.0,17.0,108.0,0.222,37.0,2.0,8.0,51.0,66.0,10.0,2.0,6.0,1.0,5.0,48.0,0.0,The Citadel,3,13.666666666666666,5.666666666666667,36.0,12.333333333333334,0.6666666666666666,2.6666666666666665,17.0,3.333333333333333,0.6666666666666666,2.0,0.3333333333333333,16.0
10/12/2022,@ Samford,0-3,3.0,25.0,12.0,94.0,0.138,22.0,5.0,6.0,33.0,62.0,7.0,2.0,4.0,0.0,4.0,34.0,1.0,Samford,3,8.333333333333334,4.0,31.333333333333332,7.333333333333333,1.6666666666666667,2.0,11.0,2.333333333333333,0.6666666666666666,1.3333333333333333,0.0,11.333333333333334
10/14/2022,Wofford,3-2,5.0,55.0,17.0,144.0,0.264,51.0,4.0,14.0,66.0,85.0,10.0,4.0,6.0,1.0,7.0,66.0,1.0,Wofford,5,11.0,3.4,28.8,10.2,0.8,2.8,13.2,2.0,0.8,1.2,0.2,13.2
10/21/2022,Western Caro.,0-3,3.0,26.0,19.0,100.0,0.07,25.0,6.0,8.0,44.0,67.0,10.0,2.0,4.0,0.0,4.0,36.0,0.0,Western Caro.,3,8.666666666666666,6.333333333333333,33.333333333333336,8.333333333333334,2.0,2.6666666666666665,14.666666666666666,3.333333333333333,0.6666666666666666,1.3333333333333333,0.0,12.0
10/22/2022,UNC Greensboro,2-3,5.0,63.0,27.0,159.0,0.226,55.0,10.0,13.0,57.0,92.0,9.0,6.0,6.0,2.0,9.0,82.0,4.0,UNC Greensboro,5,12.6,5.4,31.8,11.0,2.0,2.6,11.4,1.8,1.2,1.2,0.4,16.4
10/28/2022,@ ETSU,0-3,3.0,33.0,15.0,97.0,0.186,30.0,3.0,7.0,29.0,70.0,8.0,3.0,6.0,3.0,6.0,42.0,1.0,ETSU,3,11.0,5.0,32.333333333333336,10.0,1.0,2.3333333333333335,9.666666666666666,2.6666666666666665,1.0,2.0,1.0,14.0
10/29/2022,@ Chattanooga,3-0,3.0,40.0,13.0,88.0,0.307,34.0,9.0,8.0,33.0,46.0,3.0,1.0,18.0,0.0,10.0,59.0,0.0,Chattanooga,3,13.333333333333334,4.333333333333333,29.333333333333332,11.333333333333334,3.0,2.6666666666666665,11.0,1.0,0.3333333333333333,6.0,0.0,19.666666666666668
11/04/2022,The Citadel,1-3,4.0,50.0,18.0,134.0,0.239,41.0,7.0,12.0,39.0,89.0,6.0,4.0,2.0,1.0,5.0,62.0,0.0,The Citadel,4,12.5,4.5,33.5,10.25,1.75,3.0,9.75,1.5,1.0,0.5,0.25,15.5
11/05/2022,Furman,3-1,4.0,58.0,18.0,150.0,0.267,50.0,8.0,10.0,82.0,77.0,8.0,10.0,4.0,2.0,12.0,78.0,2.0,Furman,4,14.5,4.5,37.5,12.5,2.0,2.5,20.5,2.0,2.5,1.0,0.5,19.5
11/09/2022,Samford,0-3,3.0,37.0,19.0,109.0,0.165,35.0,2.0,7.0,39.0,69.0,6.0,2.0,6.0,2.0,5.0,44.0,0.0,Samford,3,12.333333333333334,6.333333333333333,36.333333333333336,11.666666666666666,0.6666666666666666,2.3333333333333335,13.0,2.0,0.6666666666666666,2.0,0.6666666666666666,14.666666666666666
11/12/2022,@ Wofford,3-2,5.0,58.0,21.0,134.0,0.276,51.0,13.0,19.0,51.0,88.0,6.0,4.0,2.0,1.0,5.0,76.0,2.0,Wofford,5,11.6,4.2,26.8,10.2,2.6,3.8,10.2,1.2,0.8,0.4,0.2,15.2
11/18/2022,"Western Caro. @ Greenville, SC",0-3,3.0,32.0,25.0,118.0,0.059,31.0,5.0,8.0,35.0,70.0,5.0,1.0,4.0,3.0,3.0,40.0,0.0,Western Caro.,3,10.666666666666666,8.333333333333334,39.333333333333336,10.333333333333334,1.6666666666666667,2.6666666666666665,11.666666666666666,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.0,13.333333333333334
