date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/26/2022,@ UNC Greensboro,0-3,3.0,14.0,16.0,82.0,-0.024,12.0,6.0,6.0,32.0,65.0,9.0,2.0,4.0,2.0,4.0,24.0,0.0,UNC Greensboro,3,4.666666666666667,5.333333333333333,27.333333333333332,4.0,2.0,2.0,10.666666666666666,3.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,8.0
08/27/2022,@ N.C. A&T,0-3,3.0,25.0,18.0,84.0,0.083,24.0,1.0,6.0,29.0,69.0,7.0,1.0,16.0,2.0,9.0,35.0,0.0,N.C. A&T,3,8.333333333333334,6.0,28.0,8.0,0.3333333333333333,2.0,9.666666666666666,2.333333333333333,0.3333333333333333,5.333333333333333,0.6666666666666666,11.666666666666666
08/27/2022,"Coppin St. @ Greensboro, NC",1-3,4.0,39.0,22.0,134.0,0.127,35.0,5.0,11.0,53.0,93.0,10.0,0.0,20.0,1.0,10.0,54.0,0.0,Coppin St.,4,9.75,5.5,33.5,8.75,1.25,2.75,13.25,2.5,0.0,5.0,0.25,13.5
09/02/2022,"ULM @ Houston, TX",0-3,3.0,27.0,20.0,93.0,0.075,27.0,7.0,13.0,34.0,66.0,5.0,2.0,8.0,1.0,6.0,40.0,0.0,ULM,3,9.0,6.666666666666667,31.0,9.0,2.3333333333333335,4.333333333333333,11.333333333333334,1.6666666666666667,0.6666666666666666,2.6666666666666665,0.3333333333333333,13.333333333333334
09/02/2022,@ Houston Christian,1-3,4.0,41.0,18.0,108.0,0.213,37.0,4.0,5.0,41.0,86.0,6.0,1.0,8.0,0.0,5.0,50.0,0.0,Houston Christian,4,10.25,4.5,27.0,9.25,1.0,1.25,10.25,1.5,0.25,2.0,0.0,12.5
09/03/2022,"UC Riverside @ Houston, TX",2-3,5.0,41.0,26.0,138.0,0.109,38.0,6.0,10.0,57.0,97.0,10.0,1.0,26.0,0.0,14.0,61.0,0.0,UC Riverside,5,8.2,5.2,27.6,7.6,1.2,2.0,11.4,2.0,0.2,5.2,0.0,12.2
09/09/2022,"Mercer @ DeLand, FL",1-3,4.0,40.0,18.0,115.0,0.191,34.0,7.0,6.0,43.0,85.0,9.0,3.0,14.0,1.0,10.0,57.0,0.0,Mercer,4,10.0,4.5,28.75,8.5,1.75,1.5,10.75,2.25,0.75,3.5,0.25,14.25
09/10/2022,@ Stetson,0-3,3.0,22.0,16.0,82.0,0.073,22.0,0.0,6.0,31.0,68.0,10.0,1.0,4.0,2.0,3.0,25.0,1.0,Stetson,3,7.333333333333333,5.333333333333333,27.333333333333332,7.333333333333333,0.0,2.0,10.333333333333334,3.333333333333333,0.3333333333333333,1.3333333333333333,0.6666666666666666,8.333333333333334
09/10/2022,"SIUE @ DeLand, FL",0-3,3.0,18.0,16.0,82.0,0.024,16.0,3.0,5.0,29.0,63.0,8.0,2.0,8.0,0.0,6.0,27.0,1.0,SIUE,3,6.0,5.333333333333333,27.333333333333332,5.333333333333333,1.0,1.6666666666666667,9.666666666666666,2.6666666666666665,0.6666666666666666,2.6666666666666665,0.0,9.0
09/16/2022,"Belmont @ Nashville, TN",1-3,4.0,54.0,29.0,139.0,0.18,51.0,5.0,8.0,42.0,101.0,6.0,4.0,12.0,6.0,10.0,69.0,1.0,Belmont,4,13.5,7.25,34.75,12.75,1.25,2.0,10.5,1.5,1.0,3.0,1.5,17.25
09/16/2022,@ Tennessee St.,0-3,3.0,32.0,18.0,102.0,0.137,30.0,4.0,9.0,42.0,66.0,9.0,2.0,10.0,1.0,7.0,43.0,0.0,Tennessee St.,3,10.666666666666666,6.0,34.0,10.0,1.3333333333333333,3.0,14.0,3.0,0.6666666666666666,3.3333333333333335,0.3333333333333333,14.333333333333334
09/17/2022,"North Ala. @ Nashville, TN",0-3,3.0,25.0,23.0,99.0,0.02,23.0,2.0,4.0,33.0,70.0,8.0,1.0,12.0,3.0,7.0,34.0,0.0,North Ala.,3,8.333333333333334,7.666666666666667,33.0,7.666666666666667,0.6666666666666666,1.3333333333333333,11.0,2.6666666666666665,0.3333333333333333,4.0,1.0,11.333333333333334
09/23/2022,Florida A&M,0-3,3.0,26.0,14.0,97.0,0.124,25.0,3.0,3.0,44.0,67.0,8.0,3.0,10.0,0.0,8.0,37.0,2.0,Florida A&M,3,8.666666666666666,4.666666666666667,32.333333333333336,8.333333333333334,1.0,1.0,14.666666666666666,2.6666666666666665,1.0,3.3333333333333335,0.0,12.333333333333334
09/30/2022,@ Alabama St.,0-3,3.0,17.0,15.0,73.0,0.027,15.0,1.0,3.0,19.0,64.0,12.0,3.0,4.0,0.0,5.0,23.0,2.0,Alabama St.,3,5.666666666666667,5.0,24.333333333333332,5.0,0.3333333333333333,1.0,6.333333333333333,4.0,1.0,1.3333333333333333,0.0,7.666666666666667
10/02/2022,@ Alabama A&M,2-3,5.0,50.0,29.0,122.0,0.172,48.0,8.0,8.0,55.0,83.0,9.0,1.0,18.0,5.0,10.0,68.0,2.0,Alabama A&M,5,10.0,5.8,24.4,9.6,1.6,1.6,11.0,1.8,0.2,3.6,1.0,13.6
10/09/2022,"Alcorn @ Montgomery, AL",3-0,3.0,38.0,16.0,105.0,0.21,30.0,4.0,6.0,44.0,53.0,4.0,4.0,6.0,0.0,7.0,49.0,0.0,Alcorn,3,12.666666666666666,5.333333333333333,35.0,10.0,1.3333333333333333,2.0,14.666666666666666,1.3333333333333333,1.3333333333333333,2.0,0.0,16.333333333333332
10/09/2022,"Southern U. @ Montgomery, AL",3-0,3.0,39.0,6.0,99.0,0.333,29.0,7.0,12.0,41.0,46.0,3.0,5.0,4.0,0.0,7.0,53.0,0.0,Southern U.,3,13.0,2.0,33.0,9.666666666666666,2.3333333333333335,4.0,13.666666666666666,1.0,1.6666666666666667,1.3333333333333333,0.0,17.666666666666668
10/10/2022,"Texas Southern @ Montgomery, AL",3-1,4.0,56.0,31.0,144.0,0.174,51.0,4.0,5.0,66.0,75.0,7.0,5.0,10.0,0.0,10.0,70.0,0.0,Texas Southern,4,14.0,7.75,36.0,12.75,1.0,1.25,16.5,1.75,1.25,2.5,0.0,17.5
10/14/2022,@ Mississippi Val.,3-0,3.0,32.0,11.0,86.0,0.244,30.0,6.0,2.0,43.0,31.0,1.0,1.0,14.0,1.0,8.0,46.0,1.0,Mississippi Val.,3,10.666666666666666,3.6666666666666665,28.666666666666668,10.0,2.0,0.6666666666666666,14.333333333333334,0.3333333333333333,0.3333333333333333,4.666666666666667,0.3333333333333333,15.333333333333334
10/16/2022,@ Jackson St.,1-3,4.0,44.0,25.0,132.0,0.144,39.0,7.0,7.0,43.0,89.0,3.0,9.0,4.0,0.0,11.0,62.0,5.0,Jackson St.,4,11.0,6.25,33.0,9.75,1.75,1.75,10.75,0.75,2.25,1.0,0.0,15.5
10/21/2022,@ Florida A&M,0-3,3.0,21.0,17.0,88.0,0.045,20.0,6.0,4.0,29.0,67.0,4.0,1.0,12.0,0.0,7.0,34.0,0.0,Florida A&M,3,7.0,5.666666666666667,29.333333333333332,6.666666666666667,2.0,1.3333333333333333,9.666666666666666,1.3333333333333333,0.3333333333333333,4.0,0.0,11.333333333333334
