date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/26/2022,@ Cincinnati,3-1,4.0,46.0,33.0,144.0,0.09,45.0,8.0,8.0,64.0,78.0,4.0,1.0,20.0,0.0,11.0,65.0,0.0,Cincinnati,4,11.5,8.25,36.0,11.25,2.0,2.0,16.0,1.0,0.25,5.0,0.0,16.25,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/27/2022,"Florida St. @ Cincinnati, OH",1-3,4.0,46.0,23.0,127.0,0.181,44.0,5.0,10.0,46.0,90.0,10.0,2.0,18.0,2.0,11.0,62.0,1.0,Florida St.,4,11.5,5.75,31.75,11.0,1.25,2.5,11.5,2.5,0.5,4.5,0.5,15.5,,5.75,,4.125,,18.0,,0.045,,5.625,,1.0,,1.0,,8.0,,0.125,,2.5,,0.0,,8.125
08/27/2022,"Illinois St. @ Cincinnati, OH",3-2,5.0,47.0,23.0,137.0,0.175,40.0,7.0,9.0,53.0,81.0,12.0,2.0,12.0,6.0,8.0,62.0,1.0,Illinois St.,5,9.4,4.6,27.4,8.0,1.4,1.8,10.6,2.4,0.4,2.4,1.2,12.4,,7.666666666666667,,4.666666666666667,,22.583333333333332,,0.09033333333333333,,7.416666666666667,,1.0833333333333333,,1.5,,9.166666666666666,,0.25,,3.1666666666666665,,0.16666666666666666,,10.583333333333334
09/02/2022,"Arizona St. @ Atlanta, GA",2-3,5.0,50.0,17.0,141.0,0.234,44.0,7.0,10.0,60.0,98.0,15.0,4.0,20.0,1.0,14.0,71.0,0.0,Arizona St.,5,10.0,3.4,28.2,8.8,1.4,2.0,12.0,3.0,0.8,4.0,0.2,14.2,10.799999999999999,8.1,6.2,4.65,31.71666666666667,23.7875,0.14866666666666664,0.1115,10.083333333333334,7.5625,1.55,1.1625,2.1,1.575,12.700000000000001,9.525,0.3833333333333333,0.2875,3.966666666666667,2.975,0.5666666666666667,0.425,14.716666666666667,11.0375
09/02/2022,@ Georgia Tech,0-3,3.0,31.0,19.0,98.0,0.122,28.0,3.0,8.0,25.0,70.0,5.0,1.0,8.0,0.0,5.0,39.0,0.0,Georgia Tech,3,10.333333333333334,6.333333333333333,32.666666666666664,9.333333333333334,1.0,2.6666666666666665,8.333333333333334,1.6666666666666667,0.3333333333333333,2.6666666666666665,0.0,13.0,10.299999999999999,8.48,4.583333333333333,4.4,29.116666666666664,24.67,0.19666666666666668,0.136,9.266666666666667,7.81,1.3499999999999999,1.2100000000000002,2.1,1.6600000000000001,11.366666666666667,10.02,0.5666666666666668,0.39,3.6333333333333333,3.18,0.6333333333333333,0.38,14.033333333333333,11.669999999999998
09/03/2022,"FIU @ Atlanta, GA",3-1,4.0,61.0,15.0,144.0,0.319,52.0,5.0,14.0,55.0,88.0,12.0,3.0,14.0,2.0,10.0,76.0,0.0,FIU,4,15.25,3.75,36.0,13.0,1.25,3.5,13.75,3.0,0.75,3.5,0.5,19.0,9.911111111111111,8.78888888888889,4.777777777777778,4.722222222222222,29.42222222222222,26.00277777777778,0.17699999999999996,0.13366666666666668,8.71111111111111,8.063888888888888,1.2666666666666666,1.175,2.1555555555555554,1.8277777777777777,10.311111111111112,9.738888888888889,0.5111111111111112,0.38055555555555554,3.022222222222222,3.0944444444444446,0.4666666666666666,0.31666666666666665,13.200000000000001,11.891666666666666
09/09/2022,Villanova,3-2,5.0,61.0,27.0,151.0,0.225,58.0,9.0,13.0,52.0,89.0,8.0,2.0,21.0,3.0,12.5,82.5,0.0,Villanova,5,12.2,5.4,30.2,11.6,1.8,2.6,10.4,1.6,0.4,4.2,0.6,16.5,11.861111111111112,9.711904761904762,4.4944444444444445,4.583333333333333,32.28888888888889,27.430952380952384,0.225,0.16014285714285714,10.377777777777778,8.769047619047619,1.2166666666666666,1.1857142857142857,2.722222222222222,2.066666666666667,11.361111111111112,10.311904761904762,0.6277777777777778,0.4333333333333333,3.388888888888889,3.1523809523809523,0.2333333333333333,0.34285714285714286,15.4,12.907142857142857
09/10/2022,Missouri St.,3-0,3.0,41.0,11.0,108.0,0.278,39.0,5.0,9.0,37.0,59.0,3.0,0.0,14.0,0.0,7.0,53.0,0.0,Missouri St.,3,13.666666666666666,3.6666666666666665,36.0,13.0,1.6666666666666667,3.0,12.333333333333334,1.0,0.0,4.666666666666667,0.0,17.666666666666668,12.594444444444443,10.022916666666667,5.1611111111111105,4.685416666666666,32.955555555555556,27.777083333333334,0.222,0.16825,11.311111111111112,9.122916666666667,1.3499999999999999,1.2625000000000002,2.922222222222222,2.1333333333333333,10.827777777777778,10.322916666666668,0.49444444444444446,0.42916666666666664,3.4555555555555557,3.283333333333333,0.36666666666666664,0.375,16.166666666666668,13.35625
09/10/2022,Illinois,0-3,3.0,30.0,17.0,106.0,0.123,29.0,3.0,7.0,43.0,63.0,4.0,1.0,12.0,0.0,7.0,40.0,1.0,Illinois,3,10.0,5.666666666666667,35.333333333333336,9.666666666666666,1.0,2.333333333333333,14.333333333333334,1.3333333333333333,0.3333333333333333,4.0,0.0,13.333333333333334,13.705555555555556,10.427777777777779,4.272222222222222,4.572222222222221,34.06666666666667,28.690740740740743,0.274,0.18044444444444446,12.533333333333331,9.553703703703704,1.5722222222222222,1.3074074074074076,3.0333333333333337,2.2296296296296294,12.161111111111111,10.546296296296298,0.3833333333333333,0.3814814814814815,4.122222222222223,3.437037037037037,0.3666666666666667,0.3333333333333333,17.722222222222225,13.835185185185185
09/13/2022,@ Ball St.,3-2,5.0,69.0,22.0,185.0,0.254,63.0,7.0,10.0,90.0,99.0,6.0,2.0,20.0,2.0,12.0,88.0,0.0,Ball St.,5,13.8,4.4,37.0,12.6,1.4,2.0,18.0,1.2,0.4,4.0,0.4,17.6,11.955555555555556,10.385000000000002,4.911111111111111,4.681666666666666,33.84444444444444,29.355,0.2086666666666667,0.17470000000000002,11.422222222222222,9.565000000000001,1.488888888888889,1.2766666666666668,2.6444444444444444,2.2399999999999998,12.355555555555556,10.925,0.24444444444444446,0.37666666666666665,4.288888888888889,3.4933333333333336,0.19999999999999998,0.3,15.833333333333334,13.785
