date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/26/2022,"Eastern Ill. @ Indianapolis, IN",0-3,3.0,29.0,21.0,98.0,0.082,29.0,4.0,7.0,32.0,72.0,5.0,2.0,8.0,0.0,6.0,39.0,1.0,Eastern Ill.,3,9.666666666666666,7.0,32.666666666666664,9.666666666666666,1.3333333333333333,2.333333333333333,10.666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,0.0,13.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/27/2022,"Oakland @ Indianapolis, IN",2-3,5.0,59.0,33.0,196.0,0.133,53.0,4.0,14.0,85.0,103.0,4.0,2.0,14.0,0.0,9.0,72.0,0.0,Oakland,5,11.8,6.6,39.2,10.6,0.8,2.8,17.0,0.8,0.4,2.8,0.0,14.4,,4.833333333333333,,3.5,,16.333333333333332,,0.041,,4.833333333333333,,0.6666666666666666,,1.1666666666666665,,5.333333333333333,,0.3333333333333333,,1.3333333333333333,,0.0,,6.5
08/27/2022,@ Butler,2-3,5.0,51.0,34.0,165.0,0.103,45.0,10.0,8.0,71.0,92.0,0.0,0.0,0.0,1.0,0.0,61.0,1.0,Butler,5,10.2,6.8,33.0,9.0,2.0,1.6,14.2,0.0,0.0,0.0,0.2,12.2,,7.155555555555556,,4.533333333333333,,23.95555555555556,,0.07166666666666667,,6.7555555555555555,,0.7111111111111111,,1.711111111111111,,9.222222222222221,,0.35555555555555557,,1.8222222222222222,,0.0,,9.133333333333333
09/02/2022,"Iona @ South Orange, NJ",2-3,5.0,48.0,33.0,167.0,0.09,46.0,10.0,9.0,73.0,98.0,4.0,8.0,10.0,0.0,13.0,71.0,0.0,Iona,5,9.6,6.6,33.4,9.2,2.0,1.8,14.6,0.8,1.6,2.0,0.0,14.2,10.555555555555555,7.916666666666667,6.8,5.1,34.955555555555556,26.21666666666667,0.106,0.0795,9.755555555555555,7.316666666666666,1.3777777777777775,1.0333333333333332,2.244444444444444,1.6833333333333331,13.955555555555554,10.466666666666665,0.35555555555555557,0.26666666666666666,1.8222222222222222,1.3666666666666667,0.06666666666666667,0.05,13.200000000000001,9.899999999999999
09/03/2022,@ Seton Hall,1-3,4.0,58.0,29.0,167.0,0.174,55.0,5.0,6.0,59.0,91.0,6.0,1.0,4.0,0.0,3.0,66.0,0.0,Seton Hall,4,14.5,7.25,41.75,13.75,1.25,1.5,14.75,1.5,0.25,1.0,0.0,16.5,10.533333333333333,8.253333333333334,6.666666666666667,5.4,35.2,27.653333333333336,0.10866666666666668,0.0816,9.6,7.693333333333333,1.6000000000000003,1.2266666666666666,2.066666666666667,1.7066666666666666,15.266666666666666,11.293333333333333,0.6666666666666666,0.5333333333333334,1.5999999999999999,1.4933333333333334,0.06666666666666667,0.04,13.6,10.76
09/03/2022,"George Mason @ South Orange, NJ",3-1,4.0,52.0,26.0,135.0,0.193,46.0,8.0,8.0,44.0,79.0,4.0,0.0,22.0,0.0,11.0,71.0,0.0,George Mason,4,13.0,6.5,33.75,11.5,2.0,2.0,11.0,1.0,0.0,5.5,0.0,17.75,11.433333333333332,9.294444444444444,6.883333333333333,5.708333333333333,36.050000000000004,30.00277777777778,0.12233333333333334,0.09700000000000002,10.65,8.702777777777778,1.75,1.2305555555555554,1.6333333333333335,1.6722222222222223,14.516666666666666,11.869444444444445,0.6166666666666667,0.48611111111111116,1.0,1.4111111111111112,0.06666666666666667,0.03333333333333333,14.299999999999999,11.716666666666667
09/08/2022,Cleveland St.,3-2,5.0,52.0,19.0,164.0,0.201,46.0,4.0,9.0,60.0,94.0,9.0,1.0,15.0,1.0,8.5,64.5,1.0,Cleveland St.,5,10.4,3.8,32.8,9.2,0.8,1.8,12.0,1.8,0.2,3.0,0.2,12.9,12.366666666666667,9.823809523809524,6.783333333333332,5.821428571428571,36.300000000000004,30.53809523809524,0.15233333333333335,0.11071428571428574,11.483333333333334,9.102380952380953,1.75,1.3404761904761904,1.7666666666666666,1.719047619047619,13.450000000000001,11.745238095238095,0.6166666666666667,0.4166666666666667,2.8333333333333335,1.9952380952380953,0.0,0.028571428571428574,16.15,12.578571428571427
09/09/2022,Valparaiso,1-3,4.0,51.0,32.0,168.0,0.113,48.0,2.0,6.0,67.0,95.0,3.0,2.0,16.0,0.0,10.0,63.0,3.0,Valparaiso,4,12.75,8.0,42.0,12.0,0.5,1.5,16.75,0.75,0.5,4.0,0.0,15.75,12.633333333333333,9.895833333333334,5.8500000000000005,5.56875,36.1,30.820833333333333,0.18933333333333335,0.12200000000000003,11.483333333333334,9.114583333333334,1.3499999999999999,1.2729166666666667,1.7666666666666668,1.7291666666666667,12.583333333333334,11.777083333333334,0.15,0.3895833333333334,3.1666666666666665,2.1208333333333336,0.06666666666666667,0.05,15.716666666666667,12.61875
09/10/2022,Morgan St.,3-0,3.0,38.0,12.0,94.0,0.277,33.0,5.0,9.0,41.0,42.0,0.0,1.0,10.0,1.0,6.0,49.0,2.0,Morgan St.,3,12.666666666666666,4.0,31.33333333333333,11.0,1.6666666666666667,3.0,13.666666666666666,0.0,0.3333333333333333,3.333333333333333,0.3333333333333333,16.333333333333332,12.049999999999999,10.212962962962964,6.1000000000000005,5.838888888888889,36.18333333333333,32.06296296296296,0.169,0.12100000000000002,10.9,9.435185185185185,1.0999999999999999,1.1870370370370371,1.7666666666666668,1.7037037037037037,13.25,12.329629629629629,0.2333333333333333,0.4018518518518519,4.166666666666667,2.32962962962963,0.06666666666666667,0.044444444444444446,15.466666666666667,12.966666666666667
09/15/2022,Youngstown St.,0-3,3.0,40.0,13.0,106.0,0.255,35.0,2.0,5.0,40.0,68.0,8.0,0.0,4.0,3.0,2.0,44.0,1.0,Youngstown St.,3,13.333333333333334,4.333333333333333,35.333333333333336,11.666666666666666,0.6666666666666666,1.6666666666666667,13.333333333333334,2.6666666666666665,0.0,1.3333333333333333,1.0,14.666666666666666,11.938888888888888,10.458333333333334,5.266666666666667,5.654999999999999,35.37777777777777,31.99,0.19699999999999998,0.1366,10.733333333333334,9.591666666666667,0.9888888888888889,1.2349999999999999,2.1,1.8333333333333335,14.138888888888888,12.463333333333335,0.3444444444444444,0.3950000000000001,3.444444444444444,2.43,0.17777777777777778,0.07333333333333333,14.994444444444445,13.303333333333333
