date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/26/2022,@ Butler,1-3,4.0,43.0,36.0,151.0,0.046,39.0,3.0,16.0,69.0,83.0,5.0,0.0,6.0,0.0,3.0,49.0,1.0,Butler,4,10.75,9.0,37.75,9.75,0.75,4.0,17.25,1.25,0.0,1.5,0.0,12.25
08/26/2022,"Akron @ Indianapolis, IN",3-0,3.0,42.0,25.0,101.0,0.168,38.0,5.0,4.0,44.0,57.0,4.0,1.0,12.0,7.0,7.0,54.0,0.0,Akron,3,14.0,8.333333333333334,33.666666666666664,12.666666666666666,1.6666666666666667,1.3333333333333333,14.666666666666666,1.3333333333333333,0.3333333333333333,4.0,2.3333333333333335,18.0
08/27/2022,"Oakland @ Indianapolis, IN",3-2,5.0,57.0,42.0,170.0,0.088,54.0,6.0,6.0,74.0,90.0,2.0,5.0,6.0,0.0,8.0,71.0,3.0,Oakland,5,11.4,8.4,34.0,10.8,1.2,1.2,14.8,0.4,1.0,1.2,0.0,14.2
09/01/2022,"UIC @ Chicago, IL",0-3,3.0,31.0,16.0,101.0,0.149,29.0,4.0,3.0,31.0,64.0,1.0,1.0,4.0,6.0,3.0,38.0,0.0,UIC,3,10.333333333333334,5.333333333333333,33.666666666666664,9.666666666666666,1.3333333333333333,1.0,10.333333333333334,0.3333333333333333,0.3333333333333333,1.3333333333333333,2.0,12.666666666666666
09/02/2022,@ Chicago St.,2-3,5.0,62.0,25.0,180.0,0.206,56.0,3.0,9.0,84.0,94.0,8.0,2.0,8.0,2.0,6.0,71.0,0.0,Chicago St.,5,12.4,5.0,36.0,11.2,0.6,1.8,16.8,1.6,0.4,1.6,0.4,14.2
09/03/2022,"Pacific @ Chicago, IL",0-3,3.0,20.0,22.0,101.0,-0.02,19.0,2.0,6.0,39.0,64.0,8.0,0.0,4.0,2.0,2.0,24.0,0.0,Pacific,3,6.666666666666667,7.333333333333333,33.666666666666664,6.333333333333333,0.6666666666666666,2.0,13.0,2.6666666666666665,0.0,1.3333333333333333,0.6666666666666666,8.0
09/06/2022,Western Ill.,0-3,3.0,40.0,21.0,125.0,0.152,37.0,2.0,8.0,49.0,67.0,4.0,0.0,2.0,4.0,1.0,43.0,2.0,Western Ill.,3,13.333333333333334,7.0,41.666666666666664,12.333333333333334,0.6666666666666666,2.6666666666666665,16.333333333333332,1.3333333333333333,0.0,0.6666666666666666,1.3333333333333333,14.333333333333334
09/09/2022,"Purdue Fort Wayne @ Richmond, KY",3-2,5.0,59.0,19.0,149.0,0.268,54.0,7.0,2.0,63.0,82.0,10.0,2.0,6.0,1.0,5.0,71.0,0.0,Purdue Fort Wayne,5,11.8,3.8,29.8,10.8,1.4,0.4,12.6,2.0,0.4,1.2,0.2,14.2
09/09/2022,"Saint Francis (PA) @ Richmond, KY",3-0,3.0,35.0,13.0,99.0,0.222,32.0,8.0,2.0,54.0,43.0,5.0,0.0,6.0,2.0,3.0,46.0,0.0,Saint Francis ,3,11.666666666666666,4.333333333333333,33.0,10.666666666666666,2.6666666666666665,0.6666666666666666,18.0,1.6666666666666667,0.0,2.0,0.6666666666666666,15.333333333333334
09/10/2022,@ Eastern Ky.,3-1,4.0,71.0,35.0,202.0,0.178,68.0,6.0,8.0,89.0,95.0,2.0,1.0,18.0,2.0,10.0,87.0,1.0,Eastern Ky.,4,17.75,8.75,50.5,17.0,1.5,2.0,22.25,0.5,0.25,4.5,0.5,21.75
09/14/2022,Illinois,0-3,3.0,26.0,20.0,101.0,0.059,23.0,3.0,5.0,44.0,63.0,8.0,1.0,14.0,2.0,8.0,37.0,1.0,Illinois,3,8.666666666666666,6.666666666666667,33.666666666666664,7.666666666666667,1.0,1.6666666666666667,14.666666666666666,2.6666666666666665,0.3333333333333333,4.666666666666667,0.6666666666666666,12.333333333333334
09/16/2022,@ Toledo,0-3,3.0,21.0,21.0,104.0,0.0,17.0,3.0,6.0,36.0,61.0,3.0,1.0,0.0,0.0,1.0,25.0,1.0,Toledo,3,7.0,7.0,34.666666666666664,5.666666666666667,1.0,2.0,12.0,1.0,0.3333333333333333,0.0,0.0,8.333333333333334
