date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/26/2022,"Syracuse @ Charlotte, NC",1-3,4.0,50.0,19.0,159.0,0.195,48.0,8.0,10.0,72.0,84.0,8.0,0.0,13.0,3.0,6.5,64.5,0.0,Syracuse,4,12.5,4.75,39.75,12.0,2.0,2.5,18.0,2.0,0.0,3.25,0.75,16.125,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/26/2022,"Morgan St. @ Charlotte, NC",3-0,3.0,45.0,13.0,103.0,0.311,38.0,9.0,12.0,46.0,45.0,5.0,0.0,6.0,0.0,3.0,57.0,0.0,Morgan St.,3,15.0,4.333333333333333,34.333333333333336,12.666666666666666,3.0,4.0,15.333333333333334,1.6666666666666667,0.0,2.0,0.0,19.0,,6.25,,2.375,,19.875,,0.0975,,6.0,,1.0,,1.25,,9.0,,0.0,,1.625,,0.375,,8.0625
08/27/2022,@ Charlotte,1-3,4.0,48.0,27.0,140.0,0.15,47.0,7.0,8.0,57.0,88.0,3.0,0.0,13.0,3.0,6.5,61.5,1.0,Charlotte,4,12.0,6.75,35.0,11.75,1.75,2.0,14.25,0.75,0.0,3.25,0.75,15.375,,9.166666666666666,,3.0277777777777772,,24.694444444444446,,0.16866666666666666,,8.222222222222221,,1.6666666666666667,,2.1666666666666665,,11.111111111111112,,0.0,,1.75,,0.25,,11.708333333333334
09/02/2022,"NIU @ Valparaiso, IN",1-3,4.0,46.0,18.0,138.0,0.203,42.0,8.0,15.0,62.0,85.0,6.0,2.0,16.0,2.0,10.0,64.0,3.0,NIU,4,11.5,4.5,34.5,10.5,2.0,3.75,15.5,1.5,0.5,4.0,0.5,16.0,13.166666666666666,9.875,5.277777777777778,3.958333333333333,36.361111111111114,27.270833333333336,0.21866666666666668,0.164,12.138888888888888,9.104166666666666,2.25,1.6875,2.8333333333333335,2.125,15.861111111111112,11.895833333333334,0.0,0.0,2.8333333333333335,2.125,0.5,0.375,16.833333333333332,12.625
09/02/2022,@ Valparaiso,2-3,5.0,60.0,18.0,155.0,0.271,58.0,5.0,15.0,58.0,98.0,6.0,1.0,20.0,3.0,11.0,76.0,0.0,Valparaiso,5,12.0,3.6,31.0,11.6,1.0,3.0,11.6,1.2,0.2,4.0,0.6,15.2,12.833333333333334,10.2,5.194444444444444,4.066666666666666,34.611111111111114,28.71666666666667,0.22133333333333335,0.1718,11.638888888888888,9.383333333333333,2.25,1.75,3.25,2.45,15.027777777777779,12.616666666666667,0.16666666666666666,0.1,3.0833333333333335,2.5,0.4166666666666667,0.4,16.791666666666668,13.3
09/03/2022,"SIUE @ Valparaiso, IN",3-1,4.0,39.0,23.0,117.0,0.137,36.0,7.0,10.0,44.0,82.0,6.0,3.0,32.0,2.0,19.0,65.0,1.0,SIUE,4,9.75,5.75,29.25,9.0,1.75,2.5,11.0,1.5,0.75,8.0,0.5,16.25,11.833333333333334,10.5,4.95,3.988888888888889,33.5,29.097222222222225,0.20800000000000005,0.18833333333333332,11.283333333333333,9.752777777777778,1.5833333333333333,1.625,2.9166666666666665,2.5416666666666665,13.783333333333331,12.447222222222223,0.2333333333333333,0.11666666666666665,3.75,2.75,0.6166666666666667,0.43333333333333335,15.525,13.616666666666667
09/09/2022,"Indiana St. @ Lexington, KY",2-3,5.0,66.0,36.0,194.0,0.155,60.0,8.0,12.0,83.0,101.0,4.0,0.0,18.0,2.0,9.0,83.0,0.0,Indiana St.,5,13.2,7.2,38.8,12.0,1.6,2.4,16.6,0.8,0.0,3.6,0.4,16.6,11.083333333333334,10.392857142857142,4.616666666666667,4.2404761904761905,31.583333333333332,29.11904761904762,0.20366666666666666,0.181,10.366666666666667,9.645238095238096,1.5833333333333333,1.6428571428571428,3.0833333333333335,2.5357142857142856,12.699999999999998,12.24047619047619,0.48333333333333334,0.20714285714285713,5.333333333333333,3.5,0.5333333333333333,0.4428571428571429,15.816666666666668,13.992857142857144
09/10/2022,"Wisconsin @ Lexington, KY",0-3,3.0,22.0,18.0,84.0,0.048,21.0,2.0,8.0,34.0,66.0,9.0,0.0,8.0,0.0,4.0,28.0,0.0,Wisconsin,3,7.333333333333333,6.0,28.0,7.0,0.6666666666666666,2.6666666666666665,11.333333333333334,3.0,0.0,2.6666666666666665,0.0,9.333333333333334,11.65,10.74375,5.516666666666667,4.610416666666667,33.016666666666666,30.329166666666666,0.18766666666666668,0.17775,10.866666666666667,9.939583333333333,1.45,1.6375,2.6333333333333333,2.51875,13.066666666666668,12.785416666666666,0.31666666666666665,0.18125,5.2,3.5125,0.5,0.4375,16.016666666666666,14.318750000000001
09/13/2022,@ N.C. Central,2-3,5.0,59.0,27.0,158.0,0.203,55.0,5.0,14.0,66.0,0.0,11.0,1.0,10.0,1.0,6.0,70.0,2.0,N.C. Central,5,11.8,5.4,31.6,11.0,1.0,2.8,13.2,2.2,0.2,2.0,0.2,14.0,10.094444444444443,10.364814814814814,6.316666666666666,4.764814814814815,32.016666666666666,30.07037037037037,0.11333333333333336,0.16333333333333333,9.333333333333334,9.612962962962962,1.3388888888888888,1.5296296296296295,2.522222222222222,2.535185185185185,12.97777777777778,12.624074074074073,0.25,0.1611111111111111,4.7555555555555555,3.418518518518519,0.3,0.3888888888888889,14.06111111111111,13.764814814814816
09/16/2022,Robert Morris,3-0,3.0,54.0,8.0,104.0,0.442,52.0,8.0,8.0,51.0,41.0,1.0,0.0,12.0,2.0,6.0,68.0,0.0,Robert Morris,3,18.0,2.6666666666666665,34.666666666666664,17.333333333333332,2.6666666666666665,2.6666666666666665,17.0,0.3333333333333333,0.0,4.0,0.6666666666666666,22.666666666666668,10.777777777777777,10.508333333333333,6.2,4.828333333333333,32.800000000000004,30.223333333333336,0.13533333333333336,0.1673,10.0,9.751666666666667,1.0888888888888888,1.4766666666666666,2.6222222222222222,2.5616666666666665,13.71111111111111,12.681666666666667,0.06666666666666667,0.16499999999999998,2.755555555555555,3.2766666666666664,0.20000000000000004,0.37,13.311111111111112,13.788333333333332
09/17/2022,N.C. Central,3-0,3.0,42.0,12.0,92.0,0.326,41.0,3.0,13.0,39.0,47.0,2.0,1.0,20.0,0.0,11.0,56.0,0.0,N.C. Central,3,14.0,4.0,30.666666666666668,13.666666666666666,1.0,4.333333333333333,13.0,0.6666666666666666,0.3333333333333333,6.666666666666667,0.0,18.666666666666668,12.377777777777778,11.18939393939394,4.688888888888889,4.631818181818182,31.42222222222222,30.62727272727273,0.231,0.1922727272727273,11.777777777777777,10.44090909090909,1.4444444444444444,1.584848484848485,2.711111111111111,2.5712121212121213,13.844444444444443,13.074242424242424,0.06666666666666667,0.15,2.8888888888888893,3.3424242424242423,0.28888888888888886,0.39696969696969703,15.333333333333334,14.595454545454544
09/17/2022,The Citadel,0-3,3.0,39.0,22.0,126.0,0.135,37.0,1.0,7.0,51.0,69.0,4.0,3.0,18.0,4.0,12.0,52.0,0.0,The Citadel,3,13.0,7.333333333333333,42.0,12.333333333333334,0.3333333333333333,2.333333333333333,17.0,1.3333333333333333,1.0,6.0,1.3333333333333333,17.333333333333332,14.6,11.423611111111109,4.022222222222222,4.579166666666667,32.31111111111111,30.63055555555556,0.3236666666666667,0.2034166666666667,14.0,10.70972222222222,1.5555555555555554,1.5361111111111112,3.266666666666667,2.7180555555555554,14.399999999999999,13.068055555555555,0.17777777777777778,0.16527777777777777,4.222222222222222,3.619444444444444,0.28888888888888886,0.36388888888888893,18.444444444444443,14.93472222222222
09/23/2022,@ Gardner-Webb,3-0,3.0,52.0,12.0,124.0,0.323,48.0,1.0,9.0,53.0,57.0,2.0,0.0,14.0,1.0,7.0,60.0,0.0,Gardner-Webb,3,17.333333333333332,4.0,41.333333333333336,16.0,0.3333333333333333,3.0,17.666666666666668,0.6666666666666666,0.0,4.666666666666667,0.3333333333333333,20.0,15.0,11.544871794871794,4.666666666666667,4.791025641025641,35.77777777777778,31.50512820512821,0.301,0.19815384615384618,14.444444444444443,10.834615384615384,1.3333333333333333,1.4435897435897436,3.1111111111111107,2.6884615384615387,15.666666666666666,13.37051282051282,0.4444444444444444,0.2294871794871795,5.555555555555556,3.8025641025641024,0.6666666666666666,0.43846153846153846,19.555555555555554,15.119230769230768
09/24/2022,@ Charleston So.,3-2,5.0,54.0,23.0,148.0,0.209,51.0,6.0,9.0,65.0,95.0,10.0,3.0,30.0,0.0,18.0,78.0,2.0,Charleston So.,5,10.8,4.6,29.6,10.2,1.2,1.8,13.0,2.0,0.6,6.0,0.0,15.6,14.777777777777777,11.958333333333332,5.111111111111111,4.734523809523809,38.0,32.20714285714286,0.26133333333333336,0.2070714285714286,14.0,11.203571428571427,0.5555555555555555,1.364285714285714,3.2222222222222228,2.710714285714286,15.888888888888891,13.677380952380952,0.4444444444444444,0.2130952380952381,5.777777777777779,3.864285714285714,0.5555555555555555,0.4309523809523809,18.666666666666668,15.467857142857142
09/30/2022,Presbyterian,3-1,4.0,52.0,18.0,129.0,0.264,51.0,6.0,8.0,66.0,64.0,5.0,1.0,20.0,2.0,11.0,69.0,0.0,Presbyterian,4,13.0,4.5,32.25,12.75,1.5,2.0,16.5,1.25,0.25,5.0,0.5,17.25,13.71111111111111,11.881111111111112,5.311111111111111,4.725555555555555,37.644444444444446,32.03333333333334,0.22233333333333336,0.20720000000000002,12.844444444444443,11.136666666666665,0.6222222222222222,1.353333333333333,2.3777777777777778,2.65,15.888888888888891,13.632222222222222,0.5333333333333333,0.2388888888888889,5.5555555555555545,4.006666666666666,0.5555555555555555,0.4022222222222222,17.644444444444442,15.476666666666665
10/01/2022,Winthrop,3-0,3.0,46.0,12.0,113.0,0.301,44.0,3.0,7.0,61.0,52.0,4.0,4.0,10.0,0.0,9.0,58.0,0.0,Winthrop,3,15.333333333333334,4.0,37.66666666666666,14.666666666666666,1.0,2.333333333333333,20.33333333333333,1.3333333333333333,1.3333333333333333,3.333333333333333,0.0,19.33333333333333,13.71111111111111,11.951041666666667,4.366666666666667,4.711458333333333,34.394444444444446,32.046875,0.26533333333333337,0.21075000000000005,12.983333333333334,11.237499999999999,1.011111111111111,1.3624999999999998,2.2666666666666666,2.609375,15.722222222222223,13.811458333333333,0.2833333333333333,0.23958333333333334,5.222222222222222,4.06875,0.27777777777777773,0.4083333333333333,17.616666666666667,15.587499999999999
