date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/26/2022,"UTRGV @ Denton, TX",3-2,5.0,79.0,27.0,169.0,0.308,75.0,5.0,11.0,54.0,99.0,8.0,5.0,18.0,0.0,14.0,98.0,0.0,UTRGV,5,15.8,5.4,33.8,15.0,1.0,2.2,10.8,1.6,1.0,3.6,0.0,19.6
08/26/2022,@ North Texas,3-0,3.0,41.0,16.0,96.0,0.26,38.0,4.0,9.0,38.0,60.0,3.0,3.0,12.0,0.0,9.0,54.0,4.0,North Texas,3,13.666666666666666,5.333333333333333,32.0,12.666666666666666,1.3333333333333333,3.0,12.666666666666666,1.0,1.0,4.0,0.0,18.0
08/27/2022,"Jacksonville @ Denton, TX",3-0,3.0,45.0,17.0,100.0,0.28,39.0,9.0,5.0,34.0,51.0,4.0,5.0,6.0,0.0,8.0,62.0,0.0,Jacksonville,3,15.0,5.666666666666667,33.333333333333336,13.0,3.0,1.6666666666666667,11.333333333333334,1.3333333333333333,1.6666666666666667,2.0,0.0,20.666666666666668
09/01/2022,Weber St.,3-1,4.0,60.0,25.0,174.0,0.201,60.0,2.0,7.0,75.0,89.0,5.0,0.0,16.0,3.0,8.0,70.0,0.0,Weber St.,4,15.0,6.25,43.5,15.0,0.5,1.75,18.75,1.25,0.0,4.0,0.75,17.5
09/03/2022,St. John's (NY),3-1,4.0,51.0,14.0,123.0,0.301,51.0,7.0,8.0,32.0,68.0,1.0,2.0,16.0,6.0,10.0,68.0,0.0,St. John's ,4,12.75,3.5,30.75,12.75,1.75,2.0,8.0,0.25,0.5,4.0,1.5,17.0
09/04/2022,Miami (FL),2-3,5.0,53.0,21.0,147.0,0.218,51.0,4.0,5.0,53.0,102.0,6.0,2.0,18.0,22.0,11.0,68.0,0.0,Miami ,5,10.6,4.2,29.4,10.2,0.8,1.0,10.6,1.2,0.4,3.6,4.4,13.6
09/08/2022,"Wichita St. @ Lawrence, KS",3-0,3.0,48.0,12.0,118.0,0.305,42.0,3.0,5.0,64.0,51.0,4.0,1.0,4.0,0.0,3.0,54.0,1.0,Wichita St.,3,16.0,4.0,39.333333333333336,14.0,1.0,1.6666666666666667,21.333333333333332,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.0,18.0
09/09/2022,@ Kansas,3-1,4.0,60.0,22.0,149.0,0.255,56.0,8.0,12.0,58.0,85.0,6.0,0.0,18.0,4.0,9.0,77.0,0.0,Kansas,4,15.0,5.5,37.25,14.0,2.0,3.0,14.5,1.5,0.0,4.5,1.0,19.25
09/16/2022,"Idaho St. @ Cedar City, UT",1-3,4.0,51.0,33.0,149.0,0.121,48.0,9.0,4.0,57.0,85.0,5.0,4.0,4.0,12.0,6.0,66.0,0.0,Idaho St.,4,12.75,8.25,37.25,12.0,2.25,1.0,14.25,1.25,1.0,1.0,3.0,16.5
09/16/2022,@ Southern Utah,3-1,4.0,53.0,15.0,129.0,0.295,48.0,7.0,8.0,52.0,59.0,1.0,7.0,2.0,11.0,8.0,68.0,0.0,Southern Utah,4,13.25,3.75,32.25,12.0,1.75,2.0,13.0,0.25,1.75,0.5,2.75,17.0
09/17/2022,@ Utah Tech,3-0,3.0,37.0,13.0,111.0,0.216,35.0,4.0,5.0,58.0,40.0,2.0,4.0,10.0,0.0,9.0,50.0,1.0,Utah Tech,3,12.333333333333334,4.333333333333333,37.0,11.666666666666666,1.3333333333333333,1.6666666666666667,19.333333333333332,0.6666666666666666,1.3333333333333333,3.3333333333333335,0.0,16.666666666666668
09/22/2022,@ Colorado St.,0-3,3.0,37.0,28.0,105.0,0.086,34.0,2.0,4.0,42.0,69.0,3.0,0.0,10.0,1.0,5.0,44.0,0.0,Colorado St.,3,12.333333333333334,9.333333333333334,35.0,11.333333333333334,0.6666666666666666,1.3333333333333333,14.0,1.0,0.0,3.3333333333333335,0.3333333333333333,14.666666666666666
09/24/2022,@ Wyoming,3-0,3.0,40.0,16.0,85.0,0.282,39.0,3.0,3.0,35.0,48.0,2.0,0.0,11.0,2.0,5.5,48.5,1.0,Wyoming,3,13.333333333333334,5.333333333333333,28.333333333333332,13.0,1.0,1.0,11.666666666666666,0.6666666666666666,0.0,3.6666666666666665,0.6666666666666666,16.166666666666668
09/29/2022,Fresno St.,3-0,3.0,46.0,11.0,107.0,0.327,43.0,5.0,6.0,43.0,58.0,2.0,0.0,14.0,2.0,7.0,58.0,0.0,Fresno St.,3,15.333333333333334,3.6666666666666665,35.666666666666664,14.333333333333334,1.6666666666666667,2.0,14.333333333333334,0.6666666666666666,0.0,4.666666666666667,0.6666666666666666,19.333333333333332
10/01/2022,San Diego St.,3-1,4.0,56.0,15.0,124.0,0.331,45.0,5.0,15.0,30.0,76.0,6.0,1.0,24.0,10.0,13.0,74.0,0.0,San Diego St.,4,14.0,3.75,31.0,11.25,1.25,3.75,7.5,1.5,0.25,6.0,2.5,18.5
10/06/2022,@ New Mexico,3-0,3.0,52.0,20.0,146.0,0.219,52.0,2.0,9.0,72.0,71.0,2.0,0.0,18.0,4.0,9.0,63.0,0.0,New Mexico,3,17.333333333333332,6.666666666666667,48.666666666666664,17.333333333333332,0.6666666666666666,3.0,24.0,0.6666666666666666,0.0,6.0,1.3333333333333333,21.0
10/08/2022,@ Air Force,3-2,5.0,60.0,25.0,166.0,0.211,53.0,6.0,5.0,69.0,85.0,6.0,1.0,18.0,1.0,10.0,76.0,0.0,Air Force,5,12.0,5.0,33.2,10.6,1.2,1.0,13.8,1.2,0.2,3.6,0.2,15.2
10/13/2022,Utah St.,3-2,5.0,55.0,26.0,152.0,0.191,50.0,3.0,11.0,84.0,89.0,10.0,5.0,6.0,2.0,8.0,66.0,0.0,Utah St.,5,11.0,5.2,30.4,10.0,0.6,2.2,16.8,2.0,1.0,1.2,0.4,13.2
10/15/2022,Boise St.,3-0,3.0,47.0,11.0,97.0,0.371,43.0,3.0,6.0,47.0,52.0,1.0,0.0,12.0,3.0,6.0,56.0,0.0,Boise St.,3,15.666666666666666,3.6666666666666665,32.333333333333336,14.333333333333334,1.0,2.0,15.666666666666666,0.3333333333333333,0.0,4.0,1.0,18.666666666666668
10/20/2022,San Jose St.,3-1,4.0,59.0,13.0,162.0,0.284,49.0,3.0,18.0,75.0,95.0,6.0,4.0,18.0,6.0,13.0,75.0,0.0,San Jose St.,4,14.75,3.25,40.5,12.25,0.75,4.5,18.75,1.5,1.0,4.5,1.5,18.75
10/22/2022,@ Nevada,3-1,4.0,59.0,28.0,150.0,0.207,56.0,10.0,6.0,71.0,73.0,3.0,2.0,12.0,2.0,8.0,77.0,1.0,Nevada,4,14.75,7.0,37.5,14.0,2.5,1.5,17.75,0.75,0.5,3.0,0.5,19.25
10/27/2022,@ Boise St.,3-0,3.0,45.0,10.0,91.0,0.385,43.0,3.0,6.0,46.0,49.0,6.0,1.0,10.0,2.0,6.0,54.0,0.0,Boise St.,3,15.0,3.3333333333333335,30.333333333333332,14.333333333333334,1.0,2.0,15.333333333333334,2.0,0.3333333333333333,3.3333333333333335,0.6666666666666666,18.0
