date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/26/2022,@ Northern Colo.,1-3,4.0,50.0,31.0,129.0,0.147,48.0,6.0,4.0,51.0,89.0,4.0,2.0,26.0,0.0,15.0,71.0,8.0,Northern Colo.,4,12.5,7.75,32.25,12.0,1.5,1.0,12.75,1.0,0.5,6.5,0.0,17.75
08/27/2022,"North Carolina @ Greeley, CO",0-3,3.0,27.0,12.0,76.0,0.197,25.0,3.0,8.0,23.0,68.0,6.0,0.0,12.0,0.0,6.0,36.0,5.0,North Carolina,3,9.0,4.0,25.333333333333332,8.333333333333334,1.0,2.6666666666666665,7.666666666666667,2.0,0.0,4.0,0.0,12.0
08/27/2022,@ Colorado St.,1-3,4.0,52.0,18.0,117.0,0.291,51.0,7.0,10.0,38.0,83.0,3.0,3.0,16.0,3.0,11.0,70.0,2.0,Colorado St.,4,13.0,4.5,29.25,12.75,1.75,2.5,9.5,0.75,0.75,4.0,0.75,17.5
09/02/2022,@ Pepperdine,1-3,4.0,44.0,28.0,138.0,0.116,41.0,7.0,12.0,56.0,86.0,8.0,2.0,18.0,3.0,11.0,62.0,2.0,Pepperdine,4,11.0,7.0,34.5,10.25,1.75,3.0,14.0,2.0,0.5,4.5,0.75,15.5
09/03/2022,"Baylor @ Malibu, Calif.",0-3,3.0,29.0,21.0,79.0,0.101,28.0,4.0,8.0,24.0,66.0,6.0,0.0,4.0,2.0,2.0,35.0,2.0,Baylor,3,9.666666666666666,7.0,26.333333333333332,9.333333333333334,1.3333333333333333,2.6666666666666665,8.0,2.0,0.0,1.3333333333333333,0.6666666666666666,11.666666666666666
09/03/2022,"San Diego St. @ Malibu, Calif.",3-1,4.0,50.0,14.0,116.0,0.31,47.0,12.0,14.0,39.0,71.0,2.0,1.0,24.0,4.0,13.0,75.0,2.0,San Diego St.,4,12.5,3.5,29.0,11.75,3.0,3.5,9.75,0.5,0.25,6.0,1.0,18.75
09/09/2022,@ New Mexico St.,3-1,4.0,48.0,30.0,145.0,0.124,43.0,5.0,10.0,54.0,84.0,3.0,2.0,8.0,5.0,6.0,59.0,4.0,New Mexico St.,4,12.0,7.5,36.25,10.75,1.25,2.5,13.5,0.75,0.5,2.0,1.25,14.75
09/10/2022,@ New Mexico St.,1-3,4.0,52.0,21.0,127.0,0.244,45.0,3.0,11.0,42.0,82.0,6.0,4.0,8.0,5.0,8.0,63.0,2.0,New Mexico St.,4,13.0,5.25,31.75,11.25,0.75,2.75,10.5,1.5,1.0,2.0,1.25,15.75
09/16/2022,Georgetown,3-0,3.0,46.0,22.0,109.0,0.22,44.0,6.0,9.0,48.0,58.0,4.0,1.0,6.0,1.0,4.0,56.0,2.0,Georgetown,3,15.333333333333334,7.333333333333333,36.333333333333336,14.666666666666666,2.0,3.0,16.0,1.3333333333333333,0.3333333333333333,2.0,0.3333333333333333,18.666666666666668
09/17/2022,Georgetown,3-0,3.0,45.0,23.0,125.0,0.176,41.0,9.0,5.0,56.0,53.0,1.0,2.0,4.0,2.0,4.0,58.0,1.0,Georgetown,3,15.0,7.666666666666667,41.666666666666664,13.666666666666666,3.0,1.6666666666666667,18.666666666666668,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,19.333333333333332
