date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/26/2022,@ George Washington,3-0,3.0,33.0,16.0,104.0,0.163,30.0,8.0,6.0,49.0,62.0,4.0,3.0,14.0,0.0,10.0,51.0,0.0,George Washington,3,11.0,5.333333333333333,34.666666666666664,10.0,2.6666666666666665,2.0,16.333333333333332,1.3333333333333333,1.0,4.666666666666667,0.0,17.0
08/27/2022,@ Georgetown,3-1,4.0,50.0,19.0,159.0,0.195,46.0,17.0,5.0,84.0,78.0,9.0,3.0,10.0,1.0,8.0,75.0,1.0,Georgetown,4,12.5,4.75,39.75,11.5,4.25,1.25,21.0,2.25,0.75,2.5,0.25,18.75
08/27/2022,@ George Mason,2-3,5.0,57.0,16.0,169.0,0.243,49.0,6.0,11.0,59.0,92.0,3.0,2.0,10.0,1.0,7.0,70.0,1.0,George Mason,5,11.4,3.2,33.8,9.8,1.2,2.2,11.8,0.6,0.4,2.0,0.2,14.0
09/02/2022,"Lamar University @ Florence, AL",1-3,4.0,43.0,27.0,147.0,0.109,43.0,4.0,10.0,69.0,83.0,9.0,0.0,10.0,1.0,5.0,52.0,1.0,Lamar University,4,10.75,6.75,36.75,10.75,1.0,2.5,17.25,2.25,0.0,2.5,0.25,13.0
09/02/2022,"Grambling @ Florence, AL",2-3,5.0,44.0,23.0,176.0,0.119,41.0,6.0,7.0,99.0,97.0,9.0,3.0,10.0,1.0,8.0,58.0,1.0,Grambling,5,8.8,4.6,35.2,8.2,1.2,1.4,19.8,1.8,0.6,2.0,0.2,11.6
09/03/2022,@ North Ala.,1-3,4.0,46.0,26.0,179.0,0.112,43.0,10.0,8.0,84.0,88.0,5.0,0.0,2.0,2.0,1.0,57.0,3.0,North Ala.,4,11.5,6.5,44.75,10.75,2.5,2.0,21.0,1.25,0.0,0.5,0.5,14.25
09/08/2022,Southern U.,3-1,4.0,47.0,21.0,137.0,0.19,44.0,10.0,9.0,50.0,72.0,5.0,2.0,8.0,0.0,6.0,63.0,0.0,Southern U.,4,11.75,5.25,34.25,11.0,2.5,2.25,12.5,1.25,0.5,2.0,0.0,15.75
09/09/2022,Texas Southern,3-0,3.0,42.0,15.0,111.0,0.243,37.0,6.0,7.0,50.0,45.0,1.0,3.0,4.0,0.0,5.0,53.0,1.0,Texas Southern,3,14.0,5.0,37.0,12.333333333333334,2.0,2.3333333333333335,16.666666666666668,0.3333333333333333,1.0,1.3333333333333333,0.0,17.666666666666668
09/10/2022,Western Ill.,3-1,4.0,53.0,18.0,151.0,0.232,49.0,5.0,10.0,70.0,73.0,0.0,4.0,12.0,0.0,10.0,68.0,0.0,Western Ill.,4,13.25,4.5,37.75,12.25,1.25,2.5,17.5,0.0,1.0,3.0,0.0,17.0
09/16/2022,@ UT Arlington,0-3,3.0,31.0,20.0,101.0,0.109,25.0,5.0,6.0,35.0,65.0,4.0,2.0,8.0,0.0,6.0,42.0,0.0,UT Arlington,3,10.333333333333334,6.666666666666667,33.666666666666664,8.333333333333334,1.6666666666666667,2.0,11.666666666666666,1.3333333333333333,0.6666666666666666,2.6666666666666665,0.0,14.0
09/17/2022,"Lamar University @ Arlington, TX",1-3,4.0,44.0,21.0,143.0,0.161,38.0,2.0,10.0,66.0,83.0,11.0,0.0,8.0,2.0,4.0,50.0,0.0,Lamar University,4,11.0,5.25,35.75,9.5,0.5,2.5,16.5,2.75,0.0,2.0,0.5,12.5
09/17/2022,"Prairie View @ Arlington, TX",3-0,3.0,31.0,16.0,110.0,0.136,31.0,6.0,3.0,57.0,54.0,5.0,5.0,24.0,1.0,17.0,54.0,0.0,Prairie View,3,10.333333333333334,5.333333333333333,36.666666666666664,10.333333333333334,2.0,1.0,19.0,1.6666666666666667,1.6666666666666667,8.0,0.3333333333333333,18.0
09/22/2022,@ A&M-Corpus Christi,0-3,3.0,15.0,21.0,99.0,-0.061,14.0,2.0,2.0,39.0,67.0,3.0,1.0,6.0,3.0,4.0,21.0,0.0,A&M-Corpus Christi,3,5.0,7.0,33.0,4.666666666666667,0.6666666666666666,0.6666666666666666,13.0,1.0,0.3333333333333333,2.0,1.0,7.0
09/24/2022,@ UIW,3-2,5.0,50.0,24.0,156.0,0.167,48.0,5.0,6.0,80.0,82.0,4.0,3.0,16.0,1.0,11.0,66.0,1.0,UIW,5,10.0,4.8,31.2,9.6,1.0,1.2,16.0,0.8,0.6,3.2,0.2,13.2
09/27/2022,Nicholls,3-2,5.0,64.0,33.0,180.0,0.172,59.0,7.0,9.0,82.0,98.0,7.0,4.0,6.0,0.0,7.0,78.0,1.0,Nicholls,5,12.8,6.6,36.0,11.8,1.4,1.8,16.4,1.4,0.8,1.2,0.0,15.6
