date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
09/02/2022,"Sacred Heart @ Irvine, CA",3-1,4.0,62.0,25.0,173.0,0.214,56.0,7.0,7.0,74.0,83.0,3.0,4.0,10.0,1.0,9.0,78.0,1.0,Sacred Heart,4,15.5,6.25,43.25,14.0,1.75,1.75,18.5,0.75,1.0,2.5,0.25,19.5
09/03/2022,"Holy Cross @ Irvine, CA",3-0,3.0,42.0,9.0,91.0,0.363,36.0,9.0,3.0,52.0,29.0,2.0,1.0,12.0,0.0,7.0,58.0,0.0,Holy Cross,3,14.0,3.0,30.333333333333332,12.0,3.0,1.0,17.333333333333332,0.6666666666666666,0.3333333333333333,4.0,0.0,19.333333333333332
09/03/2022,@ UC Irvine,0-3,3.0,36.0,20.0,133.0,0.12,35.0,2.0,4.0,60.0,72.0,1.0,1.0,12.0,1.0,7.0,45.0,2.0,UC Irvine,3,12.0,6.666666666666667,44.333333333333336,11.666666666666666,0.6666666666666666,1.3333333333333333,20.0,0.3333333333333333,0.3333333333333333,4.0,0.3333333333333333,15.0
09/09/2022,Siena,3-1,4.0,59.0,25.0,193.0,0.176,57.0,8.0,7.0,86.0,90.0,6.0,2.0,18.0,0.0,11.0,78.0,0.0,Siena,4,14.75,6.25,48.25,14.25,2.0,1.75,21.5,1.5,0.5,4.5,0.0,19.5
09/09/2022,Lehigh,3-1,4.0,53.0,21.0,151.0,0.212,49.0,4.0,6.0,68.0,74.0,6.0,1.0,10.0,0.0,6.0,63.0,0.0,Lehigh,4,13.25,5.25,37.75,12.25,1.0,1.5,17.0,1.5,0.25,2.5,0.0,15.75
09/10/2022,Merrimack,3-0,3.0,36.0,11.0,71.0,0.352,31.0,8.0,6.0,35.0,39.0,4.0,2.0,12.0,0.0,8.0,52.0,0.0,Merrimack,3,12.0,3.6666666666666665,23.666666666666668,10.333333333333334,2.6666666666666665,2.0,11.666666666666666,1.3333333333333333,0.6666666666666666,4.0,0.0,17.333333333333332
09/10/2022,Hartford,3-0,3.0,35.0,4.0,77.0,0.403,31.0,11.0,5.0,32.0,36.0,2.0,2.0,10.0,0.0,7.0,53.0,0.0,Hartford,3,11.666666666666666,1.3333333333333333,25.666666666666668,10.333333333333334,3.6666666666666665,1.6666666666666667,10.666666666666666,0.6666666666666666,0.6666666666666666,3.3333333333333335,0.0,17.666666666666668
09/16/2022,"NJIT @ South Orange, NJ",3-0,3.0,48.0,18.0,104.0,0.288,47.0,7.0,4.0,48.0,43.0,1.0,0.0,6.0,0.0,3.0,58.0,0.0,NJIT,3,16.0,6.0,34.666666666666664,15.666666666666666,2.3333333333333335,1.3333333333333333,16.0,0.3333333333333333,0.0,2.0,0.0,19.333333333333332
09/17/2022,@ Seton Hall,1-3,4.0,47.0,21.0,178.0,0.146,43.0,8.0,7.0,78.0,89.0,16.0,1.0,12.0,0.0,7.0,62.0,0.0,Seton Hall,4,11.75,5.25,44.5,10.75,2.0,1.75,19.5,4.0,0.25,3.0,0.0,15.5
09/17/2022,"Central Conn. St. @ South Orange, NJ",3-0,3.0,49.0,11.0,89.0,0.427,44.0,9.0,4.0,37.0,39.0,2.0,2.0,14.0,0.0,9.0,67.0,0.0,Central Conn. St.,3,16.333333333333332,3.6666666666666665,29.666666666666668,14.666666666666666,3.0,1.3333333333333333,12.333333333333334,0.6666666666666666,0.6666666666666666,4.666666666666667,0.0,22.333333333333332
