date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/26/2022,"Austin Peay @ Clemson, SC",1-3,4.0,47.0,23.0,136.0,0.176,41.0,5.0,12.0,49.0,88.0,6.0,2.0,10.0,2.0,7.0,59.0,0.0,Austin Peay,4,11.75,5.75,34.0,10.25,1.25,3.0,12.25,1.5,0.5,2.5,0.5,14.75,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/26/2022,"Presbyterian @ Clemson, SC",3-1,4.0,57.0,10.0,116.0,0.405,55.0,12.0,13.0,48.0,73.0,9.0,2.0,8.0,6.0,6.0,75.0,0.0,Presbyterian,4,14.25,2.5,29.0,13.75,3.0,3.25,12.0,2.25,0.5,2.0,1.5,18.75,,5.875,,2.875,,17.0,,0.088,,5.125,,0.625,,1.5,,6.125,,0.25,,1.25,,0.25,,7.375
08/27/2022,@ Clemson,0-3,3.0,31.0,15.0,102.0,0.157,27.0,1.0,12.0,39.0,66.0,9.0,3.0,8.0,4.0,7.0,39.0,0.0,Clemson,3,10.333333333333334,5.0,34.0,9.0,0.3333333333333333,4.0,13.0,3.0,1.0,2.6666666666666665,1.3333333333333333,13.0,,8.666666666666666,,2.75,,21.0,,0.19366666666666665,,8.0,,1.4166666666666667,,2.0833333333333335,,8.083333333333334,,0.3333333333333333,,1.5,,0.6666666666666666,,11.166666666666666
08/31/2022,Grambling,3-1,4.0,53.0,23.0,157.0,0.191,50.0,9.0,8.0,75.0,76.0,5.0,6.0,2.0,1.0,7.0,69.0,0.0,Grambling,4,13.25,5.75,39.25,12.5,2.25,2.0,18.75,1.25,1.5,0.5,0.25,17.25,12.111111111111112,9.083333333333334,4.416666666666667,3.3125,32.333333333333336,24.25,0.246,0.1845,11.0,8.25,1.5277777777777777,1.1458333333333333,3.4166666666666665,2.5625,12.416666666666666,9.3125,0.6666666666666666,0.5,2.388888888888889,1.7916666666666665,1.111111111111111,0.8333333333333333,15.5,11.625
09/02/2022,"San Francisco @ Fresno, CA",0-3,3.0,35.0,21.0,109.0,0.128,30.0,8.0,4.0,46.0,69.0,6.0,2.0,6.0,0.0,5.0,48.0,0.0,San Francisco,3,11.666666666666666,7.0,36.333333333333336,10.0,2.6666666666666665,1.3333333333333333,15.333333333333334,2.0,0.6666666666666666,2.0,0.0,16.0,12.611111111111112,9.916666666666668,4.416666666666667,3.8,34.083333333333336,27.25,0.25100000000000006,0.18580000000000002,11.75,9.1,1.8611111111111114,1.3666666666666667,3.0833333333333335,2.45,14.583333333333334,11.2,1.0,0.7,1.722222222222222,1.5333333333333332,1.0277777777777777,0.7166666666666666,16.333333333333332,12.75
09/02/2022,@ Fresno St.,1-3,4.0,42.0,19.0,134.0,0.172,33.0,6.0,9.0,60.0,87.0,3.0,5.0,10.0,0.0,10.0,58.0,0.0,Fresno St.,4,10.5,4.75,33.5,8.25,1.5,2.25,15.0,0.75,1.25,2.5,0.0,14.5,11.75,10.208333333333334,5.916666666666667,4.333333333333333,36.52777777777778,28.76388888888889,0.15866666666666665,0.17616666666666667,10.5,9.25,1.75,1.5833333333333333,2.444444444444444,2.263888888888889,15.694444444444445,11.888888888888888,1.0555555555555556,0.6944444444444445,1.722222222222222,1.611111111111111,0.5277777777777778,0.5972222222222222,15.416666666666666,13.291666666666666
09/03/2022,"Seattle U @ Fresno, CA",1-3,4.0,47.0,23.0,134.0,0.179,39.0,7.0,2.0,51.0,87.0,8.0,3.0,4.0,1.0,5.0,59.0,0.0,Seattle U,4,11.75,5.75,33.5,9.75,1.75,0.5,12.75,2.0,0.75,1.0,0.25,14.75,11.805555555555555,10.25,5.833333333333333,4.392857142857143,36.361111111111114,29.440476190476193,0.16366666666666665,0.17557142857142854,10.25,9.107142857142858,2.138888888888889,1.5714285714285714,1.861111111111111,2.261904761904762,16.36111111111111,12.333333333333332,1.1388888888888888,0.7738095238095238,1.6666666666666667,1.738095238095238,0.08333333333333333,0.5119047619047619,15.916666666666666,13.464285714285714
09/06/2022,ULM,3-2,5.0,64.0,26.0,210.0,0.181,60.0,9.0,8.0,102.0,99.0,3.0,8.0,4.0,5.0,10.0,83.0,0.0,ULM,5,12.8,5.2,42.0,12.0,1.8,1.6,20.4,0.6,1.6,0.8,1.0,16.6,11.305555555555555,10.4375,5.833333333333333,4.5625,34.44444444444445,29.947916666666668,0.15966666666666665,0.176,9.333333333333334,9.1875,1.972222222222222,1.59375,1.361111111111111,2.041666666666667,14.361111111111112,12.385416666666666,0.8888888888888888,0.7708333333333334,1.8333333333333333,1.6458333333333333,0.08333333333333333,0.47916666666666663,15.083333333333334,13.625
09/09/2022,"Southern Ill. @ Conway, AR",0-3,3.0,34.0,16.0,118.0,0.153,32.0,8.0,3.0,53.0,67.0,5.0,2.0,10.0,2.0,7.0,49.0,1.0,Southern Ill.,3,11.333333333333334,5.333333333333333,39.333333333333336,10.666666666666666,2.6666666666666665,1.0,17.666666666666668,1.6666666666666667,0.6666666666666666,3.333333333333333,0.6666666666666666,16.333333333333332,11.683333333333332,10.7,5.233333333333333,4.633333333333334,36.333333333333336,31.28703703703704,0.17733333333333334,0.17655555555555555,10.0,9.5,1.6833333333333333,1.6166666666666667,1.45,1.992592592592593,16.05,13.275925925925925,1.2,0.862962962962963,1.4333333333333333,1.5518518518518518,0.4166666666666667,0.537037037037037,15.283333333333333,13.955555555555556
09/09/2022,"ULM @ Conway, AR",3-2,5.0,57.0,24.0,184.0,0.179,50.0,9.0,5.0,77.0,96.0,3.0,4.0,14.0,2.0,11.0,77.0,3.0,ULM,5,11.4,4.8,36.8,10.0,1.8,1.0,15.4,0.6,0.8,2.8,0.4,15.4,11.96111111111111,10.763333333333332,5.427777777777777,4.703333333333334,38.27777777777778,32.09166666666667,0.17099999999999996,0.1742,10.805555555555555,9.616666666666667,2.0722222222222224,1.721666666666667,1.0333333333333334,1.8933333333333338,16.938888888888886,13.714999999999998,1.0055555555555555,0.8433333333333334,1.711111111111111,1.73,0.6388888888888888,0.55,15.894444444444446,14.193333333333333
