date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/26/2022,Texas Tech,1-3,4.0,43.0,21.0,141.0,0.156,40.0,3.0,11.0,56.0,82.0,6.0,0.0,14.0,1.0,7.0,53.0,0.0,Texas Tech,4,10.75,5.25,35.25,10.0,0.75,2.75,14.0,1.5,0.0,3.5,0.25,13.25,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/27/2022,Mississippi St.,0-3,3.0,24.0,12.0,97.0,0.124,23.0,7.0,3.0,43.0,66.0,9.0,2.0,2.0,0.0,3.0,34.0,1.0,Mississippi St.,3,8.0,4.0,32.333333333333336,7.666666666666667,2.333333333333333,1.0,14.333333333333334,3.0,0.6666666666666666,0.6666666666666666,0.0,11.333333333333334,,5.375,,2.625,,17.625,,0.078,,5.0,,0.375,,1.375,,7.0,,0.0,,1.75,,0.125,,6.625
08/28/2022,Milwaukee,3-2,5.0,70.0,25.0,174.0,0.259,67.0,7.0,3.0,76.0,98.0,2.0,1.0,18.0,2.0,10.0,87.0,2.0,Milwaukee,5,14.0,5.0,34.8,13.4,1.4,0.6,15.2,0.4,0.2,3.6,0.4,17.4,,6.25,,3.0833333333333335,,22.527777777777782,,0.09333333333333334,,5.888888888888889,,1.0277777777777777,,1.25,,9.444444444444445,,0.2222222222222222,,1.388888888888889,,0.08333333333333333,,8.194444444444445
09/02/2022,"Boise St. @ Long Beach, CA",1-3,4.0,50.0,17.0,123.0,0.268,48.0,7.0,18.0,51.0,80.0,7.0,0.0,12.0,2.0,6.0,63.0,0.0,Boise St.,4,12.5,4.25,30.75,12.0,1.75,4.5,12.75,1.75,0.0,3.0,0.5,15.75,10.916666666666666,8.1875,4.75,3.5625,34.12777777777777,25.595833333333335,0.17966666666666667,0.13475,10.355555555555556,7.7666666666666675,1.4944444444444442,1.1208333333333331,1.45,1.0875,14.511111111111111,10.883333333333333,0.2888888888888889,0.21666666666666667,2.588888888888889,1.9416666666666669,0.21666666666666667,0.1625,13.994444444444445,10.495833333333334
09/03/2022,@ Long Beach St.,0-3,3.0,29.0,21.0,113.0,0.071,28.0,1.0,7.0,57.0,60.0,5.0,5.0,8.0,2.0,9.0,39.0,0.0,Long Beach St.,3,9.666666666666666,7.0,37.66666666666666,9.333333333333334,0.3333333333333333,2.333333333333333,19.0,1.6666666666666667,1.6666666666666667,2.6666666666666665,0.6666666666666666,13.0,11.5,9.05,4.416666666666667,3.7,32.62777777777777,26.626666666666665,0.217,0.16140000000000002,11.02222222222222,8.613333333333333,1.8277777777777775,1.2466666666666666,2.033333333333333,1.77,14.094444444444443,11.256666666666666,0.2888888888888889,0.17333333333333334,2.422222222222222,2.1533333333333333,0.3,0.22999999999999998,14.827777777777778,11.546666666666667
09/09/2022,"East Carolina @ Norfolk, VA",3-2,5.0,66.0,26.0,146.0,0.274,64.0,10.0,11.0,60.0,85.0,2.0,5.0,12.0,1.0,11.0,87.0,0.0,East Carolina,5,13.2,5.2,29.2,12.8,2.0,2.2,12.0,0.4,1.0,2.4,0.2,17.4,12.055555555555555,9.152777777777777,5.416666666666667,4.25,34.405555555555544,28.466666666666665,0.19933333333333333,0.14633333333333334,11.577777777777778,8.733333333333334,1.1611111111111112,1.0944444444444443,2.4777777777777774,1.863888888888889,15.649999999999999,12.547222222222222,0.6222222222222222,0.4222222222222222,3.0888888888888886,2.238888888888889,0.5222222222222223,0.30277777777777776,15.383333333333333,11.78888888888889
09/09/2022,@ Old Dominion,3-2,5.0,61.0,26.0,149.0,0.235,56.0,11.0,12.0,56.0,89.0,9.0,2.0,12.0,2.0,8.0,80.0,0.0,Old Dominion,5,12.2,5.2,29.8,11.2,2.2,2.4,11.2,1.8,0.4,2.4,0.4,16.0,11.78888888888889,9.73095238095238,5.483333333333333,4.385714285714285,32.538888888888884,28.571428571428566,0.20433333333333334,0.1645714285714286,11.377777777777778,9.314285714285715,1.361111111111111,1.2238095238095237,3.011111111111111,1.9119047619047618,14.583333333333334,12.469047619047618,0.888888888888889,0.5047619047619047,2.6888888888888887,2.261904761904762,0.4555555555555555,0.28809523809523807,15.383333333333333,12.59047619047619
09/10/2022,"Navy @ Norfolk, VA",1-3,4.0,40.0,25.0,125.0,0.12,38.0,3.0,12.0,41.0,88.0,5.0,2.0,10.0,2.0,7.0,50.0,1.0,Navy,4,10.0,6.25,31.25,9.5,0.75,3.0,10.25,1.25,0.5,2.5,0.5,12.5,11.688888888888888,10.039583333333333,5.8,4.4875,32.22222222222222,28.724999999999998,0.19333333333333336,0.173375,11.111111111111112,9.55,1.511111111111111,1.3458333333333332,2.3111111111111113,1.9729166666666667,14.066666666666668,12.310416666666667,1.0222222222222224,0.49166666666666664,2.488888888888889,2.279166666666667,0.4222222222222222,0.3020833333333333,15.466666666666667,13.016666666666666
09/16/2022,"Central Mich. @ Indianapolis, IN",3-0,3.0,35.0,9.0,99.0,0.263,33.0,9.0,12.0,47.0,49.0,1.0,4.0,10.0,0.0,9.0,53.0,2.0,Central Mich.,3,11.666666666666666,3.0,33.0,11.0,3.0,4.0,15.666666666666666,0.3333333333333333,1.3333333333333333,3.333333333333333,0.0,17.666666666666668,11.799999999999999,10.035185185185185,5.55,4.683333333333334,30.083333333333332,29.00555555555555,0.20966666666666667,0.16744444444444445,11.166666666666666,9.544444444444444,1.6500000000000001,1.2796296296296295,2.533333333333333,2.087037037037037,11.15,12.081481481481482,0.6333333333333334,0.49259259259259264,2.4333333333333336,2.303703703703704,0.3666666666666667,0.32407407407407407,15.299999999999999,12.959259259259259
09/17/2022,"Ohio @ Indianapolis, IN",3-1,4.0,54.0,15.0,130.0,0.3,47.0,4.0,13.0,50.0,77.0,3.0,4.0,16.0,4.0,12.0,70.0,1.0,Ohio,4,13.5,3.75,32.5,11.75,1.0,3.25,12.5,0.75,1.0,4.0,1.0,17.5,11.288888888888886,10.198333333333334,4.816666666666667,4.515,31.349999999999998,29.404999999999994,0.206,0.177,10.566666666666668,9.690000000000001,1.9833333333333332,1.4516666666666667,3.133333333333333,2.2783333333333333,12.372222222222222,12.440000000000001,0.7444444444444445,0.5766666666666667,2.744444444444444,2.4066666666666667,0.3,0.29166666666666663,15.388888888888891,13.429999999999998
