date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
09/03/2021,Bucknell,3-0,3.0,38.0,11.0,91.0,0.297,35.0,4.0,10.0,37.0,5.0,2.0,12.0,0.0,50.0,0.0,Bucknell,3,12.666666666666666,3.6666666666666665,30.333333333333332,11.666666666666666,1.3333333333333333,3.3333333333333335,12.333333333333334,0.6666666666666666,4.0,0.0,16.666666666666668
09/04/2021,Canisius,3-0,3.0,42.0,16.0,105.0,0.248,36.0,6.0,9.0,44.0,2.0,3.0,4.0,1.0,53.0,1.0,Canisius,3,14.0,5.333333333333333,35.0,12.0,2.0,3.0,14.666666666666666,1.0,1.3333333333333333,0.3333333333333333,17.666666666666668
09/04/2021,Coppin St.,3-1,4.0,64.0,15.0,163.0,0.301,59.0,2.0,9.0,77.0,8.0,2.0,18.0,0.0,77.0,3.0,Coppin St.,4,16.0,3.75,40.75,14.75,0.5,2.25,19.25,0.5,4.5,0.0,19.25
09/10/2021,"Akron @ Chicago, Ill.",1-3,4.0,53.0,22.0,154.0,0.201,43.0,3.0,7.0,61.0,5.0,0.0,16.0,0.0,64.0,4.0,Akron,4,13.25,5.5,38.5,10.75,0.75,1.75,15.25,0.0,4.0,0.0,16.0
09/10/2021,"Oakland @ Chicago, IL",0-3,3.0,35.0,14.0,82.0,0.256,31.0,3.0,3.0,25.0,6.0,0.0,6.0,1.0,41.0,2.0,Oakland,3,11.666666666666666,4.666666666666667,27.333333333333332,10.333333333333334,1.0,1.0,8.333333333333334,0.0,2.0,0.3333333333333333,13.666666666666666
09/11/2021,@ DePaul,1-3,4.0,47.0,17.0,143.0,0.21,42.0,2.0,4.0,56.0,4.0,1.0,22.0,5.0,61.0,3.0,DePaul,4,11.75,4.25,35.75,10.5,0.5,1.0,14.0,0.25,5.5,1.25,15.25
09/14/2021,@ Lehigh,1-3,4.0,47.0,24.0,149.0,0.154,40.0,6.0,7.0,59.0,4.0,1.0,6.0,1.0,57.0,2.0,Lehigh,4,11.75,6.0,37.25,10.0,1.5,1.75,14.75,0.25,1.5,0.25,14.25
09/18/2021,@ Temple,1-3,4.0,72.0,27.0,157.0,0.287,67.0,4.0,10.0,56.0,6.0,0.0,12.0,1.0,82.0,2.0,Temple,4,18.0,6.75,39.25,16.75,1.0,2.5,14.0,0.0,3.0,0.25,20.5
09/18/2021,"Villanova @ Philadelphia, PA",1-3,4.0,56.0,21.0,143.0,0.245,50.0,2.0,9.0,62.0,7.0,2.0,14.0,0.0,67.0,1.0,Villanova,4,14.0,5.25,35.75,12.5,0.5,2.25,15.5,0.5,3.5,0.0,16.75
09/24/2021,@ Princeton,0-3,3.0,26.0,23.0,86.0,0.035,23.0,2.0,2.0,27.0,7.0,3.0,6.0,0.0,34.0,1.0,Princeton,3,8.666666666666666,7.666666666666667,28.666666666666668,7.666666666666667,0.6666666666666666,0.6666666666666666,9.0,1.0,2.0,0.0,11.333333333333334
10/01/2021,Harvard,1-3,4.0,41.0,23.0,156.0,0.115,40.0,3.0,8.0,59.0,4.0,1.0,24.0,1.0,57.0,3.0,Harvard,4,10.25,5.75,39.0,10.0,0.75,2.0,14.75,0.25,6.0,0.25,14.25
10/02/2021,Dartmouth,3-2,5.0,55.0,16.0,164.0,0.238,49.0,5.0,5.0,76.0,10.0,5.0,16.0,0.0,73.0,2.0,Dartmouth,5,11.0,3.2,32.8,9.8,1.0,1.0,15.2,1.0,3.2,0.0,14.6
10/08/2021,@ Columbia,3-1,4.0,54.0,16.0,134.0,0.284,54.0,4.0,8.0,52.0,2.0,4.0,10.0,1.0,67.0,2.0,Columbia,4,13.5,4.0,33.5,13.5,1.0,2.0,13.0,1.0,2.5,0.25,16.75
10/09/2021,@ Cornell,0-3,3.0,36.0,8.0,97.0,0.289,35.0,4.0,4.0,31.0,10.0,1.0,4.0,0.0,43.0,1.0,Cornell,3,12.0,2.6666666666666665,32.333333333333336,11.666666666666666,1.3333333333333333,1.3333333333333333,10.333333333333334,0.3333333333333333,1.3333333333333333,0.0,14.333333333333334
10/15/2021,Brown,1-3,4.0,35.0,26.0,151.0,0.06,34.0,2.0,8.0,63.0,8.0,2.0,8.0,0.0,43.0,3.0,Brown,4,8.75,6.5,37.75,8.5,0.5,2.0,15.75,0.5,2.0,0.0,10.75
10/16/2021,Yale,1-3,4.0,45.0,28.0,139.0,0.122,42.0,3.0,8.0,51.0,10.0,3.0,8.0,4.0,55.0,2.0,Yale,4,11.25,7.0,34.75,10.5,0.75,2.0,12.75,0.75,2.0,1.0,13.75
10/22/2021,Princeton,2-3,5.0,61.0,27.0,200.0,0.17,55.0,5.0,10.0,84.0,4.0,4.0,6.0,0.0,73.0,3.0,Princeton,5,12.2,5.4,40.0,11.0,1.0,2.0,16.8,0.8,1.2,0.0,14.6
10/29/2021,@ Dartmouth,0-3,3.0,38.0,16.0,105.0,0.21,35.0,3.0,7.0,40.0,5.0,0.0,4.0,0.0,43.0,4.0,Dartmouth,3,12.666666666666666,5.333333333333333,35.0,11.666666666666666,1.0,2.3333333333333335,13.333333333333334,0.0,1.3333333333333333,0.0,14.333333333333334
10/30/2021,@ Harvard,3-2,5.0,60.0,20.0,143.0,0.28,58.0,8.0,11.0,58.0,8.0,1.0,14.0,3.0,76.0,2.0,Harvard,5,12.0,4.0,28.6,11.6,1.6,2.2,11.6,0.2,2.8,0.6,15.2
11/05/2021,@ Yale,2-3,5.0,58.0,26.0,176.0,0.182,52.0,6.0,11.0,83.0,7.0,1.0,14.0,0.0,72.0,1.0,Yale,5,11.6,5.2,35.2,10.4,1.2,2.2,16.6,0.2,2.8,0.0,14.4
11/06/2021,@ Brown,0-3,3.0,34.0,18.0,112.0,0.143,33.0,2.0,6.0,36.0,4.0,2.0,4.0,2.0,40.0,0.0,Brown,3,11.333333333333334,6.0,37.333333333333336,11.0,0.6666666666666666,2.0,12.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,13.333333333333334
11/12/2021,Cornell,3-0,3.0,38.0,19.0,120.0,0.158,33.0,4.0,6.0,54.0,3.0,1.0,8.0,1.0,47.0,1.0,Cornell,3,12.666666666666666,6.333333333333333,40.0,11.0,1.3333333333333333,2.0,18.0,0.3333333333333333,2.6666666666666665,0.3333333333333333,15.666666666666666
11/13/2021,Columbia,3-0,3.0,40.0,15.0,113.0,0.221,39.0,6.0,7.0,53.0,9.0,1.0,10.0,1.0,52.0,1.0,Columbia,3,13.333333333333334,5.0,37.666666666666664,13.0,2.0,2.3333333333333335,17.666666666666668,0.3333333333333333,3.3333333333333335,0.3333333333333333,17.333333333333332
