date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/27/2021,"UIC @ Indianapolis, IN",1-3,4.0,48.0,23.0,134.0,0.187,47.0,5.0,9.0,56.0,10.0,2.0,8.0,2.0,59.0,0.0,UIC,4,12.0,5.75,33.5,11.75,1.25,2.25,14.0,0.5,2.0,0.5,14.75,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/27/2021,@ Butler,3-1,4.0,54.0,22.0,159.0,0.201,52.0,4.0,9.0,65.0,4.0,2.0,12.0,1.0,66.0,0.0,Butler,4,13.5,5.5,39.75,13.0,1.0,2.25,16.25,0.5,3.0,0.25,16.5,,6.0,,2.875,,16.75,,0.0935,,5.875,,0.625,,1.125,,7.0,,0.25,,1.0,,0.25,,7.375
08/28/2021,"Indiana @ Indianapolis, IN",2-3,5.0,61.0,21.0,165.0,0.242,60.0,4.0,11.0,83.0,8.0,1.0,9.0,0.0,70.5,0.0,Indiana,5,12.2,4.2,33.0,12.0,0.8,2.2,16.6,0.2,1.8,0.0,14.1,,8.5,,3.75,,24.416666666666668,,0.12933333333333333,,8.25,,0.75,,1.5,,10.083333333333334,,0.3333333333333333,,1.6666666666666667,,0.25,,10.416666666666666
09/03/2021,@ Notre Dame,3-0,3.0,46.0,14.0,118.0,0.271,44.0,8.0,6.0,68.0,4.0,1.0,4.0,1.0,57.0,1.0,Notre Dame,3,15.333333333333334,4.666666666666667,39.333333333333336,14.666666666666666,2.6666666666666665,2.0,22.666666666666668,0.3333333333333333,1.3333333333333333,0.3333333333333333,19.0,12.566666666666668,9.425,5.1499999999999995,3.8625,35.416666666666664,26.5625,0.21,0.1575,12.25,9.1875,1.0166666666666666,0.7625,2.2333333333333334,1.675,15.616666666666667,11.7125,0.39999999999999997,0.3,2.2666666666666666,1.7,0.25,0.1875,15.116666666666667,11.3375
09/04/2021,"Milwaukee @ Notre Dame, IN",3-2,5.0,66.0,25.0,196.0,0.209,64.0,8.0,3.0,93.0,3.0,7.0,20.0,2.0,91.0,0.0,Milwaukee,5,13.2,5.0,39.2,12.8,1.6,0.6,18.6,1.4,4.0,0.4,18.2,13.677777777777777,10.606666666666667,4.788888888888889,4.023333333333333,37.361111111111114,29.116666666666667,0.238,0.1802,13.222222222222221,10.283333333333333,1.488888888888889,1.1433333333333333,2.15,1.7399999999999998,18.505555555555556,13.903333333333332,0.3444444444444444,0.30666666666666664,2.0444444444444443,1.6266666666666665,0.19444444444444442,0.21666666666666665,16.533333333333335,12.87
09/05/2021,"Cincinnati @ Notre Dame, IN",2-3,5.0,50.0,21.0,171.0,0.17,48.0,2.0,12.0,72.0,2.0,3.0,18.0,6.0,64.0,5.0,Cincinnati,5,10.0,4.2,34.2,9.6,0.4,2.4,14.4,0.6,3.6,1.2,12.8,13.577777777777778,11.03888888888889,4.622222222222223,4.186111111111111,37.17777777777778,30.797222222222228,0.24066666666666667,0.18500000000000003,13.155555555555557,10.702777777777778,1.6888888888888889,1.2194444444444443,1.5999999999999999,1.5499999999999998,19.28888888888889,14.686111111111112,0.6444444444444444,0.4888888888888889,2.3777777777777778,2.022222222222222,0.24444444444444446,0.24722222222222223,17.099999999999998,13.758333333333333
09/10/2021,"BYU @ Pittsburgh, PA",0-3,3.0,26.0,16.0,100.0,0.1,23.0,2.0,5.0,46.0,7.0,0.0,8.0,2.0,32.0,2.0,BYU,3,8.666666666666666,5.333333333333333,33.333333333333336,7.666666666666667,0.6666666666666666,1.6666666666666667,15.333333333333334,0.0,2.6666666666666665,0.6666666666666666,10.666666666666666,12.844444444444443,10.89047619047619,4.622222222222223,4.188095238095238,37.57777777777778,31.283333333333335,0.21666666666666667,0.18285714285714286,12.355555555555554,10.545238095238094,1.5555555555555556,1.1023809523809525,1.6666666666666667,1.6714285714285713,18.555555555555557,14.645238095238097,0.7777777777777777,0.5047619047619047,2.977777777777778,2.2476190476190476,0.6444444444444445,0.38333333333333336,16.666666666666668,13.62142857142857
09/11/2021,"High Point @ Pittsburgh, PA",1-3,4.0,58.0,21.0,150.0,0.247,48.0,3.0,7.0,62.0,9.0,0.0,16.0,0.0,69.0,0.0,High Point,4,14.5,5.25,37.5,12.0,0.75,1.75,15.5,0.0,4.0,0.0,17.25,10.622222222222222,10.6125,4.844444444444444,4.33125,35.577777777777776,31.539583333333336,0.15966666666666665,0.17250000000000001,10.022222222222224,10.185416666666667,0.888888888888889,1.0479166666666666,1.5555555555555556,1.6708333333333332,16.11111111111111,14.731250000000001,0.6666666666666665,0.44166666666666665,3.422222222222222,2.3,0.7555555555555555,0.41875,13.888888888888888,13.252083333333333
09/11/2021,@ Pittsburgh,0-3,3.0,25.0,18.0,79.0,0.089,23.0,4.0,6.0,22.0,6.0,1.0,14.0,0.0,37.0,0.0,Pittsburgh,3,8.333333333333334,6.0,26.33333333333333,7.666666666666667,1.3333333333333333,2.0,7.333333333333333,0.3333333333333333,4.666666666666667,0.0,12.333333333333334,11.055555555555555,11.044444444444444,4.927777777777778,4.433333333333334,35.01111111111111,32.201851851851856,0.17233333333333334,0.18077777777777781,9.755555555555555,10.387037037037038,0.6055555555555555,1.0148148148148148,1.938888888888889,1.6796296296296296,15.077777777777778,14.81666666666667,0.19999999999999993,0.3925925925925926,3.422222222222222,2.488888888888889,0.6222222222222222,0.37222222222222223,13.572222222222223,13.696296296296296
09/19/2021,Oakland,3-0,3.0,46.0,8.0,91.0,0.418,40.0,5.0,6.0,31.0,5.0,0.0,14.0,1.0,58.0,1.0,Oakland,3,15.333333333333334,2.6666666666666665,30.33333333333333,13.333333333333334,1.6666666666666667,2.0,10.333333333333334,0.0,4.666666666666667,0.3333333333333333,19.33333333333333,10.5,10.773333333333333,5.527777777777778,4.59,32.38888888888889,31.615000000000002,0.14533333333333334,0.17160000000000003,9.111111111111112,10.115,0.9166666666666666,1.0466666666666666,1.8055555555555556,1.7116666666666667,12.722222222222223,14.068333333333337,0.11111111111111104,0.38666666666666666,3.7777777777777772,2.7066666666666666,0.2222222222222222,0.335,13.416666666666666,13.559999999999999
