date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/28/2021,"San Diego @ Austin, TX",1-3,4.0,41.0,27.0,143.0,0.098,40.0,4.0,5.0,69.0,3.0,0.0,16.0,1.0,53.0,2.0,San Diego,4,10.25,6.75,35.75,10.0,1.0,1.25,17.25,0.0,4.0,0.25,13.25,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/29/2021,@ Texas,0-3,3.0,28.0,17.0,75.0,0.147,26.0,3.0,11.0,25.0,14.0,0.0,0.0,1.0,31.0,0.0,Texas,3,9.333333333333334,5.666666666666667,25.0,8.666666666666666,1.0,3.6666666666666665,8.333333333333334,0.0,0.0,0.3333333333333333,10.333333333333334,,5.125,,3.375,,17.875,,0.049,,5.0,,0.5,,0.625,,8.625,,0.0,,2.0,,0.125,,6.625
09/03/2021,@ Ole Miss,0-3,3.0,26.0,13.0,93.0,0.14,22.0,3.0,12.0,20.0,3.0,0.0,6.0,0.0,32.0,0.0,Ole Miss,3,8.666666666666666,4.333333333333333,31.0,7.333333333333333,1.0,4.0,6.666666666666667,0.0,2.0,0.0,10.666666666666666,,6.527777777777779,,4.138888888888889,,20.25,,0.08166666666666667,,6.222222222222221,,0.6666666666666666,,1.6388888888888886,,8.527777777777779,,0.0,,1.3333333333333333,,0.19444444444444442,,7.861111111111112
09/03/2021,"Northwestern St. @ Oxford, MS",3-0,3.0,30.0,9.0,73.0,0.288,26.0,10.0,6.0,33.0,5.0,1.0,12.0,1.0,47.0,0.0,Northwestern St.,3,10.0,3.0,24.33333333333333,8.666666666666666,3.333333333333333,2.0,11.0,0.3333333333333333,4.0,0.3333333333333333,15.666666666666666,9.416666666666666,7.0625,5.583333333333333,4.1875,30.583333333333332,22.9375,0.12833333333333333,0.09625,8.666666666666666,6.499999999999999,1.0,0.75,2.972222222222222,2.2291666666666665,10.75,8.0625,0.0,0.0,2.0,1.5,0.19444444444444442,0.14583333333333331,11.416666666666666,8.5625
09/04/2021,"Coastal Carolina @ Oxford, MS",1-3,4.0,40.0,23.0,135.0,0.126,34.0,10.0,10.0,48.0,6.0,0.0,2.0,1.0,51.0,1.0,Coastal Carolina,4,10.0,5.75,33.75,8.5,2.5,2.5,12.0,0.0,0.5,0.25,12.75,9.333333333333334,7.65,4.333333333333333,3.95,26.777777777777775,23.216666666666665,0.19166666666666665,0.1346,8.222222222222221,6.933333333333333,1.7777777777777777,1.2666666666666666,3.222222222222222,2.183333333333333,8.666666666666666,8.65,0.1111111111111111,0.06666666666666667,2.0,2.0,0.2222222222222222,0.1833333333333333,12.222222222222221,9.983333333333333
09/07/2021,@ UIW,3-2,5.0,62.0,24.0,177.0,0.215,57.0,11.0,19.0,95.0,8.0,0.0,26.0,0.0,86.0,3.0,UIW,5,12.4,4.8,35.4,11.4,2.2,3.8,19.0,0.0,5.2,0.0,17.2,9.555555555555555,8.041666666666666,4.361111111111111,4.25,29.694444444444443,24.972222222222218,0.18466666666666667,0.13316666666666668,8.166666666666666,7.194444444444444,2.2777777777777777,1.472222222222222,2.8333333333333335,2.236111111111111,9.888888888888888,9.208333333333334,0.1111111111111111,0.05555555555555555,2.1666666666666665,1.75,0.19444444444444442,0.19444444444444442,13.027777777777777,10.444444444444445
09/10/2021,"UAlbany @ College Station, TX",3-0,3.0,44.0,13.0,113.0,0.274,44.0,6.0,7.0,50.0,1.0,0.0,13.0,2.0,56.5,1.0,UAlbany,3,14.666666666666666,4.333333333333333,37.66666666666666,14.666666666666666,2.0,2.333333333333333,16.666666666666668,0.0,4.333333333333333,0.6666666666666666,18.83333333333333,10.799999999999999,8.664285714285715,4.516666666666667,4.328571428571428,31.161111111111108,26.46190476190476,0.20966666666666667,0.14485714285714285,9.522222222222222,7.795238095238095,2.6777777777777776,1.576190476190476,2.766666666666667,2.4595238095238092,14.0,10.607142857142858,0.1111111111111111,0.047619047619047616,3.233333333333333,2.242857142857143,0.19444444444444442,0.16666666666666666,15.205555555555556,11.409523809523808
09/11/2021,"Houston @ College Station, TX",0-3,3.0,33.0,17.0,128.0,0.125,31.0,3.0,8.0,53.0,10.0,0.0,10.0,1.0,41.0,0.0,Houston,3,11.0,5.666666666666667,42.66666666666666,10.333333333333334,1.0,2.6666666666666665,17.666666666666668,0.0,3.333333333333333,0.3333333333333333,13.666666666666666,12.355555555555554,9.414583333333333,4.961111111111111,4.329166666666667,35.605555555555554,27.862499999999997,0.205,0.161,11.52222222222222,8.654166666666667,2.2333333333333334,1.6291666666666664,2.8777777777777778,2.4437499999999996,15.888888888888891,11.364583333333334,0.0,0.041666666666666664,3.3444444444444446,2.5041666666666664,0.3055555555555556,0.22916666666666663,16.26111111111111,12.337499999999999
09/11/2021,@ Texas A&M,0-3,3.0,32.0,13.0,125.0,0.152,30.0,1.0,5.0,52.0,3.0,0.0,4.0,2.0,35.0,0.0,Texas A&M,3,10.666666666666666,4.333333333333333,41.66666666666666,10.0,0.3333333333333333,1.6666666666666667,17.333333333333332,0.0,1.3333333333333333,0.6666666666666666,11.666666666666666,12.688888888888888,9.59074074074074,4.933333333333334,4.477777777777778,38.577777777777776,29.5074074074074,0.2046666666666667,0.157,12.133333333333333,8.84074074074074,1.7333333333333334,1.5592592592592591,2.933333333333333,2.4685185185185183,17.77777777777778,12.064814814814817,0.0,0.037037037037037035,4.288888888888889,2.596296296296296,0.3333333333333333,0.24074074074074073,16.566666666666666,12.485185185185184
09/17/2021,@ Marquette,0-3,3.0,30.0,17.0,116.0,0.112,29.0,5.0,3.0,51.0,6.0,0.0,2.0,3.0,36.0,1.0,Marquette,3,10.0,5.666666666666667,38.66666666666666,9.666666666666666,1.6666666666666667,1.0,17.0,0.0,0.6666666666666666,1.0,12.0,12.111111111111112,9.698333333333334,4.777777777777778,4.463333333333333,40.66666666666666,30.723333333333322,0.18366666666666667,0.1565,11.666666666666666,8.956666666666667,1.1111111111111112,1.4366666666666665,2.222222222222222,2.388333333333333,17.222222222222225,12.591666666666667,0.0,0.03333333333333333,3.0,2.4699999999999998,0.5555555555555556,0.2833333333333333,14.72222222222222,12.403333333333332
