date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/27/2021,@ Northern Colo.,2-3,5.0,66.0,24.0,154.0,0.273,58.0,4.0,14.0,69.0,6.0,4.0,8.0,1.0,78.0,0.0,Northern Colo.,5,13.2,4.8,30.8,11.6,0.8,2.8,13.8,0.8,1.6,0.2,15.6,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/28/2021,@ Colorado St.,3-1,4.0,53.0,19.0,131.0,0.26,47.0,10.0,15.0,49.0,7.0,1.0,16.0,0.0,72.0,2.0,Colorado St.,4,13.25,4.75,32.75,11.75,2.5,3.75,12.25,0.25,4.0,0.0,18.0,,6.6,,2.4,,15.4,,0.1365,,5.8,,0.4,,1.4,,6.9,,0.4,,0.8,,0.1,,7.8
09/03/2021,@ New Mexico St.,2-3,5.0,55.0,30.0,179.0,0.14,53.0,8.0,12.0,76.0,7.0,6.0,20.0,6.0,79.0,0.0,New Mexico St.,5,11.0,6.0,35.8,10.6,1.6,2.4,15.2,1.2,4.0,1.2,15.8,,8.816666666666666,,3.1833333333333336,,21.183333333333334,,0.17766666666666667,,7.783333333333334,,1.0999999999999999,,2.183333333333333,,8.683333333333334,,0.35000000000000003,,1.8666666666666665,,0.06666666666666667,,11.200000000000001
09/03/2021,@ UTEP,0-3,3.0,33.0,24.0,94.0,0.096,28.0,2.0,6.0,38.0,10.0,0.0,12.0,1.0,41.0,0.0,UTEP,3,11.0,8.0,31.33333333333333,9.333333333333334,0.6666666666666666,2.0,12.666666666666666,0.0,4.0,0.3333333333333333,13.666666666666666,12.483333333333334,9.3625,5.183333333333334,3.8875,33.11666666666667,24.8375,0.22433333333333336,0.16825,11.316666666666668,8.4875,1.6333333333333335,1.225,2.983333333333333,2.2375,13.75,10.3125,0.75,0.5625,3.1999999999999997,2.4,0.4666666666666666,0.35,16.46666666666667,12.350000000000001
09/04/2021,"Arizona @ Las Cruces, N.M.",2-3,5.0,64.0,21.0,148.0,0.291,57.0,10.0,13.0,48.0,8.0,2.0,16.0,1.0,84.0,2.0,Arizona,5,12.8,4.2,29.6,11.4,2.0,2.6,9.6,0.4,3.2,0.2,16.8,11.75,9.690000000000001,6.25,4.71,33.294444444444444,26.136666666666667,0.16533333333333333,0.1538,10.56111111111111,8.656666666666668,1.5888888888888888,1.1133333333333335,2.716666666666667,2.19,13.372222222222222,10.783333333333333,0.48333333333333334,0.45,4.0,2.7199999999999998,0.5111111111111111,0.3466666666666666,15.822222222222223,12.613333333333333
09/10/2021,"Missouri @ Laramie, WY",3-0,3.0,45.0,19.0,94.0,0.277,43.0,5.0,10.0,37.0,2.0,3.0,10.0,0.0,58.0,0.0,Missouri,3,15.0,6.333333333333333,31.33333333333333,14.333333333333334,1.6666666666666667,3.333333333333333,12.333333333333334,1.0,3.333333333333333,0.0,19.33333333333333,11.6,10.208333333333334,6.066666666666666,4.625,32.24444444444444,26.71388888888889,0.17566666666666667,0.17666666666666667,10.444444444444445,9.113888888888889,1.4222222222222223,1.2611111111111113,2.3333333333333335,2.2583333333333333,12.488888888888889,10.58611111111111,0.5333333333333333,0.44166666666666665,3.733333333333333,2.8000000000000003,0.5777777777777778,0.3222222222222222,15.422222222222222,13.311111111111112
09/10/2021,@ Wyoming,3-1,4.0,55.0,12.0,116.0,0.371,51.0,6.0,11.0,55.0,2.0,3.0,14.0,1.0,71.0,0.0,Wyoming,4,13.75,3.0,29.0,12.75,1.5,2.75,13.75,0.75,3.5,0.25,17.75,12.933333333333332,10.892857142857142,6.177777777777777,4.8690476190476195,30.75555555555555,27.373809523809523,0.22133333333333335,0.19100000000000003,11.68888888888889,9.85952380952381,1.4444444444444444,1.3190476190476192,2.6444444444444444,2.4119047619047618,11.533333333333333,10.835714285714285,0.4666666666666666,0.5214285714285715,3.511111111111111,2.876190476190476,0.17777777777777778,0.27619047619047615,16.599999999999998,14.171428571428573
09/11/2021,"UC Santa Barbara @ Laramie, WY",1-3,4.0,46.0,24.0,129.0,0.171,44.0,4.0,10.0,38.0,6.0,3.0,14.0,1.0,60.0,2.0,UC Santa Barbara,4,11.5,6.0,32.25,11.0,1.0,2.5,9.5,0.75,3.5,0.25,15.0,13.85,11.25,4.51111111111111,4.635416666666667,29.977777777777778,27.577083333333334,0.313,0.21350000000000002,12.827777777777778,10.220833333333333,1.7222222222222223,1.3416666666666668,2.8944444444444444,2.4541666666666666,11.894444444444446,11.2,0.7166666666666667,0.55,3.3444444444444446,2.9541666666666666,0.15,0.27291666666666664,17.96111111111111,14.61875
09/17/2021,UIC,3-1,4.0,52.0,16.0,122.0,0.295,47.0,5.0,5.0,55.0,4.0,6.0,6.0,0.0,66.0,4.0,UIC,4,13.0,4.0,30.5,11.75,1.25,1.25,13.75,1.5,1.5,0.0,16.5,13.416666666666666,11.277777777777779,5.111111111111111,4.787037037037037,30.86111111111111,28.0962962962963,0.273,0.2087777777777778,12.694444444444445,10.307407407407407,1.388888888888889,1.3037037037037038,2.8611111111111107,2.4592592592592593,11.861111111111112,11.011111111111111,0.8333333333333334,0.5722222222222223,3.444444444444444,3.0148148148148146,0.16666666666666666,0.27037037037037037,17.36111111111111,14.66111111111111
09/18/2021,DePaul,2-3,5.0,68.0,23.0,165.0,0.273,61.0,7.0,13.0,64.0,5.0,12.0,2.0,0.0,88.0,1.0,DePaul,5,13.6,4.6,33.0,12.2,1.4,2.6,12.8,2.4,0.4,0.0,17.6,12.75,11.45,4.333333333333333,4.708333333333334,30.583333333333332,28.336666666666666,0.27899999999999997,0.21740000000000004,11.833333333333334,10.451666666666666,1.25,1.2983333333333333,2.1666666666666665,2.3383333333333334,12.333333333333334,11.285,1.0,0.665,2.8333333333333335,2.8633333333333333,0.16666666666666666,0.24333333333333332,16.416666666666668,14.844999999999999
09/18/2021,Loyola Chicago,3-0,3.0,44.0,12.0,111.0,0.288,40.0,6.0,12.0,34.0,2.0,8.0,4.0,0.0,60.0,0.0,Loyola Chicago,3,14.666666666666666,4.0,37.0,13.333333333333334,2.0,4.0,11.333333333333334,2.6666666666666665,1.3333333333333333,0.0,20.0,12.700000000000001,11.645454545454545,4.866666666666667,4.698484848484849,31.916666666666668,28.76060606060606,0.24633333333333332,0.2224545454545455,11.649999999999999,10.610606060606061,1.2166666666666666,1.3075757575757576,2.1166666666666667,2.3621212121212123,12.016666666666666,11.422727272727272,1.55,0.8227272727272728,1.8,2.639393939393939,0.08333333333333333,0.2212121212121212,16.366666666666664,15.095454545454544
