date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/27/2021,"New Hampshire @ Macon, GA",3-1,4.0,58.0,27.0,137.0,0.226,48.0,9.0,6.0,62.0,8.0,0.0,4.0,0.0,69.0,0.0,New Hampshire,4,14.5,6.75,34.25,12.0,2.25,1.5,15.5,0.0,1.0,0.0,17.25,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/27/2021,"Stetson @ Macon,, Ga",3-1,4.0,67.0,19.0,173.0,0.277,61.0,6.0,6.0,90.0,6.0,0.0,8.0,2.0,77.0,3.0,Stetson,4,16.75,4.75,43.25,15.25,1.5,1.5,22.5,0.0,2.0,0.5,19.25,,7.25,,3.375,,17.125,,0.113,,6.0,,1.125,,0.75,,7.75,,0.0,,0.5,,0.0,,8.625
08/28/2021,@ Mercer,2-3,5.0,69.0,30.0,201.0,0.194,62.0,6.0,8.0,101.0,6.0,2.0,4.0,1.0,79.0,0.0,Mercer,5,13.8,6.0,40.2,12.4,1.2,1.6,20.2,0.4,0.8,0.2,15.8,,10.416666666666666,,3.8333333333333335,,25.833333333333332,,0.16766666666666666,,9.083333333333334,,1.25,,1.0,,12.666666666666666,,0.0,,1.0,,0.16666666666666666,,12.166666666666666
09/03/2021,"Ark.-Pine Bluff @ Saint Louis, MO",3-0,3.0,54.0,15.0,125.0,0.312,51.0,0.0,3.0,63.0,1.0,4.0,0.0,1.0,58.0,1.0,Ark.-Pine Bluff,3,18.0,5.0,41.66666666666666,17.0,0.0,1.0,21.0,1.3333333333333333,0.0,0.3333333333333333,19.33333333333333,15.016666666666666,11.2625,5.833333333333333,4.375,39.233333333333334,29.425,0.23233333333333336,0.17425000000000002,13.216666666666667,9.9125,1.6500000000000001,1.2375,1.5333333333333332,1.15,19.400000000000002,14.55,0.13333333333333333,0.1,1.2666666666666666,0.95,0.2333333333333333,0.175,17.433333333333334,13.075
09/04/2021,"Arkansas St. @ Saint Louis, MO",1-3,4.0,48.0,30.0,169.0,0.107,47.0,3.0,4.0,90.0,2.0,4.0,10.0,0.0,60.0,1.0,Arkansas St.,4,12.0,7.5,42.25,11.75,0.75,1.0,22.5,1.0,2.5,0.0,15.0,16.183333333333334,12.61,5.25,4.5,41.705555555555556,31.873333333333335,0.261,0.20180000000000003,14.883333333333333,11.33,0.9,0.99,1.3666666666666665,1.1199999999999999,21.233333333333334,15.84,0.5777777777777778,0.3466666666666667,0.9333333333333332,0.76,0.3444444444444444,0.20666666666666664,18.127777777777776,14.326666666666664
09/04/2021,@ Saint Louis,1-3,4.0,56.0,25.0,169.0,0.183,50.0,5.0,7.0,67.0,5.0,0.0,2.0,2.0,62.0,3.0,Saint Louis,4,14.0,6.25,42.25,12.5,1.25,1.75,16.75,0.0,0.5,0.5,15.5,14.6,12.508333333333333,6.166666666666667,5.0,41.37222222222222,33.60277777777778,0.20433333333333334,0.18600000000000003,13.716666666666667,11.4,0.65,0.9500000000000001,1.2,1.0999999999999999,21.233333333333334,16.95,0.9111111111111111,0.45555555555555555,1.0999999999999999,1.05,0.17777777777777778,0.1722222222222222,16.71111111111111,14.438888888888888
09/10/2021,"FIU @ Statesboro, Ga.",3-0,3.0,53.0,18.0,125.0,0.28,48.0,2.0,7.0,57.0,5.0,2.0,4.0,0.0,59.0,0.0,FIU,3,17.666666666666668,6.0,41.66666666666666,16.0,0.6666666666666666,2.333333333333333,19.0,0.6666666666666666,1.3333333333333333,0.0,19.666666666666668,14.666666666666666,12.721428571428572,6.25,5.178571428571429,42.05555555555555,34.83809523809524,0.20066666666666666,0.18557142857142858,13.75,11.557142857142859,0.6666666666666666,0.9928571428571429,1.25,1.1928571428571428,20.083333333333332,16.92142857142857,0.7777777777777777,0.3904761904761905,1.0,0.9714285714285714,0.27777777777777773,0.21904761904761902,16.61111111111111,14.59047619047619
09/11/2021,@ Ga. Southern,3-1,4.0,69.0,28.0,156.0,0.263,66.0,5.0,11.0,70.0,3.0,3.0,6.0,0.0,80.0,0.0,Ga. Southern,4,17.25,7.0,39.0,16.5,1.25,2.75,17.5,0.75,1.5,0.0,20.0,14.555555555555557,13.339583333333334,6.583333333333333,5.28125,42.05555555555555,35.69166666666666,0.19000000000000003,0.19737500000000002,13.416666666666666,12.1125,0.8888888888888888,0.9520833333333334,1.6944444444444444,1.3354166666666667,19.416666666666668,17.18125,0.5555555555555555,0.425,1.4444444444444444,1.0166666666666666,0.16666666666666666,0.19166666666666665,16.722222222222225,15.225
09/17/2021,"Cleveland St. @ Evansville, IN",3-0,3.0,39.0,12.0,92.0,0.293,37.0,4.0,5.0,39.0,3.0,4.0,2.0,0.0,48.0,1.0,Cleveland St.,3,13.0,4.0,30.666666666666668,12.333333333333334,1.3333333333333333,1.6666666666666667,13.0,1.3333333333333333,0.6666666666666666,0.0,16.0,16.305555555555557,13.774074074074074,6.416666666666667,5.472222222222222,40.97222222222222,36.05925925925926,0.242,0.20466666666666666,15.0,12.600000000000001,1.0555555555555556,0.9851851851851853,2.2777777777777777,1.4925925925925927,17.75,17.216666666666665,0.47222222222222215,0.46111111111111114,1.111111111111111,1.0703703703703704,0.16666666666666666,0.17037037037037037,18.38888888888889,15.755555555555556
09/18/2021,@ Evansville,0-3,3.0,44.0,22.0,112.0,0.196,38.0,2.0,4.0,44.0,8.0,2.0,0.0,1.0,48.0,0.0,Evansville,3,14.666666666666666,7.333333333333333,37.333333333333336,12.666666666666666,0.6666666666666666,1.3333333333333333,14.666666666666666,0.6666666666666666,0.0,0.3333333333333333,16.0,15.972222222222223,13.696666666666667,5.666666666666667,5.325,37.11111111111111,35.519999999999996,0.2786666666666667,0.21350000000000002,14.944444444444445,12.573333333333334,1.0833333333333333,1.02,2.25,1.51,16.5,16.794999999999998,0.9166666666666665,0.5483333333333333,1.1666666666666667,1.0299999999999998,0.0,0.15333333333333332,18.555555555555557,15.780000000000001
