date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/27/2021,"South Dakota St. @ Denton, TX",0-3,3.0,22.0,20.0,83.0,0.024,18.0,3.0,4.0,23.0,9.0,2.0,4.0,0.0,29.0,0.0,South Dakota St.,3,7.333333333333333,6.666666666666667,27.666666666666668,6.0,1.0,1.3333333333333333,7.666666666666667,0.6666666666666666,1.3333333333333333,0.0,9.666666666666666
08/27/2021,"McNeese @ Denton, TX",0-3,3.0,22.0,13.0,81.0,0.111,17.0,3.0,5.0,24.0,11.0,1.0,8.0,0.0,30.0,0.0,McNeese,3,7.333333333333333,4.333333333333333,27.0,5.666666666666667,1.0,1.6666666666666667,8.0,0.3333333333333333,2.6666666666666665,0.0,10.0
08/28/2021,@ North Texas,0-3,3.0,16.0,23.0,80.0,-0.088,12.0,4.0,2.0,16.0,7.0,0.0,8.0,1.0,24.0,0.0,North Texas,3,5.333333333333333,7.666666666666667,26.666666666666668,4.0,1.3333333333333333,0.6666666666666666,5.333333333333333,0.0,2.6666666666666665,0.3333333333333333,8.0
09/07/2021,Centenary (LA),3-1,4.0,56.0,32.0,152.0,0.158,48.0,2.0,7.0,51.0,1.0,5.0,14.0,1.0,70.0,0.0,Centenary ,4,14.0,8.0,38.0,12.0,0.5,1.75,12.75,1.25,3.5,0.25,17.5
09/08/2021,Northwestern St.,2-3,5.0,55.0,37.0,164.0,0.11,48.0,5.0,4.0,61.0,3.0,1.0,12.0,1.0,67.0,0.0,Northwestern St.,5,11.0,7.4,32.8,9.6,1.0,0.8,12.2,0.2,2.4,0.2,13.4
09/14/2021,@ Jarvis Christian,3-0,3.0,32.0,3.0,59.0,0.492,25.0,5.0,7.0,35.0,2.0,6.0,4.0,5.0,45.0,2.0,Jarvis Christian,3,10.666666666666666,1.0,19.666666666666668,8.333333333333334,1.6666666666666667,2.3333333333333335,11.666666666666666,2.0,1.3333333333333333,1.6666666666666667,15.0
09/17/2021,@ SFA,0-3,3.0,24.0,20.0,94.0,0.043,22.0,2.0,3.0,41.0,4.0,0.0,6.0,2.0,29.0,1.0,SFA,3,8.0,6.666666666666667,31.333333333333332,7.333333333333333,0.6666666666666666,1.0,13.666666666666666,0.0,2.0,0.6666666666666666,9.666666666666666
09/17/2021,"ULM @ Nacogdoches, TX",3-2,5.0,54.0,25.0,174.0,0.167,47.0,1.0,6.0,85.0,6.0,2.0,24.0,1.0,69.0,1.0,ULM,5,10.8,5.0,34.8,9.4,0.2,1.2,17.0,0.4,4.8,0.2,13.8
09/18/2021,"Houston Christian @ Nacogdoches, TX",0-3,3.0,28.0,24.0,95.0,0.042,25.0,2.0,5.0,43.0,4.0,0.0,6.0,0.0,33.0,4.0,Houston Christian,3,9.333333333333334,8.0,31.666666666666668,8.333333333333334,0.6666666666666666,1.6666666666666667,14.333333333333334,0.0,2.0,0.0,11.0
09/21/2021,@ Centenary (LA),0-3,3.0,36.0,20.0,129.0,0.124,29.0,2.0,3.0,60.0,6.0,5.0,10.0,5.0,48.0,0.0,Centenary ,3,12.0,6.666666666666667,43.0,9.666666666666666,0.6666666666666666,1.0,20.0,1.6666666666666667,3.3333333333333335,1.6666666666666667,16.0
09/27/2021,@ Ark.-Pine Bluff,0-3,3.0,24.0,19.0,122.0,0.041,22.0,6.0,4.0,58.0,5.0,6.0,6.0,0.0,39.0,0.0,Ark.-Pine Bluff,3,8.0,6.333333333333333,40.666666666666664,7.333333333333333,2.0,1.3333333333333333,19.333333333333332,2.0,2.0,0.0,13.0
10/03/2021,Alcorn,3-2,5.0,37.0,17.0,141.0,0.142,32.0,6.0,6.0,62.0,8.0,5.0,0.0,0.0,48.0,2.0,Alcorn,5,7.4,3.4,28.2,6.4,1.2,1.2,12.4,1.0,0.0,0.0,9.6
10/04/2021,Southern U.,3-2,5.0,59.0,24.0,199.0,0.176,52.0,3.0,11.0,105.0,8.0,2.0,25.0,2.0,76.5,5.0,Southern U.,5,11.8,4.8,39.8,10.4,0.6,2.2,21.0,0.4,5.0,0.4,15.3
10/09/2021,"Mississippi Val. @ Jackson, MS",3-1,4.0,45.0,20.0,130.0,0.192,35.0,14.0,8.0,69.0,9.0,3.0,4.0,0.0,64.0,0.0,Mississippi Val.,4,11.25,5.0,32.5,8.75,3.5,2.0,17.25,0.75,1.0,0.0,16.0
10/09/2021,"Alabama A&M @ Jackson, MS",1-3,4.0,43.0,27.0,149.0,0.107,39.0,5.0,8.0,63.0,6.0,8.0,0.0,1.0,56.0,1.0,Alabama A&M,4,10.75,6.75,37.25,9.75,1.25,2.0,15.75,2.0,0.0,0.25,14.0
10/10/2021,@ Jackson St.,0-3,3.0,17.0,15.0,84.0,0.024,16.0,4.0,3.0,26.0,8.0,1.0,6.0,0.0,25.0,2.0,Jackson St.,3,5.666666666666667,5.0,28.0,5.333333333333333,1.3333333333333333,1.0,8.666666666666666,0.3333333333333333,2.0,0.0,8.333333333333334
10/17/2021,@ Prairie View,0-3,3.0,29.0,20.0,114.0,0.079,21.0,5.0,6.0,32.0,3.0,0.0,4.0,0.0,36.0,0.0,Prairie View,3,9.666666666666666,6.666666666666667,38.0,7.0,1.6666666666666667,2.0,10.666666666666666,0.0,1.3333333333333333,0.0,12.0
