date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/27/2021,"Creighton @ Columbia, MO",0-3,3.0,21.0,17.0,89.0,0.045,21.0,1.0,5.0,33.0,6.0,0.0,14.0,1.0,29.0,1.0,Creighton,3,7.0,5.666666666666667,29.666666666666668,7.0,0.3333333333333333,1.6666666666666667,11.0,0.0,4.666666666666667,0.3333333333333333,9.666666666666666
08/27/2021,@ Missouri,3-1,4.0,61.0,16.0,145.0,0.31,51.0,6.0,7.0,54.0,6.0,2.0,10.0,0.0,74.0,0.0,Missouri,4,15.25,4.0,36.25,12.75,1.5,1.75,13.5,0.5,2.5,0.0,18.5
08/28/2021,"Saint Louis @ Columbia, MO",3-2,5.0,51.0,18.0,138.0,0.239,47.0,6.0,4.0,50.0,8.0,1.0,14.0,3.0,65.0,0.0,Saint Louis,5,10.2,3.6,27.6,9.4,1.2,0.8,10.0,0.2,2.8,0.6,13.0
09/03/2021,@ App State,3-1,4.0,62.0,18.0,158.0,0.278,56.0,6.0,12.0,83.0,4.0,0.0,18.0,0.0,77.0,1.0,App State,4,15.5,4.5,39.5,14.0,1.5,3.0,20.75,0.0,4.5,0.0,19.25
09/03/2021,"ETSU @ Boone, NC",3-0,3.0,44.0,13.0,102.0,0.304,43.0,8.0,4.0,48.0,4.0,3.0,8.0,0.0,59.0,1.0,ETSU,3,14.666666666666666,4.333333333333333,34.0,14.333333333333334,2.6666666666666665,1.3333333333333333,16.0,1.0,2.6666666666666665,0.0,19.666666666666668
09/04/2021,"Old Dominion @ Boone, N.C.",3-0,3.0,43.0,18.0,112.0,0.223,35.0,10.0,1.0,46.0,5.0,0.0,6.0,2.0,56.0,2.0,Old Dominion,3,14.333333333333334,6.0,37.333333333333336,11.666666666666666,3.3333333333333335,0.3333333333333333,15.333333333333334,0.0,2.0,0.6666666666666666,18.666666666666668
09/10/2021,"Arkansas St. @ Cape Girardeau, Mo.",3-2,5.0,60.0,28.0,196.0,0.163,56.0,8.0,8.0,86.0,7.0,1.0,18.0,0.0,78.0,0.0,Arkansas St.,5,12.0,5.6,39.2,11.2,1.6,1.6,17.2,0.2,3.6,0.0,15.6
09/10/2021,"Marshall @ Cape Girardeau, Mo.",3-0,3.0,41.0,17.0,130.0,0.185,41.0,9.0,7.0,70.0,5.0,1.0,4.0,1.0,53.0,0.0,Marshall,3,13.666666666666666,5.666666666666667,43.333333333333336,13.666666666666666,3.0,2.3333333333333335,23.333333333333332,0.3333333333333333,1.3333333333333333,0.3333333333333333,17.666666666666668
09/11/2021,Memphis,3-2,5.0,59.0,26.0,172.0,0.192,58.0,11.0,7.0,89.0,11.0,1.0,6.0,1.0,74.0,0.0,Memphis,5,11.8,5.2,34.4,11.6,2.2,1.4,17.8,0.2,1.2,0.2,14.8
09/16/2021,@ Kansas,1-3,4.0,45.0,23.0,137.0,0.161,41.0,5.0,15.0,43.0,5.0,0.0,14.0,0.0,57.0,0.0,Kansas,4,11.25,5.75,34.25,10.25,1.25,3.75,10.75,0.0,3.5,0.0,14.25
