date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/27/2021,Texas Southern,3-0,3.0,41.0,11.0,106.0,0.283,39.0,10.0,8.0,52.0,0.0,0.0,10.0,0.0,56.0,4.0,Texas Southern,3,13.666666666666666,3.6666666666666665,35.333333333333336,13.0,3.3333333333333335,2.6666666666666665,17.333333333333332,0.0,3.3333333333333335,0.0,18.666666666666668
08/27/2021,Niagara,3-0,3.0,52.0,12.0,114.0,0.351,51.0,2.0,3.0,59.0,3.0,1.0,8.0,0.0,59.0,0.0,Niagara,3,17.333333333333332,4.0,38.0,17.0,0.6666666666666666,1.0,19.666666666666668,0.3333333333333333,2.6666666666666665,0.0,19.666666666666668
08/28/2021,Southern U.,3-0,3.0,40.0,11.0,93.0,0.312,37.0,14.0,2.0,55.0,1.0,1.0,16.0,0.0,63.0,0.0,Southern U.,3,13.333333333333334,3.6666666666666665,31.0,12.333333333333334,4.666666666666667,0.6666666666666666,18.333333333333332,0.3333333333333333,5.333333333333333,0.0,21.0
09/02/2021,@ TCU,0-3,3.0,22.0,20.0,86.0,0.023,20.0,2.0,7.0,29.0,4.0,0.0,8.0,1.0,28.0,0.0,TCU,3,7.333333333333333,6.666666666666667,28.666666666666668,6.666666666666667,0.6666666666666666,2.3333333333333335,9.666666666666666,0.0,2.6666666666666665,0.3333333333333333,9.333333333333334
09/03/2021,"UMBC @ Fort Worth, TX",3-1,4.0,51.0,17.0,131.0,0.26,46.0,10.0,12.0,43.0,5.0,3.0,14.0,1.0,71.0,2.0,UMBC,4,12.75,4.25,32.75,11.5,2.5,3.0,10.75,0.75,3.5,0.25,17.75
09/03/2021,"UTRGV @ Fort Worth, TX",3-2,5.0,56.0,20.0,148.0,0.243,49.0,3.0,7.0,51.0,1.0,1.0,14.0,2.0,67.0,3.0,UTRGV,5,11.2,4.0,29.6,9.8,0.6,1.4,10.2,0.2,2.8,0.4,13.4
09/10/2021,@ Jacksonville St.,0-3,3.0,36.0,17.0,94.0,0.202,30.0,2.0,9.0,22.0,5.0,1.0,2.0,0.0,40.0,1.0,Jacksonville St.,3,12.0,5.666666666666667,31.333333333333332,10.0,0.6666666666666666,3.0,7.333333333333333,0.3333333333333333,0.6666666666666666,0.0,13.333333333333334
09/11/2021,"Southern Miss. @ Jacksonville, AL",3-2,5.0,59.0,27.0,159.0,0.201,57.0,9.0,11.0,67.0,5.0,3.0,6.0,0.0,74.0,1.0,Southern Miss.,5,11.8,5.4,31.8,11.4,1.8,2.2,13.4,0.6,1.2,0.0,14.8
09/11/2021,"South Alabama @ Jacksonville, AL",0-3,3.0,40.0,18.0,131.0,0.168,38.0,4.0,6.0,56.0,4.0,3.0,6.0,2.0,50.0,1.0,South Alabama,3,13.333333333333334,6.0,43.666666666666664,12.666666666666666,1.3333333333333333,2.0,18.666666666666668,1.0,2.0,0.6666666666666666,16.666666666666668
09/17/2021,"Belmont @ Auburn, AL",3-0,3.0,30.0,11.0,83.0,0.229,25.0,8.0,6.0,50.0,1.0,4.0,8.0,2.0,46.0,0.0,Belmont,3,10.0,3.6666666666666665,27.666666666666668,8.333333333333334,2.6666666666666665,2.0,16.666666666666668,1.3333333333333333,2.6666666666666665,0.6666666666666666,15.333333333333334
09/17/2021,@ Auburn,1-3,4.0,36.0,36.0,196.0,0.0,31.0,3.0,6.0,95.0,4.0,7.0,2.0,1.0,47.0,2.0,Auburn,4,9.0,9.0,49.0,7.75,0.75,1.5,23.75,1.75,0.5,0.25,11.75
09/18/2021,"Florida A&M @ Auburn, AL",0-3,3.0,41.0,18.0,129.0,0.178,35.0,2.0,6.0,54.0,1.0,3.0,4.0,0.0,48.0,0.0,Florida A&M,3,13.666666666666666,6.0,43.0,11.666666666666666,0.6666666666666666,2.0,18.0,1.0,1.3333333333333333,0.0,16.0
09/25/2021,New Orleans,1-3,4.0,63.0,25.0,185.0,0.205,60.0,3.0,11.0,83.0,3.0,6.0,8.0,0.0,76.0,3.0,New Orleans,4,15.75,6.25,46.25,15.0,0.75,2.75,20.75,1.5,2.0,0.0,19.0
09/30/2021,@ McNeese,1-3,4.0,38.0,22.0,118.0,0.136,36.0,6.0,5.0,36.0,4.0,1.0,13.0,1.0,51.5,5.0,McNeese,4,9.5,5.5,29.5,9.0,1.5,1.25,9.0,0.25,3.25,0.25,12.875
10/02/2021,@ Houston Christian,0-3,3.0,40.0,16.0,126.0,0.19,37.0,1.0,3.0,50.0,4.0,2.0,8.0,1.0,47.0,0.0,Houston Christian,3,13.333333333333334,5.333333333333333,42.0,12.333333333333334,0.3333333333333333,1.0,16.666666666666668,0.6666666666666666,2.6666666666666665,0.3333333333333333,15.666666666666666
10/07/2021,A&M-Corpus Christi,1-3,4.0,54.0,16.0,162.0,0.235,49.0,8.0,5.0,66.0,4.0,2.0,12.0,0.0,70.0,4.0,A&M-Corpus Christi,4,13.5,4.0,40.5,12.25,2.0,1.25,16.5,0.5,3.0,0.0,17.5
10/09/2021,UIW,2-3,5.0,48.0,27.0,173.0,0.121,42.0,3.0,5.0,73.0,4.0,3.0,14.0,0.0,61.0,3.0,UIW,5,9.6,5.4,34.6,8.4,0.6,1.0,14.6,0.6,2.8,0.0,12.2
10/14/2021,Southeastern La.,1-3,4.0,50.0,30.0,172.0,0.116,42.0,4.0,6.0,76.0,7.0,1.0,22.0,0.0,66.0,4.0,Southeastern La.,4,12.5,7.5,43.0,10.5,1.0,1.5,19.0,0.25,5.5,0.0,16.5
10/16/2021,Northwestern St.,3-1,4.0,66.0,25.0,196.0,0.209,60.0,4.0,6.0,88.0,3.0,6.0,4.0,0.0,78.0,0.0,Northwestern St.,4,16.5,6.25,49.0,15.0,1.0,1.5,22.0,1.5,1.0,0.0,19.5
10/21/2021,@ Southeastern La.,3-0,3.0,39.0,15.0,128.0,0.188,37.0,4.0,4.0,71.0,2.0,1.0,10.0,2.0,49.0,0.0,Southeastern La.,3,13.0,5.0,42.666666666666664,12.333333333333334,1.3333333333333333,1.3333333333333333,23.666666666666668,0.3333333333333333,3.3333333333333335,0.6666666666666666,16.333333333333332
10/28/2021,@ A&M-Corpus Christi,0-3,3.0,31.0,11.0,100.0,0.2,27.0,1.0,2.0,43.0,7.0,1.0,2.0,1.0,34.0,1.0,A&M-Corpus Christi,3,10.333333333333334,3.6666666666666665,33.333333333333336,9.0,0.3333333333333333,0.6666666666666666,14.333333333333334,0.3333333333333333,0.6666666666666666,0.3333333333333333,11.333333333333334
10/30/2021,@ UIW,1-3,4.0,54.0,17.0,144.0,0.257,50.0,11.0,9.0,59.0,8.0,2.0,10.0,1.0,72.0,2.0,UIW,4,13.5,4.25,36.0,12.5,2.75,2.25,14.75,0.5,2.5,0.25,18.0
11/04/2021,McNeese,1-3,4.0,52.0,28.0,137.0,0.175,47.0,5.0,8.0,52.0,4.0,2.0,10.0,0.0,64.0,1.0,McNeese,4,13.0,7.0,34.25,11.75,1.25,2.0,13.0,0.5,2.5,0.0,16.0
11/06/2021,Houston Christian,0-3,3.0,33.0,24.0,145.0,0.062,29.0,2.0,7.0,71.0,3.0,1.0,8.0,0.0,40.0,1.0,Houston Christian,3,11.0,8.0,48.333333333333336,9.666666666666666,0.6666666666666666,2.3333333333333335,23.666666666666668,0.3333333333333333,2.6666666666666665,0.0,13.333333333333334
11/11/2021,@ New Orleans,3-1,4.0,52.0,26.0,131.0,0.198,48.0,7.0,4.0,55.0,1.0,3.0,14.0,2.0,69.0,2.0,New Orleans,4,13.0,6.5,32.75,12.0,1.75,1.0,13.75,0.75,3.5,0.5,17.25
11/13/2021,@ Northwestern St.,1-3,4.0,45.0,25.0,145.0,0.138,44.0,3.0,6.0,72.0,7.0,1.0,4.0,1.0,51.0,1.0,Northwestern St.,4,11.25,6.25,36.25,11.0,0.75,1.5,18.0,0.25,1.0,0.25,12.75
11/18/2021,"Northwestern St. @ Houston, TX",3-1,4.0,62.0,18.0,160.0,0.275,56.0,9.0,3.0,82.0,6.0,4.0,6.0,0.0,78.0,1.0,Northwestern St.,4,15.5,4.5,40.0,14.0,2.25,0.75,20.5,1.0,1.5,0.0,19.5
11/19/2021,"McNeese @ Houston, TX",1-3,4.0,50.0,19.0,108.0,0.287,46.0,4.0,8.0,31.0,7.0,2.0,18.0,0.0,65.0,1.0,McNeese,4,12.5,4.75,27.0,11.5,1.0,2.0,7.75,0.5,4.5,0.0,16.25
