date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/27/2021,Florida A&M,3-0,3.0,43.0,12.0,107.0,0.29,37.0,8.0,11.0,45.0,4.0,2.0,6.0,0.0,56.0,1.0,Florida A&M,3,14.333333333333334,4.0,35.666666666666664,12.333333333333334,2.6666666666666665,3.6666666666666665,15.0,0.6666666666666666,2.0,0.0,18.666666666666668,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/27/2021,Charleston So.,3-0,3.0,33.0,16.0,73.0,0.233,29.0,13.0,10.0,39.0,7.0,2.0,8.0,0.0,52.0,0.0,Charleston So.,3,11.0,5.333333333333333,24.33333333333333,9.666666666666666,4.333333333333333,3.333333333333333,13.0,0.6666666666666666,2.6666666666666665,0.0,17.333333333333332,,7.166666666666667,,2.0,,17.833333333333332,,0.145,,6.166666666666667,,1.3333333333333333,,1.8333333333333333,,7.5,,0.3333333333333333,,1.0,,0.0,,9.333333333333334
08/28/2021,Jacksonville,3-0,3.0,35.0,16.0,107.0,0.178,32.0,7.0,13.0,51.0,2.0,3.0,4.0,1.0,47.0,1.0,Jacksonville,3,11.666666666666666,5.333333333333333,35.666666666666664,10.666666666666666,2.333333333333333,4.333333333333333,17.0,1.0,1.3333333333333333,0.3333333333333333,15.666666666666666,,8.444444444444445,,3.1111111111111107,,19.999999999999996,,0.17433333333333334,,7.333333333333333,,2.3333333333333335,,2.3333333333333335,,9.333333333333334,,0.4444444444444444,,1.5555555555555554,,0.0,,12.0
09/03/2021,@ Tennessee Tech,2-3,5.0,51.0,28.0,165.0,0.139,42.0,4.0,9.0,73.0,5.0,1.0,20.0,1.0,66.0,2.0,Tennessee Tech,5,10.2,5.6,33.0,8.4,0.8,1.8,14.6,0.2,4.0,0.2,13.2,12.333333333333334,9.25,4.888888888888888,3.666666666666666,31.888888888888886,23.916666666666664,0.23366666666666666,0.17525000000000002,10.888888888888888,8.166666666666666,3.1111111111111107,2.333333333333333,3.7777777777777772,2.833333333333333,15.0,11.25,0.7777777777777777,0.5833333333333333,2.0,1.4999999999999998,0.1111111111111111,0.08333333333333333,17.22222222222222,12.916666666666666
09/03/2021,"UNC Asheville @ Cookeville, TN",3-0,3.0,46.0,13.0,117.0,0.282,40.0,7.0,2.0,53.0,0.0,3.0,10.0,0.0,61.0,0.0,UNC Asheville,3,15.333333333333334,4.333333333333333,39.0,13.333333333333334,2.333333333333333,0.6666666666666666,17.666666666666668,1.0,3.333333333333333,0.0,20.33333333333333,10.955555555555554,9.440000000000001,5.422222222222222,4.053333333333333,31.0,25.73333333333333,0.18333333333333335,0.168,9.577777777777778,8.213333333333333,2.4888888888888885,2.0266666666666664,3.1555555555555554,2.6266666666666665,14.866666666666667,11.92,0.6222222222222222,0.5066666666666666,2.6666666666666665,2.0,0.17777777777777778,0.10666666666666666,15.4,12.973333333333333
09/04/2021,"Valparaiso @ Cookeville, TN",2-3,5.0,73.0,27.0,228.0,0.202,66.0,4.0,4.0,111.0,8.0,2.0,12.0,5.0,85.0,2.0,Valparaiso,5,14.6,5.4,45.6,13.2,0.8,0.8,22.2,0.4,2.4,1.0,17.0,12.399999999999999,10.422222222222222,5.088888888888889,4.1,35.888888888888886,27.944444444444443,0.19966666666666666,0.18700000000000003,10.799999999999999,9.066666666666666,1.8222222222222217,2.0777777777777775,2.266666666666666,2.3,16.42222222222222,12.877777777777778,0.7333333333333334,0.5888888888888889,2.8888888888888893,2.222222222222222,0.17777777777777778,0.08888888888888889,16.4,14.199999999999998
09/10/2021,"Southern Miss. @ Jacksonville, Ala.",3-1,4.0,53.0,20.0,157.0,0.21,50.0,7.0,7.0,75.0,5.0,2.0,22.0,0.0,73.0,2.0,Southern Miss.,4,13.25,5.0,39.25,12.5,1.75,1.75,18.75,0.5,5.5,0.0,18.25,13.377777777777778,11.01904761904762,5.111111111111111,4.285714285714286,39.2,30.466666666666665,0.20766666666666667,0.18914285714285714,11.644444444444446,9.657142857142857,1.3111111111111107,1.8952380952380952,1.0888888888888888,2.085714285714286,18.155555555555555,14.20952380952381,0.5333333333333333,0.5619047619047619,3.244444444444444,2.2476190476190476,0.39999999999999997,0.21904761904761902,16.844444444444445,14.599999999999998
09/10/2021,@ Jacksonville St.,2-3,5.0,61.0,21.0,163.0,0.245,57.0,6.0,13.0,76.0,1.0,5.0,6.0,3.0,75.0,1.0,Jacksonville St.,5,12.2,4.2,32.6,11.4,1.2,2.6,15.2,1.0,1.2,0.6,15.0,14.394444444444446,11.297916666666667,4.911111111111111,4.375,41.28333333333333,31.56458333333333,0.2313333333333333,0.19175,13.011111111111111,10.0125,1.6277777777777773,1.8770833333333332,1.0722222222222222,2.04375,19.538888888888888,14.777083333333334,0.6333333333333333,0.5541666666666667,3.744444444444444,2.654166666666667,0.3333333333333333,0.19166666666666665,18.527777777777775,15.056249999999999
09/11/2021,"Nicholls @ Jacksonville, AL",3-0,3.0,45.0,11.0,123.0,0.276,43.0,4.0,2.0,66.0,4.0,0.0,16.0,4.0,57.0,2.0,Nicholls,3,15.0,3.6666666666666665,41.0,14.333333333333334,1.3333333333333333,0.6666666666666666,22.0,0.0,5.333333333333333,1.3333333333333333,19.0,13.35,11.398148148148149,4.866666666666667,4.355555555555556,39.15,31.67962962962963,0.219,0.19766666666666666,12.366666666666665,10.166666666666666,1.2499999999999998,1.8018518518518516,1.7166666666666668,2.105555555555556,18.716666666666665,14.824074074074073,0.6333333333333333,0.6037037037037037,3.033333333333333,2.4925925925925925,0.5333333333333333,0.23703703703703705,16.75,15.049999999999999
09/17/2021,"Jackson St. @ Starkville, MS",3-1,4.0,45.0,15.0,129.0,0.233,38.0,12.0,10.0,58.0,4.0,3.0,10.0,0.0,65.0,0.0,Jackson St.,4,11.25,3.75,32.25,9.5,3.0,2.5,14.5,0.75,2.5,0.0,16.25,13.483333333333334,11.758333333333335,4.288888888888889,4.286666666666667,37.61666666666667,32.611666666666665,0.2436666666666667,0.20549999999999996,12.744444444444445,10.583333333333332,1.4277777777777774,1.7549999999999997,1.6722222222222223,1.9616666666666671,18.650000000000002,15.541666666666666,0.5,0.5433333333333333,4.01111111111111,2.7766666666666664,0.6444444444444444,0.3466666666666667,17.416666666666668,15.444999999999999
