date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/28/2021,American,3-1,4.0,53.0,16.0,142.0,0.261,47.0,5.0,12.0,52.0,11.0,1.0,11.0,3.0,64.5,1.0,American,4,13.25,4.0,35.5,11.75,1.25,3.0,13.0,0.25,2.75,0.75,16.125
08/29/2021,Howard,3-0,3.0,34.0,15.0,100.0,0.19,29.0,11.0,6.0,51.0,4.0,0.0,10.0,2.0,50.0,1.0,Howard,3,11.333333333333334,5.0,33.333333333333336,9.666666666666666,3.6666666666666665,2.0,17.0,0.0,3.3333333333333335,0.6666666666666666,16.666666666666668
09/03/2021,@ UC Irvine,0-3,3.0,24.0,18.0,85.0,0.071,22.0,4.0,7.0,27.0,4.0,0.0,8.0,0.0,32.0,1.0,UC Irvine,3,8.0,6.0,28.333333333333332,7.333333333333333,1.3333333333333333,2.3333333333333335,9.0,0.0,2.6666666666666665,0.0,10.666666666666666
09/04/2021,"Boise St. @ Irvine, CA",0-3,3.0,34.0,24.0,112.0,0.089,30.0,6.0,7.0,51.0,10.0,0.0,2.0,1.0,41.0,0.0,Boise St.,3,11.333333333333334,8.0,37.333333333333336,10.0,2.0,2.3333333333333335,17.0,0.0,0.6666666666666666,0.3333333333333333,13.666666666666666
09/04/2021,"Southern Utah @ Irvine, Calif.",2-3,5.0,54.0,31.0,161.0,0.143,49.0,5.0,9.0,63.0,9.0,1.0,17.0,6.0,68.5,1.0,Southern Utah,5,10.8,6.2,32.2,9.8,1.0,1.8,12.6,0.2,3.4,1.2,13.7
09/10/2021,Morgan St.,2-3,5.0,65.0,22.0,143.0,0.301,60.0,10.0,12.0,52.0,7.0,1.0,10.0,3.0,81.0,2.0,Morgan St.,5,13.0,4.4,28.6,12.0,2.0,2.4,10.4,0.2,2.0,0.6,16.2
09/11/2021,Coppin St.,0-3,3.0,32.0,10.0,96.0,0.229,29.0,2.0,9.0,35.0,8.0,3.0,7.0,3.0,40.5,1.0,Coppin St.,3,10.666666666666666,3.3333333333333335,32.0,9.666666666666666,0.6666666666666666,3.0,11.666666666666666,1.0,2.3333333333333335,1.0,13.5
09/12/2021,UNC Greensboro,0-3,3.0,28.0,17.0,100.0,0.11,19.0,3.0,5.0,48.0,4.0,2.0,4.0,4.0,35.0,1.0,UNC Greensboro,3,9.333333333333334,5.666666666666667,33.333333333333336,6.333333333333333,1.0,1.6666666666666667,16.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,11.666666666666666
09/17/2021,@ Virginia Tech,1-3,4.0,38.0,27.0,114.0,0.096,36.0,2.0,12.0,53.0,11.0,0.0,11.0,0.0,45.5,1.0,Virginia Tech,4,9.5,6.75,28.5,9.0,0.5,3.0,13.25,0.0,2.75,0.0,11.375
09/17/2021,"N.C. A&T @ Blacksburg, Va.",0-3,3.0,25.0,24.0,98.0,0.01,24.0,6.0,4.0,41.0,3.0,0.0,7.0,1.0,34.5,2.0,N.C. A&T,3,8.333333333333334,8.0,32.666666666666664,8.0,2.0,1.3333333333333333,13.666666666666666,0.0,2.3333333333333335,0.3333333333333333,11.5
09/18/2021,"Wofford @ Blacksburg, VA",2-3,5.0,53.0,22.0,137.0,0.226,49.0,8.0,9.0,61.0,8.0,5.0,16.0,1.0,74.0,1.0,Wofford,5,10.6,4.4,27.4,9.8,1.6,1.8,12.2,1.0,3.2,0.2,14.8
09/24/2021,Duquesne,1-3,4.0,43.0,18.0,128.0,0.195,39.0,10.0,9.0,48.0,6.0,5.0,14.0,7.0,65.0,1.0,Duquesne,4,10.75,4.5,32.0,9.75,2.5,2.25,12.0,1.25,3.5,1.75,16.25
09/25/2021,Dayton,0-3,3.0,38.0,19.0,123.0,0.154,35.0,0.0,7.0,48.0,8.0,1.0,9.0,5.0,43.5,0.0,Dayton,3,12.666666666666666,6.333333333333333,41.0,11.666666666666666,0.0,2.3333333333333335,16.0,0.3333333333333333,3.0,1.6666666666666667,14.5
10/01/2021,@ VCU,1-3,4.0,39.0,19.0,126.0,0.159,33.0,5.0,6.0,53.0,8.0,5.0,9.0,2.0,53.5,3.0,VCU,4,9.75,4.75,31.5,8.25,1.25,1.5,13.25,1.25,2.25,0.5,13.375
10/03/2021,@ Davidson,0-3,3.0,30.0,20.0,110.0,0.091,28.0,3.0,3.0,40.0,6.0,3.0,0.0,4.0,36.0,4.0,Davidson,3,10.0,6.666666666666667,36.666666666666664,9.333333333333334,1.0,1.0,13.333333333333334,1.0,0.0,1.3333333333333333,12.0
10/08/2021,@ Rhode Island,1-3,4.0,47.0,20.0,135.0,0.2,45.0,3.0,10.0,51.0,3.0,0.0,0.0,2.0,50.0,1.0,Rhode Island,4,11.75,5.0,33.75,11.25,0.75,2.5,12.75,0.0,0.0,0.5,12.5
10/10/2021,@ Fordham,1-3,4.0,45.0,22.0,133.0,0.173,43.0,8.0,7.0,55.0,10.0,0.0,16.0,2.0,61.0,0.0,Fordham,4,11.25,5.5,33.25,10.75,2.0,1.75,13.75,0.0,4.0,0.5,15.25
10/15/2021,George Washington,3-1,4.0,64.0,23.0,157.0,0.261,57.0,6.0,10.0,66.0,7.0,1.0,8.0,1.0,75.0,0.0,George Washington,4,16.0,5.75,39.25,14.25,1.5,2.5,16.5,0.25,2.0,0.25,18.75
10/16/2021,@ George Washington,1-3,4.0,60.0,30.0,174.0,0.172,48.0,7.0,4.0,68.0,5.0,0.0,8.0,1.0,71.0,4.0,George Washington,4,15.0,7.5,43.5,12.0,1.75,1.0,17.0,0.0,2.0,0.25,17.75
10/22/2021,Fordham,3-1,4.0,59.0,23.0,155.0,0.232,55.0,7.0,5.0,66.0,0.0,5.0,8.0,3.0,75.0,1.0,Fordham,4,14.75,5.75,38.75,13.75,1.75,1.25,16.5,1.25,2.0,0.75,18.75
10/23/2021,Rhode Island,3-0,3.0,51.0,13.0,123.0,0.309,45.0,5.0,5.0,56.0,4.0,3.0,8.0,0.0,63.0,3.0,Rhode Island,3,17.0,4.333333333333333,41.0,15.0,1.6666666666666667,1.6666666666666667,18.666666666666668,1.0,2.6666666666666665,0.0,21.0
10/24/2021,Saint Louis,1-3,4.0,40.0,24.0,150.0,0.107,36.0,4.0,3.0,52.0,2.0,3.0,4.0,6.0,49.0,1.0,Saint Louis,4,10.0,6.0,37.5,9.0,1.0,0.75,13.0,0.75,1.0,1.5,12.25
10/29/2021,@ Saint Louis,0-3,3.0,29.0,24.0,106.0,0.047,29.0,3.0,1.0,40.0,2.0,1.0,10.0,0.0,38.0,0.0,Saint Louis,3,9.666666666666666,8.0,35.333333333333336,9.666666666666666,1.0,0.3333333333333333,13.333333333333334,0.3333333333333333,3.3333333333333335,0.0,12.666666666666666
