date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/27/2021,"Furman @ Wilmington, NC",1-3,4.0,43.0,19.0,114.0,0.211,34.0,7.0,8.0,49.0,7.0,1.0,6.0,2.0,54.0,2.0,Furman,4,10.75,4.75,28.5,8.5,1.75,2.0,12.25,0.25,1.5,0.5,13.5
08/28/2021,@ UNCW,1-3,4.0,46.0,15.0,129.0,0.24,42.0,5.0,10.0,56.0,11.0,4.0,6.0,2.0,58.0,4.0,UNCW,4,11.5,3.75,32.25,10.5,1.25,2.5,14.0,1.0,1.5,0.5,14.5
08/28/2021,@ Wake Forest,0-3,3.0,22.0,16.0,69.0,0.087,22.0,5.0,6.0,14.0,10.0,2.0,4.0,2.0,31.0,1.0,Wake Forest,3,7.333333333333333,5.333333333333333,23.0,7.333333333333333,1.6666666666666667,2.0,4.666666666666667,0.6666666666666666,1.3333333333333333,0.6666666666666666,10.333333333333334
08/31/2021,Tennessee St.,0-3,3.0,35.0,17.0,101.0,0.178,35.0,3.0,10.0,30.0,6.0,0.0,12.0,0.0,44.0,0.0,Tennessee St.,3,11.666666666666666,5.666666666666667,33.666666666666664,11.666666666666666,1.0,3.3333333333333335,10.0,0.0,4.0,0.0,14.666666666666666
09/02/2021,Alcorn,3-0,3.0,35.0,17.0,91.0,0.198,33.0,10.0,11.0,42.0,0.0,1.0,12.0,0.0,52.0,0.0,Alcorn,3,11.666666666666666,5.666666666666667,30.333333333333332,11.0,3.3333333333333335,3.6666666666666665,14.0,0.3333333333333333,4.0,0.0,17.333333333333332
09/03/2021,@ Belmont,1-3,4.0,52.0,19.0,153.0,0.216,46.0,6.0,8.0,74.0,7.0,3.0,10.0,1.0,66.0,0.0,Belmont,4,13.0,4.75,38.25,11.5,1.5,2.0,18.5,0.75,2.5,0.25,16.5
09/04/2021,"Alcorn @ Nashville, TN",3-2,5.0,52.0,23.0,157.0,0.185,50.0,12.0,13.0,61.0,2.0,2.0,16.0,3.0,74.0,0.0,Alcorn,5,10.4,4.6,31.4,10.0,2.4,2.6,12.2,0.4,3.2,0.6,14.8
09/09/2021,@ Auburn,0-3,3.0,31.0,24.0,112.0,0.062,28.0,4.0,9.0,46.0,3.0,1.0,6.0,1.0,39.0,1.0,Auburn,3,10.333333333333334,8.0,37.333333333333336,9.333333333333334,1.3333333333333333,3.0,15.333333333333334,0.3333333333333333,2.0,0.3333333333333333,13.0
09/11/2021,"Gardner-Webb @ Spartanburg, SC",3-2,5.0,57.0,26.0,178.0,0.174,52.0,7.0,7.0,89.0,10.0,1.0,14.0,0.0,72.0,1.0,Gardner-Webb,5,11.4,5.2,35.6,10.4,1.4,1.4,17.8,0.2,2.8,0.0,14.4
09/11/2021,"South Carolina St. @ Spartanburg, SC",3-0,3.0,33.0,5.0,64.0,0.438,31.0,13.0,8.0,37.0,3.0,2.0,2.0,0.0,49.0,0.0,South Carolina St.,3,11.0,1.6666666666666667,21.333333333333332,10.333333333333334,4.333333333333333,2.6666666666666665,12.333333333333334,0.6666666666666666,0.6666666666666666,0.0,16.333333333333332
09/12/2021,@ Wofford,1-3,4.0,38.0,22.0,116.0,0.138,35.0,6.0,10.0,54.0,14.0,3.0,8.0,1.0,51.0,3.0,Wofford,4,9.5,5.5,29.0,8.75,1.5,2.5,13.5,0.75,2.0,0.25,12.75
09/14/2021,Alabama A&M,3-0,3.0,43.0,10.0,88.0,0.375,40.0,12.0,11.0,34.0,1.0,1.0,10.0,0.0,61.0,1.0,Alabama A&M,3,14.333333333333334,3.3333333333333335,29.333333333333332,13.333333333333334,4.0,3.6666666666666665,11.333333333333334,0.3333333333333333,3.3333333333333335,0.0,20.333333333333332
09/21/2021,@ Alabama A&M,3-0,3.0,36.0,16.0,81.0,0.247,34.0,11.0,17.0,19.0,4.0,0.0,6.0,0.0,50.0,1.0,Alabama A&M,3,12.0,5.333333333333333,27.0,11.333333333333334,3.6666666666666665,5.666666666666667,6.333333333333333,0.0,2.0,0.0,16.666666666666668
09/24/2021,"Kennesaw St. @ Jacksonville, FL",0-3,3.0,27.0,22.0,94.0,0.053,23.0,2.0,9.0,44.0,4.0,1.0,8.0,1.0,34.0,0.0,Kennesaw St.,3,9.0,7.333333333333333,31.333333333333332,7.666666666666667,0.6666666666666666,3.0,14.666666666666666,0.3333333333333333,2.6666666666666665,0.3333333333333333,11.333333333333334
09/25/2021,"Stetson @ Jacksonville, FL",2-3,5.0,66.0,27.0,162.0,0.241,63.0,8.0,11.0,49.0,3.0,1.0,6.0,4.0,78.0,1.0,Stetson,5,13.2,5.4,32.4,12.6,1.6,2.2,9.8,0.2,1.2,0.8,15.6
09/26/2021,"North Florida @ Jacksonville, AL",0-3,3.0,26.0,23.0,87.0,0.034,26.0,2.0,8.0,26.0,5.0,0.0,4.0,5.0,30.0,4.0,North Florida,3,8.666666666666666,7.666666666666667,29.0,8.666666666666666,0.6666666666666666,2.6666666666666665,8.666666666666666,0.0,1.3333333333333333,1.6666666666666667,10.0
10/01/2021,@ Bellarmine,2-3,5.0,61.0,29.0,157.0,0.204,60.0,9.0,9.0,62.0,9.0,3.0,12.0,3.0,79.0,2.0,Bellarmine,5,12.2,5.8,31.4,12.0,1.8,1.8,12.4,0.6,2.4,0.6,15.8
10/02/2021,@ Eastern Ky.,1-3,4.0,59.0,29.0,158.0,0.19,56.0,2.0,13.0,55.0,8.0,3.0,2.0,0.0,65.0,2.0,Eastern Ky.,4,14.75,7.25,39.5,14.0,0.5,3.25,13.75,0.75,0.5,0.0,16.25
10/08/2021,@ Jacksonville St.,0-3,3.0,29.0,21.0,90.0,0.089,28.0,3.0,7.0,24.0,1.0,1.0,6.0,2.0,36.0,0.0,Jacksonville St.,3,9.666666666666666,7.0,30.0,9.333333333333334,1.0,2.3333333333333335,8.0,0.3333333333333333,2.0,0.6666666666666666,12.0
10/14/2021,Lipscomb,0-3,3.0,41.0,16.0,100.0,0.25,39.0,2.0,13.0,33.0,3.0,1.0,16.0,2.0,52.0,4.0,Lipscomb,3,13.666666666666666,5.333333333333333,33.333333333333336,13.0,0.6666666666666666,4.333333333333333,11.0,0.3333333333333333,5.333333333333333,0.6666666666666666,17.333333333333332
10/15/2021,Central Ark.,3-1,4.0,60.0,26.0,165.0,0.206,57.0,6.0,13.0,70.0,8.0,4.0,16.0,0.0,78.0,4.0,Central Ark.,4,15.0,6.5,41.25,14.25,1.5,3.25,17.5,1.0,4.0,0.0,19.5
10/22/2021,"FGCU @ Jacksonville, FL",0-3,3.0,17.0,20.0,76.0,-0.039,15.0,5.0,7.0,20.0,8.0,1.0,4.0,0.0,25.0,0.0,FGCU,3,5.666666666666667,6.666666666666667,25.333333333333332,5.0,1.6666666666666667,2.3333333333333335,6.666666666666667,0.3333333333333333,1.3333333333333333,0.0,8.333333333333334
