date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/27/2021,Stanford,0-3,3.0,33.0,15.0,108.0,0.167,32.0,1.0,4.0,46.0,6.0,0.0,12.0,1.0,40.0,0.0,Stanford,3,11.0,5.0,36.0,10.666666666666666,0.3333333333333333,1.3333333333333333,15.333333333333334,0.0,4.0,0.3333333333333333,13.333333333333334
08/28/2021,Rider,3-1,4.0,47.0,16.0,126.0,0.246,45.0,7.0,5.0,44.0,6.0,0.0,10.0,0.0,59.0,0.0,Rider,4,11.75,4.0,31.5,11.25,1.75,1.25,11.0,0.0,2.5,0.0,14.75
08/28/2021,Delaware,3-0,3.0,32.0,7.0,75.0,0.333,29.0,8.0,6.0,33.0,3.0,0.0,8.0,0.0,44.0,1.0,Delaware,3,10.666666666666666,2.3333333333333335,25.0,9.666666666666666,2.6666666666666665,2.0,11.0,0.0,2.6666666666666665,0.0,14.666666666666666
09/03/2021,"Rider @ Phoenix, AZ",3-0,3.0,42.0,9.0,108.0,0.306,38.0,6.0,9.0,45.0,1.0,0.0,4.0,3.0,50.0,3.0,Rider,3,14.0,3.0,36.0,12.666666666666666,2.0,3.0,15.0,0.0,1.3333333333333333,1.0,16.666666666666668
09/04/2021,"Western Caro. @ Phoenix, AZ",0-3,3.0,41.0,17.0,127.0,0.189,35.0,0.0,6.0,56.0,7.0,1.0,4.0,9.0,44.0,3.0,Western Caro.,3,13.666666666666666,5.666666666666667,42.333333333333336,11.666666666666666,0.0,2.0,18.666666666666668,0.3333333333333333,1.3333333333333333,3.0,14.666666666666666
09/05/2021,@ Grand Canyon,0-3,3.0,37.0,17.0,115.0,0.174,34.0,1.0,12.0,45.0,1.0,4.0,2.0,2.0,43.0,4.0,Grand Canyon,3,12.333333333333334,5.666666666666667,38.333333333333336,11.333333333333334,0.3333333333333333,4.0,15.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,14.333333333333334
09/10/2021,@ Northeastern,3-2,5.0,64.0,22.0,169.0,0.249,59.0,6.0,13.0,76.0,8.0,1.0,16.0,4.0,79.0,4.0,Northeastern,5,12.8,4.4,33.8,11.8,1.2,2.6,15.2,0.2,3.2,0.8,15.8
09/11/2021,"Bryant @ Boston, Mass. (Northeastern Tournament)",3-0,3.0,41.0,15.0,95.0,0.274,38.0,5.0,8.0,41.0,0.0,0.0,18.0,2.0,55.0,0.0,Bryant,3,13.666666666666666,5.0,31.666666666666668,12.666666666666666,1.6666666666666667,2.6666666666666665,13.666666666666666,0.0,6.0,0.6666666666666666,18.333333333333332
09/11/2021,"Harvard @ Boston, MA",3-0,3.0,45.0,12.0,108.0,0.306,41.0,4.0,7.0,48.0,5.0,0.0,18.0,0.0,58.0,4.0,Harvard,3,15.0,4.0,36.0,13.666666666666666,1.3333333333333333,2.3333333333333335,16.0,0.0,6.0,0.0,19.333333333333332
09/17/2021,"Princeton @ Philadelphia, PA",0-3,3.0,36.0,20.0,111.0,0.144,35.0,0.0,4.0,46.0,4.0,0.0,4.0,0.0,38.0,1.0,Princeton,3,12.0,6.666666666666667,37.0,11.666666666666666,0.0,1.3333333333333333,15.333333333333334,0.0,1.3333333333333333,0.0,12.666666666666666
