date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/27/2021,@ Arkansas,0-3,3.0,20.0,20.0,78.0,0.0,19.0,3.0,6.0,32.0,9.0,0.0,4.0,2.0,25.0,0.0,Arkansas,3,6.666666666666667,6.666666666666667,26.0,6.333333333333333,1.0,2.0,10.666666666666666,0.0,1.3333333333333333,0.6666666666666666,8.333333333333334
08/28/2021,"Little Rock @ Fayetteville, AR",0-3,3.0,21.0,22.0,101.0,-0.01,21.0,2.0,4.0,35.0,3.0,0.0,8.0,2.0,27.0,0.0,Little Rock,3,7.0,7.333333333333333,33.666666666666664,7.0,0.6666666666666666,1.3333333333333333,11.666666666666666,0.0,2.6666666666666665,0.6666666666666666,9.0
08/28/2021,"Louisiana Tech @ Fayetteville, AR",0-3,3.0,33.0,20.0,103.0,0.126,30.0,4.0,4.0,40.0,7.0,1.0,10.0,2.0,43.0,1.0,Louisiana Tech,3,11.0,6.666666666666667,34.333333333333336,10.0,1.3333333333333333,1.3333333333333333,13.333333333333334,0.3333333333333333,3.3333333333333335,0.6666666666666666,14.333333333333334
09/03/2021,"Murray St. @ Saint Louis, MO",0-3,3.0,32.0,15.0,114.0,0.149,32.0,1.0,4.0,51.0,0.0,2.0,10.0,0.0,40.0,2.0,Murray St.,3,10.666666666666666,5.0,38.0,10.666666666666666,0.3333333333333333,1.3333333333333333,17.0,0.6666666666666666,3.3333333333333335,0.0,13.333333333333334
09/04/2021,@ Saint Louis,1-3,4.0,38.0,24.0,153.0,0.092,38.0,4.0,3.0,72.0,9.0,0.0,24.0,3.0,54.0,0.0,Saint Louis,4,9.5,6.0,38.25,9.5,1.0,0.75,18.0,0.0,6.0,0.75,13.5
09/04/2021,"Arkansas St. @ Saint Louis, MO",0-3,3.0,24.0,18.0,114.0,0.053,24.0,4.0,6.0,48.0,10.0,2.0,6.0,3.0,33.0,3.0,Arkansas St.,3,8.0,6.0,38.0,8.0,1.3333333333333333,2.0,16.0,0.6666666666666666,2.0,1.0,11.0
09/10/2021,@ Lamar University,1-3,4.0,43.0,24.0,149.0,0.128,39.0,4.0,6.0,63.0,11.0,2.0,8.0,4.0,53.0,1.0,Lamar University,4,10.75,6.0,37.25,9.75,1.0,1.5,15.75,0.5,2.0,1.0,13.25
09/10/2021,"Northwestern St. @ Beaumont, TX",0-3,3.0,36.0,16.0,120.0,0.167,34.0,1.0,4.0,77.0,8.0,1.0,4.0,1.0,40.0,1.0,Northwestern St.,3,12.0,5.333333333333333,40.0,11.333333333333334,0.3333333333333333,1.3333333333333333,25.666666666666668,0.3333333333333333,1.3333333333333333,0.3333333333333333,13.333333333333334
09/11/2021,"Little Rock @ Beaumont, TX",0-3,3.0,28.0,15.0,93.0,0.14,25.0,4.0,5.0,36.0,10.0,1.0,2.0,0.0,34.0,3.0,Little Rock,3,9.333333333333334,5.0,31.0,8.333333333333334,1.3333333333333333,1.6666666666666667,12.0,0.3333333333333333,0.6666666666666666,0.0,11.333333333333334
09/14/2021,Lane,3-0,3.0,40.0,13.0,91.0,0.297,38.0,6.0,9.0,43.0,1.0,6.0,2.0,1.0,53.0,0.0,Lane,3,13.333333333333334,4.333333333333333,30.333333333333332,12.666666666666666,2.0,3.0,14.333333333333334,2.0,0.6666666666666666,0.3333333333333333,17.666666666666668
09/17/2021,@ Memphis,0-3,3.0,28.0,20.0,111.0,0.072,28.0,1.0,3.0,53.0,7.0,0.0,2.0,1.0,30.0,4.0,Memphis,3,9.333333333333334,6.666666666666667,37.0,9.333333333333334,0.3333333333333333,1.0,17.666666666666668,0.0,0.6666666666666666,0.3333333333333333,10.0
09/17/2021,"UT Martin @ Memphis, Tenn.",0-3,3.0,27.0,26.0,126.0,0.008,25.0,3.0,6.0,57.0,2.0,0.0,10.0,1.0,35.0,2.0,UT Martin,3,9.0,8.666666666666666,42.0,8.333333333333334,1.0,2.0,19.0,0.0,3.3333333333333335,0.3333333333333333,11.666666666666666
09/18/2021,"Arkansas St. @ Memphis, TN",1-3,4.0,41.0,27.0,165.0,0.085,40.0,6.0,10.0,68.0,5.0,1.0,14.0,4.0,55.0,2.0,Arkansas St.,4,10.25,6.75,41.25,10.0,1.5,2.5,17.0,0.25,3.5,1.0,13.75
09/22/2021,Talladega,3-0,3.0,43.0,18.0,122.0,0.205,36.0,4.0,8.0,61.0,2.0,1.0,4.0,1.0,50.0,0.0,Talladega,3,14.333333333333334,6.0,40.666666666666664,12.0,1.3333333333333333,2.6666666666666665,20.333333333333332,0.3333333333333333,1.3333333333333333,0.3333333333333333,16.666666666666668
09/27/2021,Grambling,3-0,3.0,47.0,17.0,141.0,0.213,40.0,5.0,5.0,70.0,6.0,7.0,2.0,0.0,60.0,0.0,Grambling,3,15.666666666666666,5.666666666666667,47.0,13.333333333333334,1.6666666666666667,1.6666666666666667,23.333333333333332,2.3333333333333335,0.6666666666666666,0.0,20.0
