date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/28/2021,"Fordham @ Fullerton, CA",3-1,4.0,54.0,14.0,137.0,0.292,52.0,9.0,9.0,56.0,5.0,0.0,6.0,0.0,66.0,3.0,Fordham,4,13.5,3.5,34.25,13.0,2.25,2.25,14.0,0.0,1.5,0.0,16.5,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/28/2021,"New Mexico @ Fullerton, CA",0-3,3.0,29.0,24.0,110.0,0.045,26.0,1.0,5.0,46.0,7.0,0.0,10.0,1.0,35.0,2.0,New Mexico,3,9.666666666666666,8.0,36.66666666666666,8.666666666666666,0.3333333333333333,1.6666666666666667,15.333333333333334,0.0,3.333333333333333,0.3333333333333333,11.666666666666666,,6.75,,1.75,,17.125,,0.146,,6.5,,1.125,,1.125,,7.0,,0.0,,0.75,,0.0,,8.25
09/04/2021,@ LMU (CA),1-3,4.0,32.0,26.0,118.0,0.051,30.0,10.0,8.0,52.0,5.0,0.0,6.0,0.0,45.0,0.0,LMU ,4,8.0,6.5,29.5,7.5,2.5,2.0,13.0,0.0,1.5,0.0,11.25,,7.722222222222221,,3.8333333333333335,,23.638888888888886,,0.11233333333333333,,7.222222222222221,,0.8611111111111112,,1.3055555555555556,,9.777777777777779,,0.0,,1.611111111111111,,0.1111111111111111,,9.388888888888888
09/04/2021,@ Fresno St.,2-3,5.0,57.0,24.0,166.0,0.199,56.0,7.0,8.0,74.0,9.0,0.0,8.0,0.0,68.0,0.0,Fresno St.,5,11.4,4.8,33.2,11.2,1.4,1.6,14.8,0.0,1.6,0.0,13.6,10.388888888888888,7.791666666666666,6.0,4.5,33.47222222222222,25.104166666666664,0.12933333333333333,0.09699999999999999,9.722222222222221,7.291666666666666,1.6944444444444446,1.2708333333333335,1.9722222222222223,1.4791666666666667,14.111111111111112,10.583333333333334,0.0,0.0,2.111111111111111,1.5833333333333333,0.1111111111111111,0.08333333333333333,13.138888888888888,9.854166666666666
09/10/2021,Southern Utah,3-1,4.0,47.0,32.0,157.0,0.096,42.0,6.0,8.0,79.0,4.0,3.0,12.0,2.0,62.0,0.0,Southern Utah,4,11.75,8.0,39.25,10.5,1.5,2.0,19.75,0.75,3.0,0.5,15.5,9.688888888888888,8.513333333333332,6.433333333333334,4.5600000000000005,33.12222222222222,26.723333333333336,0.09833333333333334,0.11739999999999999,9.122222222222222,8.073333333333332,1.4111111111111112,1.2966666666666669,1.7555555555555555,1.5033333333333334,14.377777777777778,11.426666666666668,0.0,0.0,2.1444444444444444,1.5866666666666667,0.1111111111111111,0.06666666666666667,12.172222222222222,10.603333333333333
09/11/2021,New Orleans,3-1,4.0,53.0,17.0,148.0,0.243,46.0,4.0,9.0,69.0,0.0,2.0,8.0,0.0,63.0,1.0,New Orleans,4,13.25,4.25,37.0,11.5,1.0,2.25,17.25,0.5,2.0,0.0,15.75,10.383333333333333,9.052777777777777,6.433333333333334,5.133333333333334,33.983333333333334,28.811111111111114,0.11533333333333334,0.11383333333333333,9.733333333333334,8.477777777777776,1.8,1.3305555555555557,1.8666666666666665,1.5861111111111112,15.85,12.81388888888889,0.25,0.125,2.033333333333333,1.8222222222222222,0.16666666666666666,0.13888888888888887,13.450000000000001,11.419444444444444
09/11/2021,@ California Baptist,0-3,3.0,30.0,21.0,85.0,0.106,28.0,3.0,6.0,30.0,10.0,1.0,4.0,0.0,36.0,1.0,California Baptist,3,10.0,7.0,28.33333333333333,9.333333333333334,1.0,2.0,10.0,0.3333333333333333,1.3333333333333333,0.0,12.0,12.133333333333333,9.652380952380952,5.683333333333334,5.007142857142857,36.483333333333334,29.98095238095238,0.17933333333333334,0.13228571428571428,11.066666666666668,8.909523809523808,1.3,1.2833333333333334,1.95,1.680952380952381,17.266666666666666,13.447619047619048,0.4166666666666667,0.17857142857142858,2.1999999999999997,1.8476190476190477,0.16666666666666666,0.11904761904761904,14.950000000000001,12.038095238095238
09/17/2021,@ Arizona,0-3,3.0,26.0,15.0,103.0,0.107,26.0,1.0,7.0,47.0,6.0,0.0,4.0,0.0,29.0,2.0,Arizona,3,8.666666666666666,5.0,34.333333333333336,8.666666666666666,0.3333333333333333,2.333333333333333,15.666666666666666,0.0,1.3333333333333333,0.0,9.666666666666666,11.666666666666666,9.695833333333333,6.416666666666667,5.25625,34.86111111111111,29.775,0.14833333333333332,0.129,10.444444444444445,8.962499999999999,1.1666666666666667,1.2479166666666668,2.0833333333333335,1.7208333333333334,15.666666666666666,13.016666666666667,0.5277777777777778,0.19791666666666666,2.111111111111111,1.7833333333333334,0.16666666666666666,0.10416666666666666,14.416666666666666,12.033333333333333
09/17/2021,"Texas Southern @ Tucson, AZ",3-1,4.0,53.0,22.0,141.0,0.22,46.0,6.0,5.0,75.0,5.0,0.0,6.0,0.0,62.0,0.0,Texas Southern,4,13.25,5.5,35.25,11.5,1.5,1.25,18.75,0.0,1.5,0.0,15.5,10.638888888888888,9.581481481481482,5.416666666666667,5.227777777777778,33.22222222222222,30.281481481481478,0.152,0.12655555555555556,9.833333333333334,8.929629629629629,0.7777777777777778,1.1462962962962964,2.194444444444444,1.788888888888889,14.305555555555555,13.311111111111112,0.27777777777777773,0.17592592592592593,1.5555555555555554,1.7333333333333334,0.0,0.09259259259259259,12.472222222222221,11.77037037037037
09/18/2021,"San Diego St. @ Tucson, AZ",0-3,3.0,31.0,21.0,116.0,0.086,27.0,2.0,5.0,35.0,5.0,1.0,2.0,0.0,35.0,1.0,San Diego St.,3,10.333333333333334,7.0,38.66666666666666,9.0,0.6666666666666666,1.6666666666666667,11.666666666666666,0.3333333333333333,0.6666666666666666,0.0,11.666666666666666,10.638888888888888,9.948333333333334,5.833333333333333,5.255,32.638888888888886,30.77833333333333,0.14433333333333334,0.1359,9.833333333333334,9.186666666666666,0.9444444444444443,1.1816666666666669,1.861111111111111,1.735,14.805555555555555,13.855,0.1111111111111111,0.15833333333333333,1.3888888888888886,1.7100000000000002,0.0,0.08333333333333333,12.388888888888888,12.143333333333334
