date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
09/03/2021,"Sam Houston @ Arlington, TX",2-3,5.0,48.0,22.0,192.0,0.135,46.0,4.0,6.0,101.0,7.0,1.0,18.0,0.0,62.0,4.0,Sam Houston,5,9.6,4.4,38.4,9.2,0.8,1.2,20.2,0.2,3.6,0.0,12.4
09/03/2021,@ UT Arlington,3-1,4.0,50.0,23.0,169.0,0.16,44.0,7.0,7.0,84.0,5.0,2.0,10.0,0.0,64.0,2.0,UT Arlington,4,12.5,5.75,42.25,11.0,1.75,1.75,21.0,0.5,2.5,0.0,16.0
09/04/2021,"North Texas @ Arlington, TX",3-0,3.0,45.0,8.0,96.0,0.385,45.0,6.0,4.0,48.0,4.0,1.0,8.0,0.0,56.0,2.0,North Texas,3,15.0,2.6666666666666665,32.0,15.0,2.0,1.3333333333333333,16.0,0.3333333333333333,2.6666666666666665,0.0,18.666666666666668
09/10/2021,SFA,1-3,4.0,47.0,31.0,164.0,0.098,43.0,1.0,8.0,76.0,3.0,0.0,14.0,0.0,55.0,4.0,SFA,4,11.75,7.75,41.0,10.75,0.25,2.0,19.0,0.0,3.5,0.0,13.75
09/10/2021,Arkansas,1-3,4.0,45.0,18.0,149.0,0.181,39.0,3.0,4.0,82.0,5.0,1.0,14.0,1.0,56.0,2.0,Arkansas,4,11.25,4.5,37.25,9.75,0.75,1.0,20.5,0.25,3.5,0.25,14.0
09/11/2021,Oral Roberts,3-1,4.0,46.0,18.0,161.0,0.174,41.0,4.0,6.0,80.0,3.0,2.0,16.0,2.0,60.0,1.0,Oral Roberts,4,11.5,4.5,40.25,10.25,1.0,1.5,20.0,0.5,4.0,0.5,15.0
09/17/2021,@ Southeast Mo. St.,1-3,4.0,46.0,16.0,137.0,0.219,43.0,2.0,5.0,54.0,6.0,0.0,14.0,0.0,55.0,0.0,Southeast Mo. St.,4,11.5,4.0,34.25,10.75,0.5,1.25,13.5,0.0,3.5,0.0,13.75
09/17/2021,"Central Ark. @ Cape Girardeau, Mo.",3-0,3.0,43.0,20.0,120.0,0.192,40.0,3.0,0.0,53.0,1.0,2.0,12.0,0.0,54.0,0.0,Central Ark.,3,14.333333333333334,6.666666666666667,40.0,13.333333333333334,1.0,0.0,17.666666666666668,0.6666666666666666,4.0,0.0,18.0
09/18/2021,"Southern Ill. @ Cape Girardeau, Mo.",3-1,4.0,59.0,24.0,159.0,0.22,57.0,7.0,3.0,65.0,9.0,1.0,18.0,0.0,76.0,0.0,Southern Ill.,4,14.75,6.0,39.75,14.25,1.75,0.75,16.25,0.25,4.5,0.0,19.0
09/24/2021,@ Houston,3-2,5.0,45.0,21.0,184.0,0.13,45.0,5.0,10.0,90.0,7.0,3.0,16.0,0.0,61.0,0.0,Houston,5,9.0,4.2,36.8,9.0,1.0,2.0,18.0,0.6,3.2,0.0,12.2
09/26/2021,@ Tulane,0-3,3.0,31.0,15.0,112.0,0.143,30.0,1.0,5.0,41.0,6.0,0.0,2.0,0.0,33.0,0.0,Tulane,3,10.333333333333334,5.0,37.333333333333336,10.0,0.3333333333333333,1.6666666666666667,13.666666666666666,0.0,0.6666666666666666,0.0,11.0
10/01/2021,South Fla.,3-1,4.0,47.0,12.0,122.0,0.287,46.0,9.0,10.0,56.0,6.0,4.0,14.0,0.0,67.0,2.0,South Fla.,4,11.75,3.0,30.5,11.5,2.25,2.5,14.0,1.0,3.5,0.0,16.75
10/03/2021,UCF,1-3,4.0,39.0,19.0,132.0,0.152,38.0,5.0,7.0,68.0,9.0,3.0,6.0,2.0,50.0,2.0,UCF,4,9.75,4.75,33.0,9.5,1.25,1.75,17.0,0.75,1.5,0.5,12.5
10/08/2021,@ SMU,3-0,3.0,42.0,11.0,124.0,0.25,39.0,3.0,2.0,60.0,1.0,0.0,18.0,1.0,54.0,0.0,SMU,3,14.0,3.6666666666666665,41.333333333333336,13.0,1.0,0.6666666666666666,20.0,0.0,6.0,0.3333333333333333,18.0
10/10/2021,@ Memphis,3-1,4.0,55.0,17.0,142.0,0.268,54.0,6.0,12.0,57.0,1.0,2.0,12.0,3.0,69.0,0.0,Memphis,4,13.75,4.25,35.5,13.5,1.5,3.0,14.25,0.5,3.0,0.75,17.25
10/15/2021,Cincinnati,1-3,4.0,45.0,17.0,169.0,0.166,45.0,0.0,9.0,82.0,3.0,1.0,18.0,2.0,55.0,2.0,Cincinnati,4,11.25,4.25,42.25,11.25,0.0,2.25,20.5,0.25,4.5,0.5,13.75
10/17/2021,East Carolina,3-1,4.0,61.0,17.0,155.0,0.284,58.0,5.0,6.0,81.0,4.0,1.0,16.0,0.0,75.0,0.0,East Carolina,4,15.25,4.25,38.75,14.5,1.25,1.5,20.25,0.25,4.0,0.0,18.75
10/20/2021,Wichita St.,1-3,4.0,53.0,24.0,181.0,0.16,45.0,1.0,10.0,90.0,4.0,1.0,6.0,2.0,58.0,2.0,Wichita St.,4,13.25,6.0,45.25,11.25,0.25,2.5,22.5,0.25,1.5,0.5,14.5
10/22/2021,@ Temple,3-0,3.0,40.0,13.0,128.0,0.211,36.0,4.0,2.0,63.0,2.0,1.0,8.0,1.0,49.0,2.0,Temple,3,13.333333333333334,4.333333333333333,42.666666666666664,12.0,1.3333333333333333,0.6666666666666666,21.0,0.3333333333333333,2.6666666666666665,0.3333333333333333,16.333333333333332
10/29/2021,@ UCF,0-3,3.0,31.0,7.0,98.0,0.245,30.0,2.0,4.0,37.0,6.0,2.0,4.0,3.0,37.0,0.0,UCF,3,10.333333333333334,2.3333333333333335,32.666666666666664,10.0,0.6666666666666666,1.3333333333333333,12.333333333333334,0.6666666666666666,1.3333333333333333,1.0,12.333333333333334
10/31/2021,@ South Fla.,3-1,4.0,47.0,19.0,154.0,0.182,45.0,9.0,5.0,78.0,6.0,2.0,8.0,2.0,62.0,3.0,South Fla.,4,11.75,4.75,38.5,11.25,2.25,1.25,19.5,0.5,2.0,0.5,15.5
11/05/2021,Tulane,0-3,3.0,33.0,24.0,117.0,0.077,29.0,6.0,4.0,54.0,5.0,0.0,8.0,0.0,43.0,2.0,Tulane,3,11.0,8.0,39.0,9.666666666666666,2.0,1.3333333333333333,18.0,0.0,2.6666666666666665,0.0,14.333333333333334
11/07/2021,Houston,0-3,3.0,38.0,19.0,111.0,0.171,36.0,6.0,6.0,51.0,6.0,2.0,8.0,3.0,50.0,2.0,Houston,3,12.666666666666666,6.333333333333333,37.0,12.0,2.0,2.0,17.0,0.6666666666666666,2.6666666666666665,1.0,16.666666666666668
