date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/27/2021,"Hartford @ Chestnut Hill, MA",3-0,3.0,39.0,18.0,115.0,0.183,32.0,2.0,9.0,54.0,4.0,2.0,12.0,0.0,49.0,1.0,Hartford,3,13.0,6.0,38.333333333333336,10.666666666666666,0.6666666666666666,3.0,18.0,0.6666666666666666,4.0,0.0,16.333333333333332
08/28/2021,"Sacred Heart @ Chestnut Hill, Mass.",2-3,5.0,62.0,25.0,188.0,0.197,55.0,4.0,6.0,80.0,8.0,5.0,6.0,1.0,74.0,1.0,Sacred Heart,5,12.4,5.0,37.6,11.0,0.8,1.2,16.0,1.0,1.2,0.2,14.8
08/28/2021,@ Boston College,2-3,5.0,60.0,23.0,173.0,0.214,48.0,1.0,8.0,72.0,3.0,2.0,6.0,1.0,66.0,2.0,Boston College,5,12.0,4.6,34.6,9.6,0.2,1.6,14.4,0.4,1.2,0.2,13.2
09/03/2021,"Mercer @ Denver, CO",3-1,4.0,48.0,23.0,159.0,0.157,44.0,8.0,10.0,72.0,4.0,3.0,10.0,1.0,64.0,0.0,Mercer,4,12.0,5.75,39.75,11.0,2.0,2.5,18.0,0.75,2.5,0.25,16.0
09/03/2021,@ Denver,0-3,3.0,37.0,18.0,105.0,0.181,36.0,3.0,3.0,48.0,6.0,2.0,4.0,7.0,44.0,0.0,Denver,3,12.333333333333334,6.0,35.0,12.0,1.0,1.0,16.0,0.6666666666666666,1.3333333333333333,2.3333333333333335,14.666666666666666
09/04/2021,"Northern Colo. @ Denver, CO",2-3,5.0,47.0,23.0,150.0,0.16,46.0,6.0,7.0,61.0,6.0,2.0,12.0,2.0,61.0,0.0,Northern Colo.,5,9.4,4.6,30.0,9.2,1.2,1.4,12.2,0.4,2.4,0.4,12.2
09/07/2021,Boston College,1-3,4.0,61.0,25.0,164.0,0.22,60.0,1.0,8.0,61.0,3.0,0.0,12.0,1.0,68.0,1.0,Boston College,4,15.25,6.25,41.0,15.0,0.25,2.0,15.25,0.0,3.0,0.25,17.0
09/10/2021,Villanova,2-3,5.0,50.0,20.0,162.0,0.185,46.0,8.0,9.0,73.0,6.0,3.0,14.0,3.0,68.0,3.0,Villanova,5,10.0,4.0,32.4,9.2,1.6,1.8,14.6,0.6,2.8,0.6,13.6
09/10/2021,Bryant,3-0,3.0,41.0,11.0,105.0,0.286,37.0,7.0,6.0,49.0,1.0,0.0,18.0,2.0,57.0,1.0,Bryant,3,13.666666666666666,3.6666666666666665,35.0,12.333333333333334,2.3333333333333335,2.0,16.333333333333332,0.0,6.0,0.6666666666666666,19.0
09/11/2021,Harvard,3-2,5.0,60.0,24.0,166.0,0.217,55.0,7.0,6.0,64.0,5.0,1.0,18.0,0.0,77.0,0.0,Harvard,5,12.0,4.8,33.2,11.0,1.4,1.2,12.8,0.2,3.6,0.0,15.4
09/18/2021,@ William & Mary,3-1,4.0,48.0,14.0,128.0,0.266,41.0,2.0,8.0,51.0,8.0,3.0,20.0,3.0,63.0,0.0,William & Mary,4,12.0,3.5,32.0,10.25,0.5,2.0,12.75,0.75,5.0,0.75,15.75
09/19/2021,@ William & Mary,3-0,3.0,33.0,9.0,86.0,0.279,25.0,8.0,8.0,40.0,2.0,0.0,18.0,0.0,50.0,0.0,William & Mary,3,11.0,3.0,28.666666666666668,8.333333333333334,2.6666666666666665,2.6666666666666665,13.333333333333334,0.0,6.0,0.0,16.666666666666668
09/25/2021,Hofstra,3-2,5.0,57.0,29.0,166.0,0.169,50.0,11.0,10.0,69.0,7.0,0.0,14.0,2.0,75.0,3.0,Hofstra,5,11.4,5.8,33.2,10.0,2.2,2.0,13.8,0.0,2.8,0.4,15.0
09/26/2021,Hofstra,2-3,5.0,44.0,32.0,144.0,0.083,44.0,11.0,4.0,64.0,6.0,2.0,21.0,0.0,67.5,1.0,Hofstra,5,8.8,6.4,28.8,8.8,2.2,0.8,12.8,0.4,4.2,0.0,13.5
10/02/2021,@ UNCW,1-3,4.0,47.0,24.0,149.0,0.154,43.0,11.0,13.0,66.0,5.0,0.0,6.0,0.0,61.0,2.0,UNCW,4,11.75,6.0,37.25,10.75,2.75,3.25,16.5,0.0,1.5,0.0,15.25
10/03/2021,@ UNCW,3-2,5.0,47.0,21.0,181.0,0.144,46.0,7.0,11.0,88.0,5.0,3.0,18.0,1.0,66.0,1.0,UNCW,5,9.4,4.2,36.2,9.2,1.4,2.2,17.6,0.6,3.6,0.2,13.2
10/16/2021,Delaware,0-3,3.0,31.0,12.0,84.0,0.226,28.0,5.0,5.0,32.0,6.0,1.0,16.0,4.0,45.0,2.0,Delaware,3,10.333333333333334,4.0,28.0,9.333333333333334,1.6666666666666667,1.6666666666666667,10.666666666666666,0.3333333333333333,5.333333333333333,1.3333333333333333,15.0
10/17/2021,Delaware,3-0,3.0,42.0,13.0,109.0,0.266,38.0,4.0,4.0,47.0,3.0,2.0,18.0,2.0,57.0,2.0,Delaware,3,14.0,4.333333333333333,36.333333333333336,12.666666666666666,1.3333333333333333,1.3333333333333333,15.666666666666666,0.6666666666666666,6.0,0.6666666666666666,19.0
10/23/2021,Elon,3-2,5.0,65.0,25.0,167.0,0.24,62.0,11.0,5.0,64.0,6.0,1.0,18.0,2.0,86.0,3.0,Elon,5,13.0,5.0,33.4,12.4,2.2,1.0,12.8,0.2,3.6,0.4,17.2
10/24/2021,Elon,3-0,3.0,47.0,13.0,118.0,0.288,45.0,6.0,3.0,59.0,6.0,0.0,13.0,1.0,59.5,2.0,Elon,3,15.666666666666666,4.333333333333333,39.333333333333336,15.0,2.0,1.0,19.666666666666668,0.0,4.333333333333333,0.3333333333333333,19.833333333333332
10/30/2021,@ James Madison,0-3,3.0,28.0,24.0,106.0,0.038,28.0,1.0,6.0,32.0,4.0,0.0,6.0,2.0,32.0,1.0,James Madison,3,9.333333333333334,8.0,35.333333333333336,9.333333333333334,0.3333333333333333,2.0,10.666666666666666,0.0,2.0,0.6666666666666666,10.666666666666666
10/31/2021,@ James Madison,0-3,3.0,38.0,17.0,121.0,0.174,36.0,3.0,4.0,44.0,7.0,3.0,6.0,1.0,47.0,1.0,James Madison,3,12.666666666666666,5.666666666666667,40.333333333333336,12.0,1.0,1.3333333333333333,14.666666666666666,1.0,2.0,0.3333333333333333,15.666666666666666
11/06/2021,Col. of Charleston,1-3,4.0,33.0,27.0,152.0,0.039,31.0,7.0,7.0,66.0,13.0,1.0,16.0,2.0,49.0,1.0,Col. of Charleston,4,8.25,6.75,38.0,7.75,1.75,1.75,16.5,0.25,4.0,0.5,12.25
11/07/2021,Col. of Charleston,3-0,3.0,39.0,14.0,107.0,0.234,37.0,12.0,5.0,42.0,5.0,5.0,10.0,2.0,61.0,0.0,Col. of Charleston,3,13.0,4.666666666666667,35.666666666666664,12.333333333333334,4.0,1.6666666666666667,14.0,1.6666666666666667,3.3333333333333335,0.6666666666666666,20.333333333333332
11/13/2021,@ Towson,1-3,4.0,47.0,25.0,156.0,0.141,43.0,8.0,2.0,66.0,5.0,3.0,16.0,1.0,66.0,1.0,Towson,4,11.75,6.25,39.0,10.75,2.0,0.5,16.5,0.75,4.0,0.25,16.5
11/14/2021,@ Towson,0-3,3.0,35.0,24.0,123.0,0.089,25.0,0.0,3.0,51.0,5.0,1.0,6.0,1.0,39.0,2.0,Towson,3,11.666666666666666,8.0,41.0,8.333333333333334,0.0,1.0,17.0,0.3333333333333333,2.0,0.3333333333333333,13.0
11/18/2021,"Delaware @ Towson, MD",0-3,3.0,32.0,18.0,96.0,0.146,31.0,2.0,5.0,45.0,5.0,1.0,18.0,2.0,44.0,4.0,Delaware,3,10.666666666666666,6.0,32.0,10.333333333333334,0.6666666666666666,1.6666666666666667,15.0,0.3333333333333333,6.0,0.6666666666666666,14.666666666666666
