date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/27/2021,"North Florida @ Boca Raton, FL",2-3,5.0,50.0,26.0,137.0,0.175,44.0,9.0,10.0,46.0,4.0,1.0,10.0,0.0,65.0,2.0,North Florida,5,10.0,5.2,27.4,8.8,1.8,2.0,9.2,0.2,2.0,0.0,13.0
08/27/2021,"Stony Brook @ Boca Raton, FL",3-2,5.0,75.0,22.0,154.0,0.344,69.0,4.0,13.0,59.0,3.0,3.0,10.0,0.0,87.0,1.0,Stony Brook,5,15.0,4.4,30.8,13.8,0.8,2.6,11.8,0.6,2.0,0.0,17.4
08/28/2021,@ Fla. Atlantic,1-3,4.0,49.0,18.0,127.0,0.244,47.0,7.0,8.0,45.0,13.0,1.0,14.0,1.0,64.0,0.0,Fla. Atlantic,4,12.25,4.5,31.75,11.75,1.75,2.0,11.25,0.25,3.5,0.25,16.0
09/03/2021,"East Carolina @ Raleigh, NC",3-0,3.0,42.0,13.0,79.0,0.367,37.0,4.0,7.0,32.0,3.0,1.0,12.0,1.0,53.0,0.0,East Carolina,3,14.0,4.333333333333333,26.333333333333332,12.333333333333334,1.3333333333333333,2.3333333333333335,10.666666666666666,0.3333333333333333,4.0,0.3333333333333333,17.666666666666668
09/03/2021,@ NC State,0-3,3.0,24.0,17.0,77.0,0.091,22.0,2.0,5.0,29.0,4.0,1.0,2.0,0.0,28.0,0.0,NC State,3,8.0,5.666666666666667,25.666666666666668,7.333333333333333,0.6666666666666666,1.6666666666666667,9.666666666666666,0.3333333333333333,0.6666666666666666,0.0,9.333333333333334
09/04/2021,@ North Carolina,0-3,3.0,34.0,14.0,94.0,0.213,27.0,3.0,7.0,27.0,4.0,0.0,6.0,1.0,40.0,1.0,North Carolina,3,11.333333333333334,4.666666666666667,31.333333333333332,9.0,1.0,2.3333333333333335,9.0,0.0,2.0,0.3333333333333333,13.333333333333334
09/11/2021,South Carolina St.,3-0,3.0,38.0,7.0,72.0,0.431,35.0,9.0,9.0,39.0,3.0,2.0,4.0,1.0,51.0,1.0,South Carolina St.,3,12.666666666666666,2.3333333333333335,24.0,11.666666666666666,3.0,3.0,13.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,17.0
09/11/2021,Gardner-Webb,3-0,3.0,34.0,12.0,82.0,0.268,31.0,4.0,5.0,30.0,2.0,6.0,14.0,1.0,51.0,1.0,Gardner-Webb,3,11.333333333333334,4.0,27.333333333333332,10.333333333333334,1.3333333333333333,1.6666666666666667,10.0,2.0,4.666666666666667,0.3333333333333333,17.0
09/12/2021,North Ala.,3-1,4.0,45.0,21.0,133.0,0.18,43.0,14.0,7.0,49.0,6.0,2.0,12.0,3.0,67.0,1.0,North Ala.,4,11.25,5.25,33.25,10.75,3.5,1.75,12.25,0.5,3.0,0.75,16.75
09/17/2021,"N.C. A&T @ Blacksburg, VA",0-3,3.0,36.0,22.0,112.0,0.125,30.0,1.0,3.0,56.0,4.0,2.0,16.0,2.0,47.0,0.0,N.C. A&T,3,12.0,7.333333333333333,37.333333333333336,10.0,0.3333333333333333,1.0,18.666666666666668,0.6666666666666666,5.333333333333333,0.6666666666666666,15.666666666666666
