date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/27/2021,"Southeastern La. @ Starkville, MS",3-2,5.0,56.0,21.0,154.0,0.227,53.0,11.0,16.0,54.0,4.0,1.0,14.0,1.0,75.0,3.0,Southeastern La.,5,11.2,4.2,30.8,10.6,2.2,3.2,10.8,0.2,2.8,0.2,15.0
08/27/2021,@ Mississippi St.,0-3,3.0,34.0,13.0,95.0,0.221,32.0,4.0,10.0,39.0,5.0,1.0,10.0,0.0,44.0,0.0,Mississippi St.,3,11.333333333333334,4.333333333333333,31.666666666666668,10.666666666666666,1.3333333333333333,3.3333333333333335,13.0,0.3333333333333333,3.3333333333333335,0.0,14.666666666666666
08/28/2021,@ Mississippi St.,0-3,3.0,32.0,10.0,89.0,0.247,32.0,9.0,7.0,36.0,5.0,0.0,6.0,0.0,44.0,0.0,Mississippi St.,3,10.666666666666666,3.3333333333333335,29.666666666666668,10.666666666666666,3.0,2.3333333333333335,12.0,0.0,2.0,0.0,14.666666666666666
09/03/2021,Seattle U,3-0,3.0,32.0,11.0,74.0,0.284,29.0,10.0,8.0,33.0,0.0,2.0,12.0,0.0,50.0,0.0,Seattle U,3,10.666666666666666,3.6666666666666665,24.666666666666668,9.666666666666666,3.3333333333333335,2.6666666666666665,11.0,0.6666666666666666,4.0,0.0,16.666666666666668
09/04/2021,Air Force,3-1,4.0,45.0,17.0,116.0,0.241,41.0,9.0,11.0,44.0,5.0,2.0,16.0,1.0,64.0,3.0,Air Force,4,11.25,4.25,29.0,10.25,2.25,2.75,11.0,0.5,4.0,0.25,16.0
09/05/2021,Oklahoma,0-3,3.0,39.0,17.0,101.0,0.218,37.0,7.0,4.0,36.0,3.0,0.0,4.0,0.0,48.0,1.0,Oklahoma,3,13.0,5.666666666666667,33.666666666666664,12.333333333333334,2.3333333333333335,1.3333333333333333,12.0,0.0,1.3333333333333333,0.0,16.0
09/09/2021,"UNI @ Pullman, WA",0-3,3.0,26.0,15.0,62.0,0.177,26.0,2.0,4.0,17.0,10.0,2.0,0.0,1.0,30.0,3.0,UNI,3,8.666666666666666,5.0,20.666666666666668,8.666666666666666,0.6666666666666666,1.3333333333333333,5.666666666666667,0.6666666666666666,0.0,0.3333333333333333,10.0
09/10/2021,"Long Beach St. @ Pullman, WA",2-3,5.0,56.0,17.0,128.0,0.305,52.0,8.0,13.0,49.0,5.0,1.0,4.0,6.0,67.0,1.0,Long Beach St.,5,11.2,3.4,25.6,10.4,1.6,2.6,9.8,0.2,0.8,1.2,13.4
09/10/2021,@ Washington St.,0-3,3.0,24.0,17.0,89.0,0.079,23.0,1.0,6.0,24.0,6.0,0.0,4.0,1.0,27.0,0.0,Washington St.,3,8.0,5.666666666666667,29.666666666666668,7.666666666666667,0.3333333333333333,2.0,8.0,0.0,1.3333333333333333,0.3333333333333333,9.0
09/18/2021,"North Dakota St. @ Portland, Ore.",3-0,3.0,41.0,14.0,109.0,0.248,38.0,9.0,10.0,45.0,5.0,1.0,6.0,7.0,54.0,0.0,North Dakota St.,3,13.666666666666666,4.666666666666667,36.333333333333336,12.666666666666666,3.0,3.3333333333333335,15.0,0.3333333333333333,2.0,2.3333333333333335,18.0
09/19/2021,@ Portland St.,1-3,4.0,51.0,20.0,175.0,0.177,49.0,9.0,6.0,86.0,4.0,1.0,14.0,4.0,68.0,0.0,Portland St.,4,12.75,5.0,43.75,12.25,2.25,1.5,21.5,0.25,3.5,1.0,17.0
09/25/2021,@ Portland,0-3,3.0,29.0,25.0,89.0,0.045,24.0,6.0,12.0,22.0,5.0,1.0,4.0,0.0,38.0,2.0,Portland,3,9.666666666666666,8.333333333333334,29.666666666666668,8.0,2.0,4.0,7.333333333333333,0.3333333333333333,1.3333333333333333,0.0,12.666666666666666
09/28/2021,@ LMU (CA),0-3,3.0,31.0,16.0,85.0,0.176,28.0,2.0,8.0,22.0,6.0,2.0,4.0,0.0,37.0,1.0,LMU ,3,10.333333333333334,5.333333333333333,28.333333333333332,9.333333333333334,0.6666666666666666,2.6666666666666665,7.333333333333333,0.6666666666666666,1.3333333333333333,0.0,12.333333333333334
09/30/2021,Saint Mary's (CA),3-1,4.0,47.0,25.0,134.0,0.164,46.0,12.0,13.0,59.0,5.0,2.0,20.0,5.0,71.0,0.0,Saint Mary's ,4,11.75,6.25,33.5,11.5,3.0,3.25,14.75,0.5,5.0,1.25,17.75
10/02/2021,Pacific,1-3,4.0,43.0,23.0,134.0,0.149,41.0,7.0,11.0,53.0,9.0,3.0,12.0,2.0,59.0,0.0,Pacific,4,10.75,5.75,33.5,10.25,1.75,2.75,13.25,0.75,3.0,0.5,14.75
10/07/2021,@ San Diego,0-3,3.0,26.0,28.0,111.0,-0.018,22.0,4.0,4.0,44.0,6.0,0.0,4.0,0.0,32.0,1.0,San Diego,3,8.666666666666666,9.333333333333334,37.0,7.333333333333333,1.3333333333333333,1.3333333333333333,14.666666666666666,0.0,1.3333333333333333,0.0,10.666666666666666
10/09/2021,@ BYU,0-3,3.0,24.0,21.0,88.0,0.034,22.0,2.0,1.0,30.0,3.0,1.0,0.0,4.0,27.0,0.0,BYU,3,8.0,7.0,29.333333333333332,7.333333333333333,0.6666666666666666,0.3333333333333333,10.0,0.3333333333333333,0.0,1.3333333333333333,9.0
