date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/27/2021,"Cal Poly @ Tempe, AZ",3-0,3.0,42.0,15.0,109.0,0.248,38.0,1.0,9.0,51.0,3.0,2.0,16.0,1.0,53.0,0.0,Cal Poly,3,14.0,5.0,36.333333333333336,12.666666666666666,0.3333333333333333,3.0,17.0,0.6666666666666666,5.333333333333333,0.3333333333333333,17.666666666666668,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/27/2021,"A&M-Corpus Christi @ Tempe, AZ",3-0,3.0,39.0,10.0,67.0,0.433,31.0,7.0,9.0,27.0,0.0,7.0,8.0,0.0,57.0,0.0,A&M-Corpus Christi,3,13.0,3.333333333333333,22.33333333333333,10.333333333333334,2.333333333333333,3.0,9.0,2.333333333333333,2.6666666666666665,0.0,19.0,,7.0,,2.5,,18.166666666666668,,0.124,,6.333333333333333,,0.16666666666666666,,1.5,,8.5,,0.3333333333333333,,2.6666666666666665,,0.16666666666666666,,8.833333333333334
08/28/2021,@ Arizona St.,3-2,5.0,64.0,20.0,149.0,0.295,57.0,9.0,19.0,55.0,4.0,7.0,17.0,1.0,88.5,2.0,Arizona St.,5,12.8,4.0,29.8,11.4,1.8,3.8,11.0,1.4,3.4,0.2,17.7,,9.0,,2.7777777777777772,,19.555555555555554,,0.227,,7.666666666666667,,0.8888888888888888,,2.0,,8.666666666666666,,0.9999999999999999,,2.6666666666666665,,0.1111111111111111,,12.222222222222223
09/03/2021,Missouri,3-0,3.0,46.0,8.0,81.0,0.469,37.0,5.0,7.0,26.0,4.0,2.0,12.0,2.0,59.0,1.0,Missouri,3,15.333333333333334,2.6666666666666665,27.0,12.333333333333334,1.6666666666666667,2.333333333333333,8.666666666666666,0.6666666666666666,4.0,0.6666666666666666,19.666666666666668,13.266666666666666,9.95,4.111111111111111,3.083333333333333,29.48888888888889,22.116666666666667,0.3253333333333333,0.244,11.466666666666667,8.6,1.488888888888889,1.1166666666666667,3.266666666666667,2.45,12.333333333333334,9.25,1.4666666666666666,1.0999999999999999,3.7999999999999994,2.85,0.17777777777777778,0.13333333333333333,18.122222222222224,13.591666666666669
09/04/2021,South Dakota,3-0,3.0,36.0,11.0,79.0,0.316,29.0,8.0,5.0,32.0,1.0,4.0,14.0,0.0,55.0,0.0,South Dakota,3,12.0,3.6666666666666665,26.33333333333333,9.666666666666666,2.6666666666666665,1.6666666666666667,10.666666666666666,1.3333333333333333,4.666666666666667,0.0,18.33333333333333,13.71111111111111,11.026666666666667,3.3333333333333335,2.9999999999999996,26.377777777777776,23.093333333333334,0.399,0.289,11.355555555555556,9.346666666666668,1.9333333333333336,1.2266666666666668,3.0444444444444443,2.4266666666666667,9.555555555555555,9.133333333333333,1.4666666666666666,1.0133333333333332,3.3555555555555556,3.08,0.2888888888888889,0.24,18.78888888888889,14.806666666666668
09/05/2021,Northern Ky.,3-0,3.0,46.0,8.0,110.0,0.345,42.0,5.0,4.0,54.0,3.0,3.0,10.0,3.0,59.0,0.0,Northern Ky.,3,15.333333333333334,2.6666666666666665,36.66666666666666,14.0,1.6666666666666667,1.3333333333333333,18.0,1.0,3.333333333333333,1.0,19.666666666666668,13.377777777777778,11.188888888888888,3.444444444444444,3.1111111111111107,27.71111111111111,23.633333333333336,0.35999999999999993,0.2935,11.133333333333333,9.4,2.0444444444444443,1.4666666666666668,2.6,2.3,10.11111111111111,9.388888888888888,1.1333333333333333,1.0666666666666667,4.022222222222222,3.3444444444444446,0.28888888888888886,0.19999999999999998,18.566666666666666,15.394444444444446
09/10/2021,"Purdue @ Cincinnati, OH",3-0,3.0,42.0,14.0,109.0,0.257,39.0,5.0,7.0,56.0,1.0,4.0,16.0,1.0,59.0,0.0,Purdue,3,14.0,4.666666666666667,36.333333333333336,13.0,1.6666666666666667,2.333333333333333,18.666666666666668,1.3333333333333333,5.333333333333333,0.3333333333333333,19.666666666666668,14.222222222222223,11.78095238095238,3.0,3.0476190476190474,29.999999999999996,25.495238095238097,0.37666666666666665,0.3008571428571428,12.0,10.057142857142859,2.0,1.4952380952380953,1.7777777777777777,2.1619047619047618,12.444444444444443,10.619047619047619,1.0,1.0571428571428572,4.0,3.3428571428571425,0.5555555555555555,0.31428571428571433,19.22222222222222,16.004761904761907
09/11/2021,@ Xavier,3-0,3.0,41.0,7.0,80.0,0.425,37.0,8.0,4.0,42.0,0.0,3.0,10.0,2.0,57.0,3.0,Xavier,3,13.666666666666666,2.333333333333333,26.666666666666668,12.333333333333334,2.6666666666666665,1.3333333333333333,14.0,1.0,3.333333333333333,0.6666666666666666,19.0,13.777777777777777,12.058333333333332,3.6666666666666665,3.25,33.11111111111111,26.85,0.306,0.295375,12.222222222222221,10.425,2.0,1.5166666666666666,1.7777777777777777,2.183333333333333,15.777777777777779,11.625,1.2222222222222223,1.0916666666666666,4.444444444444444,3.5916666666666663,0.4444444444444444,0.3166666666666667,19.222222222222225,16.462500000000002
09/15/2021,Kentucky,3-2,5.0,59.0,25.0,162.0,0.21,52.0,4.0,8.0,57.0,3.0,5.0,20.0,2.0,78.0,3.0,Kentucky,5,11.8,5.0,32.4,10.4,0.8,1.6,11.4,1.0,4.0,0.4,15.6,14.333333333333334,12.237037037037036,3.222222222222222,3.148148148148148,33.22222222222222,26.82962962962963,0.3423333333333333,0.30977777777777776,13.111111111111112,10.637037037037038,2.0,1.6444444444444444,1.6666666666666663,2.0888888888888886,16.88888888888889,11.88888888888889,1.111111111111111,1.0814814814814815,3.9999999999999996,3.5629629629629624,0.6666666666666666,0.35555555555555557,19.444444444444446,16.744444444444447
09/18/2021,@ Nebraska,3-0,3.0,41.0,17.0,94.0,0.255,37.0,2.0,5.0,41.0,2.0,3.0,19.0,1.0,55.5,0.0,Nebraska,3,13.666666666666666,5.666666666666667,31.33333333333333,12.333333333333334,0.6666666666666666,1.6666666666666667,13.666666666666666,1.0,6.333333333333333,0.3333333333333333,18.5,13.155555555555557,12.193333333333332,4.0,3.333333333333333,31.8,27.386666666666667,0.2973333333333333,0.29979999999999996,11.911111111111111,10.613333333333333,1.711111111111111,1.56,1.7555555555555555,2.04,14.68888888888889,11.84,1.111111111111111,1.0733333333333333,4.222222222222222,3.6066666666666665,0.4666666666666666,0.36,18.08888888888889,16.630000000000003
