date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/27/2021,Hampton,3-1,4.0,55.0,21.0,121.0,0.281,50.0,8.0,11.0,38.0,5.0,2.0,16.0,2.0,73.0,0.0,Hampton,4,13.75,5.25,30.25,12.5,2.0,2.75,9.5,0.5,4.0,0.5,18.25
08/27/2021,West Virginia,0-3,3.0,24.0,22.0,87.0,0.023,23.0,1.0,5.0,25.0,9.0,1.0,18.0,1.0,35.0,0.0,West Virginia,3,8.0,7.333333333333333,29.0,7.666666666666667,0.3333333333333333,1.6666666666666667,8.333333333333334,0.3333333333333333,6.0,0.3333333333333333,11.666666666666666
08/28/2021,Loyola Maryland,0-3,3.0,26.0,18.0,110.0,0.073,23.0,1.0,4.0,44.0,3.0,2.0,14.0,1.0,36.0,0.0,Loyola Maryland,3,8.666666666666666,6.0,36.666666666666664,7.666666666666667,0.3333333333333333,1.3333333333333333,14.666666666666666,0.6666666666666666,4.666666666666667,0.3333333333333333,12.0
09/03/2021,"ETSU @ Boone, N.C.",1-3,4.0,37.0,23.0,115.0,0.122,32.0,6.0,4.0,39.0,7.0,1.0,14.0,0.0,51.0,4.0,ETSU,4,9.25,5.75,28.75,8.0,1.5,1.0,9.75,0.25,3.5,0.0,12.75
09/03/2021,@ App State,3-1,4.0,51.0,25.0,132.0,0.197,46.0,6.0,13.0,58.0,5.0,3.0,22.0,3.0,71.0,1.0,App State,4,12.75,6.25,33.0,11.5,1.5,3.25,14.5,0.75,5.5,0.75,17.75
09/04/2021,"Kansas City @ Boone, N.C.",0-3,3.0,28.0,15.0,94.0,0.138,24.0,5.0,5.0,40.0,10.0,2.0,10.0,1.0,40.0,1.0,Kansas City,3,9.333333333333334,5.0,31.333333333333332,8.0,1.6666666666666667,1.6666666666666667,13.333333333333334,0.6666666666666666,3.3333333333333335,0.3333333333333333,13.333333333333334
09/10/2021,@ Liberty,3-0,3.0,39.0,14.0,100.0,0.25,36.0,10.0,3.0,39.0,4.0,0.0,6.0,1.0,52.0,0.0,Liberty,3,13.0,4.666666666666667,33.333333333333336,12.0,3.3333333333333335,1.0,13.0,0.0,2.0,0.3333333333333333,17.333333333333332
09/10/2021,"LMU (CA) @ Lynchburg, Va.",0-3,3.0,29.0,16.0,86.0,0.151,27.0,2.0,6.0,28.0,6.0,2.0,14.0,2.0,40.0,0.0,LMU ,3,9.666666666666666,5.333333333333333,28.666666666666668,9.0,0.6666666666666666,2.0,9.333333333333334,0.6666666666666666,4.666666666666667,0.6666666666666666,13.333333333333334
09/11/2021,"Purdue Fort Wayne @ Lynchburg, VA",3-1,4.0,54.0,20.0,145.0,0.234,53.0,9.0,7.0,66.0,14.0,2.0,6.0,0.0,68.0,0.0,Purdue Fort Wayne,4,13.5,5.0,36.25,13.25,2.25,1.75,16.5,0.5,1.5,0.0,17.0
09/17/2021,Radford,3-1,4.0,62.0,24.0,137.0,0.277,58.0,2.0,12.0,52.0,4.0,0.0,14.0,1.0,71.0,1.0,Radford,4,15.5,6.0,34.25,14.5,0.5,3.0,13.0,0.0,3.5,0.25,17.75
09/17/2021,Buffalo,3-1,4.0,60.0,18.0,138.0,0.304,55.0,7.0,7.0,49.0,5.0,1.0,10.0,1.0,73.0,2.0,Buffalo,4,15.0,4.5,34.5,13.75,1.75,1.75,12.25,0.25,2.5,0.25,18.25
09/18/2021,Norfolk St.,3-0,3.0,44.0,13.0,97.0,0.32,42.0,7.0,7.0,45.0,3.0,1.0,6.0,0.0,55.0,1.0,Norfolk St.,3,14.666666666666666,4.333333333333333,32.333333333333336,14.0,2.3333333333333335,2.3333333333333335,15.0,0.3333333333333333,2.0,0.0,18.333333333333332
09/24/2021,@ Fla. Atlantic,0-3,3.0,33.0,23.0,97.0,0.103,32.0,4.0,3.0,38.0,7.0,1.0,10.0,0.0,43.0,0.0,Fla. Atlantic,3,11.0,7.666666666666667,32.333333333333336,10.666666666666666,1.3333333333333333,1.0,12.666666666666666,0.3333333333333333,3.3333333333333335,0.0,14.333333333333334
09/25/2021,@ Fla. Atlantic,3-1,4.0,49.0,16.0,134.0,0.246,43.0,8.0,7.0,52.0,2.0,1.0,14.0,2.0,65.0,2.0,Fla. Atlantic,4,12.25,4.0,33.5,10.75,2.0,1.75,13.0,0.25,3.5,0.5,16.25
10/01/2021,UAB,3-2,5.0,46.0,26.0,157.0,0.127,44.0,9.0,7.0,74.0,8.0,2.0,34.0,5.0,74.0,0.0,UAB,5,9.2,5.2,31.4,8.8,1.8,1.4,14.8,0.4,6.8,1.0,14.8
10/02/2021,UAB,1-3,4.0,49.0,18.0,145.0,0.214,46.0,3.0,5.0,62.0,9.0,0.0,30.0,3.0,67.0,0.0,UAB,4,12.25,4.5,36.25,11.5,0.75,1.25,15.5,0.0,7.5,0.75,16.75
10/08/2021,Charlotte,0-3,3.0,35.0,17.0,118.0,0.153,35.0,4.0,9.0,48.0,4.0,1.0,4.0,0.0,42.0,0.0,Charlotte,3,11.666666666666666,5.666666666666667,39.333333333333336,11.666666666666666,1.3333333333333333,3.0,16.0,0.3333333333333333,1.3333333333333333,0.0,14.0
10/09/2021,Charlotte,3-0,3.0,44.0,9.0,107.0,0.327,41.0,3.0,3.0,58.0,8.0,2.0,18.0,2.0,58.0,0.0,Charlotte,3,14.666666666666666,3.0,35.666666666666664,13.666666666666666,1.0,1.0,19.333333333333332,0.6666666666666666,6.0,0.6666666666666666,19.333333333333332
10/15/2021,@ Marshall,3-2,5.0,67.0,26.0,167.0,0.246,61.0,7.0,5.0,65.0,11.0,1.0,2.0,0.0,76.0,1.0,Marshall,5,13.4,5.2,33.4,12.2,1.4,1.0,13.0,0.2,0.4,0.0,15.2
10/16/2021,@ Marshall,2-3,5.0,67.0,21.0,182.0,0.253,65.0,3.0,6.0,90.0,10.0,1.0,12.0,0.0,77.0,0.0,Marshall,5,13.4,4.2,36.4,13.0,0.6,1.2,18.0,0.2,2.4,0.0,15.4
10/22/2021,FIU,2-3,5.0,56.0,36.0,162.0,0.123,53.0,3.0,15.0,52.0,8.0,2.0,24.0,0.0,73.0,1.0,FIU,5,11.2,7.2,32.4,10.6,0.6,3.0,10.4,0.4,4.8,0.0,14.6
10/23/2021,FIU,0-3,3.0,38.0,20.0,111.0,0.162,36.0,4.0,8.0,35.0,5.0,0.0,4.0,0.0,44.0,0.0,FIU,3,12.666666666666666,6.666666666666667,37.0,12.0,1.3333333333333333,2.6666666666666665,11.666666666666666,0.0,1.3333333333333333,0.0,14.666666666666666
10/28/2021,@ Western Ky.,0-3,3.0,22.0,22.0,76.0,0.0,21.0,2.0,3.0,18.0,7.0,1.0,10.0,0.0,30.0,1.0,Western Ky.,3,7.333333333333333,7.333333333333333,25.333333333333332,7.0,0.6666666666666666,1.0,6.0,0.3333333333333333,3.3333333333333335,0.0,10.0
10/29/2021,@ Western Ky.,0-3,3.0,31.0,18.0,100.0,0.13,27.0,1.0,3.0,38.0,5.0,1.0,7.0,0.0,36.5,0.0,Western Ky.,3,10.333333333333334,6.0,33.333333333333336,9.0,0.3333333333333333,1.0,12.666666666666666,0.3333333333333333,2.3333333333333335,0.0,12.166666666666666
11/05/2021,Middle Tenn.,3-1,4.0,47.0,26.0,133.0,0.158,47.0,1.0,11.0,54.0,7.0,4.0,24.0,3.0,64.0,0.0,Middle Tenn.,4,11.75,6.5,33.25,11.75,0.25,2.75,13.5,1.0,6.0,0.75,16.0
11/06/2021,Middle Tenn.,3-1,4.0,54.0,22.0,131.0,0.244,50.0,5.0,11.0,51.0,5.0,4.0,18.0,4.0,72.0,1.0,Middle Tenn.,4,13.5,5.5,32.75,12.5,1.25,2.75,12.75,1.0,4.5,1.0,18.0
