date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/27/2021,"South Carolina St. @ Charlotte, N.C.",3-0,3.0,44.0,5.0,76.0,0.513,43.0,12.0,7.0,35.0,2.0,0.0,8.0,0.0,60.0,0.0,South Carolina St.,3,14.666666666666666,1.6666666666666667,25.333333333333332,14.333333333333334,4.0,2.3333333333333335,11.666666666666666,0.0,2.6666666666666665,0.0,20.0
08/27/2021,@ Charlotte,1-3,4.0,61.0,32.0,182.0,0.159,58.0,3.0,6.0,93.0,5.0,3.0,10.0,3.0,72.0,1.0,Charlotte,4,15.25,8.0,45.5,14.5,0.75,1.5,23.25,0.75,2.5,0.75,18.0
08/28/2021,"Colorado @ Charlotte, N.C.",1-3,4.0,53.0,25.0,140.0,0.2,51.0,3.0,4.0,62.0,7.0,1.0,10.0,0.0,62.0,2.0,Colorado,4,13.25,6.25,35.0,12.75,0.75,1.0,15.5,0.25,2.5,0.0,15.5
09/03/2021,"SIUE @ Chicago, Ill.",3-0,3.0,43.0,10.0,99.0,0.333,39.0,6.0,6.0,44.0,2.0,5.0,14.0,0.0,61.0,1.0,SIUE,3,14.333333333333334,3.3333333333333335,33.0,13.0,2.0,2.0,14.666666666666666,1.6666666666666667,4.666666666666667,0.0,20.333333333333332
09/03/2021,"Eastern Ky. @ Chicago, Ill.",3-0,3.0,44.0,7.0,103.0,0.359,40.0,4.0,2.0,50.0,5.0,2.0,16.0,2.0,58.0,0.0,Eastern Ky.,3,14.666666666666666,2.3333333333333335,34.333333333333336,13.333333333333334,1.3333333333333333,0.6666666666666666,16.666666666666668,0.6666666666666666,5.333333333333333,0.6666666666666666,19.333333333333332
09/04/2021,@ Loyola Chicago,2-3,5.0,55.0,25.0,163.0,0.184,53.0,1.0,9.0,70.0,1.0,3.0,14.0,8.0,66.0,0.0,Loyola Chicago,5,11.0,5.0,32.6,10.6,0.2,1.8,14.0,0.6,2.8,1.6,13.2
09/10/2021,Lipscomb,3-2,5.0,45.0,23.0,145.0,0.152,42.0,4.0,9.0,56.0,13.0,4.0,10.0,2.0,58.0,1.0,Lipscomb,5,9.0,4.6,29.0,8.4,0.8,1.8,11.2,0.8,2.0,0.4,11.6
09/11/2021,Louisville,0-3,3.0,23.0,19.0,88.0,0.045,22.0,0.0,5.0,28.0,8.0,0.0,2.0,1.0,24.0,1.0,Louisville,3,7.666666666666667,6.333333333333333,29.333333333333332,7.333333333333333,0.0,1.6666666666666667,9.333333333333334,0.0,0.6666666666666666,0.3333333333333333,8.0
09/16/2021,@ Cincinnati,1-3,4.0,52.0,26.0,151.0,0.172,47.0,0.0,8.0,59.0,9.0,4.0,6.0,0.0,59.0,0.0,Cincinnati,4,13.0,6.5,37.75,11.75,0.0,2.0,14.75,1.0,1.5,0.0,14.75
09/17/2021,Miami (OH),3-0,3.0,47.0,17.0,95.0,0.316,43.0,4.0,9.0,49.0,1.0,2.0,14.0,1.0,60.0,0.0,Miami ,3,15.666666666666666,5.666666666666667,31.666666666666668,14.333333333333334,1.3333333333333333,3.0,16.333333333333332,0.6666666666666666,4.666666666666667,0.3333333333333333,20.0
09/24/2021,Providence,3-2,5.0,60.0,25.0,203.0,0.172,55.0,9.0,7.0,109.0,11.0,2.0,18.0,1.0,80.0,1.0,Providence,5,12.0,5.0,40.6,11.0,1.8,1.4,21.8,0.4,3.6,0.2,16.0
09/25/2021,Creighton,0-3,3.0,29.0,19.0,123.0,0.081,29.0,1.0,4.0,61.0,7.0,2.0,6.0,3.0,35.0,1.0,Creighton,3,9.666666666666666,6.333333333333333,41.0,9.666666666666666,0.3333333333333333,1.3333333333333333,20.333333333333332,0.6666666666666666,2.0,1.0,11.666666666666666
10/01/2021,@ Villanova,3-0,3.0,44.0,9.0,88.0,0.398,38.0,4.0,5.0,43.0,3.0,1.0,12.0,1.0,55.0,0.0,Villanova,3,14.666666666666666,3.0,29.333333333333332,12.666666666666666,1.3333333333333333,1.6666666666666667,14.333333333333334,0.3333333333333333,4.0,0.3333333333333333,18.333333333333332
10/02/2021,@ Georgetown,3-2,5.0,60.0,24.0,167.0,0.216,50.0,7.0,5.0,78.0,9.0,3.0,14.0,2.0,77.0,2.0,Georgetown,5,12.0,4.8,33.4,10.0,1.4,1.0,15.6,0.6,2.8,0.4,15.4
10/08/2021,Seton Hall,3-2,5.0,72.0,28.0,219.0,0.201,67.0,8.0,10.0,97.0,4.0,5.0,14.0,2.0,92.0,0.0,Seton Hall,5,14.4,5.6,43.8,13.4,1.6,2.0,19.4,1.0,2.8,0.4,18.4
10/09/2021,St. John's (NY),1-3,4.0,52.0,28.0,152.0,0.158,47.0,6.0,7.0,56.0,6.0,1.0,16.0,1.0,67.0,1.0,St. John's ,4,13.0,7.0,38.0,11.75,1.5,1.75,14.0,0.25,4.0,0.25,16.75
10/13/2021,@ Dayton,0-3,3.0,32.0,15.0,84.0,0.202,25.0,4.0,9.0,33.0,11.0,0.0,4.0,2.0,38.0,1.0,Dayton,3,10.666666666666666,5.0,28.0,8.333333333333334,1.3333333333333333,3.0,11.0,0.0,1.3333333333333333,0.6666666666666666,12.666666666666666
