date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/27/2021,"Portland @ Moscow, ID",1-3,4.0,46.0,19.0,148.0,0.182,40.0,7.0,5.0,48.0,10.0,3.0,8.0,1.0,60.0,1.0,Portland,4,11.5,4.75,37.0,10.0,1.75,1.25,12.0,0.75,2.0,0.25,15.0
08/27/2021,"Grand Canyon @ Moscow, ID",0-3,3.0,24.0,19.0,89.0,0.056,23.0,2.0,5.0,35.0,10.0,2.0,6.0,2.0,31.0,3.0,Grand Canyon,3,8.0,6.333333333333333,29.666666666666668,7.666666666666667,0.6666666666666666,1.6666666666666667,11.666666666666666,0.6666666666666666,2.0,0.6666666666666666,10.333333333333334
08/28/2021,@ Idaho,1-3,4.0,50.0,26.0,125.0,0.192,47.0,10.0,11.0,46.0,4.0,1.0,10.0,1.0,66.0,4.0,Idaho,4,12.5,6.5,31.25,11.75,2.5,2.75,11.5,0.25,2.5,0.25,16.5
09/03/2021,@ UC Davis,0-3,3.0,42.0,23.0,120.0,0.158,36.0,2.0,7.0,42.0,3.0,0.0,2.0,1.0,45.0,1.0,UC Davis,3,14.0,7.666666666666667,40.0,12.0,0.6666666666666666,2.3333333333333335,14.0,0.0,0.6666666666666666,0.3333333333333333,15.0
09/03/2021,"Santa Clara @ Davis, CA",0-3,3.0,27.0,10.0,77.0,0.221,24.0,2.0,9.0,26.0,6.0,0.0,2.0,0.0,30.0,0.0,Santa Clara,3,9.0,3.3333333333333335,25.666666666666668,8.0,0.6666666666666666,3.0,8.666666666666666,0.0,0.6666666666666666,0.0,10.0
09/04/2021,"San Francisco @ Davis, CA",3-0,3.0,37.0,18.0,101.0,0.188,33.0,7.0,7.0,42.0,2.0,1.0,16.0,3.0,53.0,1.0,San Francisco,3,12.333333333333334,6.0,33.666666666666664,11.0,2.3333333333333335,2.3333333333333335,14.0,0.3333333333333333,5.333333333333333,1.0,17.666666666666668
09/10/2021,@ California,0-3,3.0,29.0,26.0,100.0,0.03,27.0,7.0,7.0,34.0,1.0,0.0,10.0,2.0,41.0,1.0,California,3,9.666666666666666,8.666666666666666,33.333333333333336,9.0,2.3333333333333335,2.3333333333333335,11.333333333333334,0.0,3.3333333333333335,0.6666666666666666,13.666666666666666
09/10/2021,"Butler @ Berkeley, CA",0-3,3.0,35.0,22.0,107.0,0.121,32.0,3.0,6.0,51.0,6.0,1.0,6.0,1.0,42.0,2.0,Butler,3,11.666666666666666,7.333333333333333,35.666666666666664,10.666666666666666,1.0,2.0,17.0,0.3333333333333333,2.0,0.3333333333333333,14.0
09/11/2021,"North Dakota St. @ Berkeley, Calif.",1-3,4.0,48.0,15.0,153.0,0.216,34.0,4.0,8.0,59.0,6.0,3.0,22.0,0.0,66.0,4.0,North Dakota St.,4,12.0,3.75,38.25,8.5,1.0,2.0,14.75,0.75,5.5,0.0,16.5
09/16/2021,Sacramento St.,3-1,4.0,53.0,24.0,124.0,0.234,53.0,3.0,8.0,55.0,4.0,2.0,18.0,0.0,67.0,2.0,Sacramento St.,4,13.25,6.0,31.0,13.25,0.75,2.0,13.75,0.5,4.5,0.0,16.75
09/18/2021,CSUN,3-1,4.0,45.0,22.0,133.0,0.173,41.0,9.0,5.0,52.0,4.0,0.0,18.0,1.0,63.0,0.0,CSUN,4,11.25,5.5,33.25,10.25,2.25,1.25,13.0,0.0,4.5,0.25,15.75
09/23/2021,San Diego St.,0-3,3.0,31.0,23.0,106.0,0.075,28.0,4.0,6.0,38.0,7.0,1.0,14.0,0.0,43.0,0.0,San Diego St.,3,10.333333333333334,7.666666666666667,35.333333333333336,9.333333333333334,1.3333333333333333,2.0,12.666666666666666,0.3333333333333333,4.666666666666667,0.0,14.333333333333334
09/25/2021,UNLV,0-3,3.0,24.0,27.0,106.0,-0.028,22.0,2.0,7.0,35.0,6.0,0.0,6.0,0.0,29.0,0.0,UNLV,3,8.0,9.0,35.333333333333336,7.333333333333333,0.6666666666666666,2.3333333333333335,11.666666666666666,0.0,2.0,0.0,9.666666666666666
09/30/2021,@ Utah St.,1-3,4.0,49.0,22.0,122.0,0.221,45.0,5.0,9.0,48.0,8.0,2.0,20.0,0.0,66.0,2.0,Utah St.,4,12.25,5.5,30.5,11.25,1.25,2.25,12.0,0.5,5.0,0.0,16.5
10/02/2021,@ Boise St.,1-3,4.0,49.0,26.0,129.0,0.178,47.0,4.0,9.0,43.0,4.0,0.0,6.0,3.0,56.0,2.0,Boise St.,4,12.25,6.5,32.25,11.75,1.0,2.25,10.75,0.0,1.5,0.75,14.0
10/07/2021,Colorado St.,0-3,3.0,39.0,21.0,117.0,0.154,37.0,2.0,9.0,44.0,5.0,0.0,14.0,0.0,48.0,1.0,Colorado St.,3,13.0,7.0,39.0,12.333333333333334,0.6666666666666666,3.0,14.666666666666666,0.0,4.666666666666667,0.0,16.0
10/09/2021,Wyoming,0-3,3.0,28.0,13.0,120.0,0.125,28.0,3.0,4.0,46.0,3.0,1.0,12.0,0.0,38.0,1.0,Wyoming,3,9.333333333333334,4.333333333333333,40.0,9.333333333333334,1.0,1.3333333333333333,15.333333333333334,0.3333333333333333,4.0,0.0,12.666666666666666
10/12/2021,@ San Jose St.,0-3,3.0,33.0,22.0,111.0,0.099,32.0,5.0,4.0,35.0,5.0,1.0,10.0,2.0,44.0,1.0,San Jose St.,3,11.0,7.333333333333333,37.0,10.666666666666666,1.6666666666666667,1.3333333333333333,11.666666666666666,0.3333333333333333,3.3333333333333335,0.6666666666666666,14.666666666666666
10/17/2021,@ Fresno St.,0-3,3.0,31.0,16.0,94.0,0.16,29.0,5.0,4.0,33.0,6.0,2.0,4.0,0.0,40.0,0.0,Fresno St.,3,10.333333333333334,5.333333333333333,31.333333333333332,9.666666666666666,1.6666666666666667,1.3333333333333333,11.0,0.6666666666666666,1.3333333333333333,0.0,13.333333333333334
10/21/2021,@ Air Force,0-3,3.0,26.0,19.0,101.0,0.069,24.0,5.0,6.0,34.0,5.0,0.0,8.0,0.0,35.0,0.0,Air Force,3,8.666666666666666,6.333333333333333,33.666666666666664,8.0,1.6666666666666667,2.0,11.333333333333334,0.0,2.6666666666666665,0.0,11.666666666666666
10/24/2021,New Mexico,0-3,3.0,43.0,17.0,114.0,0.228,39.0,7.0,3.0,47.0,6.0,1.0,12.0,0.0,57.0,2.0,New Mexico,3,14.333333333333334,5.666666666666667,38.0,13.0,2.3333333333333335,1.0,15.666666666666666,0.3333333333333333,4.0,0.0,19.0
10/26/2021,San Jose St.,2-3,5.0,49.0,26.0,163.0,0.141,47.0,10.0,4.0,56.0,6.0,3.0,8.0,1.0,66.0,1.0,San Jose St.,5,9.8,5.2,32.6,9.4,2.0,0.8,11.2,0.6,1.6,0.2,13.2
10/28/2021,Fresno St.,0-3,3.0,34.0,23.0,103.0,0.107,30.0,4.0,8.0,42.0,5.0,7.0,0.0,0.0,45.0,1.0,Fresno St.,3,11.333333333333334,7.666666666666667,34.333333333333336,10.0,1.3333333333333333,2.6666666666666665,14.0,2.3333333333333335,0.0,0.0,15.0
11/04/2021,@ Colorado St.,0-3,3.0,25.0,8.0,75.0,0.227,23.0,3.0,5.0,27.0,14.0,1.0,6.0,1.0,32.0,2.0,Colorado St.,3,8.333333333333334,2.6666666666666665,25.0,7.666666666666667,1.0,1.6666666666666667,9.0,0.3333333333333333,2.0,0.3333333333333333,10.666666666666666
11/06/2021,@ Wyoming,0-3,3.0,37.0,19.0,110.0,0.164,31.0,2.0,6.0,43.0,4.0,2.0,4.0,0.0,43.0,1.0,Wyoming,3,12.333333333333334,6.333333333333333,36.666666666666664,10.333333333333334,0.6666666666666666,2.0,14.333333333333334,0.6666666666666666,1.3333333333333333,0.0,14.333333333333334
11/11/2021,Boise St.,0-3,3.0,29.0,19.0,96.0,0.104,25.0,2.0,4.0,36.0,5.0,3.0,14.0,0.0,41.0,1.0,Boise St.,3,9.666666666666666,6.333333333333333,32.0,8.333333333333334,0.6666666666666666,1.3333333333333333,12.0,1.0,4.666666666666667,0.0,13.666666666666666
11/13/2021,Utah St.,1-3,4.0,34.0,21.0,129.0,0.101,32.0,4.0,5.0,52.0,9.0,2.0,26.0,0.0,53.0,4.0,Utah St.,4,8.5,5.25,32.25,8.0,1.0,1.25,13.0,0.5,6.5,0.0,13.25
11/18/2021,@ San Diego St.,0-3,3.0,37.0,18.0,98.0,0.194,35.0,3.0,8.0,34.0,3.0,0.0,10.0,1.0,45.0,1.0,San Diego St.,3,12.333333333333334,6.0,32.666666666666664,11.666666666666666,1.0,2.6666666666666665,11.333333333333334,0.0,3.3333333333333335,0.3333333333333333,15.0
11/20/2021,@ UNLV,0-3,3.0,26.0,10.0,69.0,0.232,24.0,2.0,9.0,21.0,9.0,0.0,0.0,1.0,28.0,0.0,UNLV,3,8.666666666666666,3.3333333333333335,23.0,8.0,0.6666666666666666,3.0,7.0,0.0,0.0,0.3333333333333333,9.333333333333334
