date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/27/2021,"Winthrop @ Athens, GA",3-1,4.0,54.0,15.0,140.0,0.279,43.0,10.0,6.0,56.0,6.0,0.0,22.0,3.0,75.0,1.0,Winthrop,4,13.5,3.75,35.0,10.75,2.5,1.5,14.0,0.0,5.5,0.75,18.75
08/28/2021,"Morehead St. @ Athens, GA",3-0,3.0,41.0,19.0,111.0,0.198,30.0,12.0,9.0,47.0,3.0,2.0,8.0,0.0,59.0,0.0,Morehead St.,3,13.666666666666666,6.333333333333333,37.0,10.0,4.0,3.0,15.666666666666666,0.6666666666666666,2.6666666666666665,0.0,19.666666666666668
08/28/2021,@ Georgia,3-2,5.0,61.0,21.0,130.0,0.308,55.0,7.0,10.0,34.0,7.0,0.0,26.0,2.0,81.0,0.0,Georgia,5,12.2,4.2,26.0,11.0,1.4,2.0,6.8,0.0,5.2,0.4,16.2
09/03/2021,"Kansas St. @ Isla Vista, CA",3-0,3.0,48.0,16.0,113.0,0.283,47.0,2.0,7.0,42.0,3.0,1.0,10.0,4.0,56.0,0.0,Kansas St.,3,16.0,5.333333333333333,37.666666666666664,15.666666666666666,0.6666666666666666,2.3333333333333335,14.0,0.3333333333333333,3.3333333333333335,1.3333333333333333,18.666666666666668
09/04/2021,"San Diego St. @ Isla Vista, CA",3-1,4.0,59.0,21.0,139.0,0.273,55.0,15.0,9.0,47.0,1.0,0.0,22.0,2.0,85.0,0.0,San Diego St.,4,14.75,5.25,34.75,13.75,3.75,2.25,11.75,0.0,5.5,0.5,21.25
09/04/2021,@ UC Santa Barbara,3-2,5.0,61.0,22.0,151.0,0.258,59.0,5.0,10.0,56.0,10.0,2.0,18.0,6.0,77.0,1.0,UC Santa Barbara,5,12.2,4.4,30.2,11.8,1.0,2.0,11.2,0.4,3.6,1.2,15.4
09/10/2021,Washington,1-3,4.0,52.0,25.0,129.0,0.209,51.0,3.0,6.0,44.0,8.0,0.0,8.0,3.0,59.0,0.0,Washington,4,13.0,6.25,32.25,12.75,0.75,1.5,11.0,0.0,2.0,0.75,14.75
09/12/2021,Cal Poly,3-2,5.0,66.0,27.0,160.0,0.244,63.0,8.0,4.0,72.0,2.0,2.0,16.0,6.0,84.0,0.0,Cal Poly,5,13.2,5.4,32.0,12.6,1.6,0.8,14.4,0.4,3.2,1.2,16.8
09/16/2021,VCU,3-0,3.0,52.0,19.0,128.0,0.258,49.0,3.0,12.0,56.0,3.0,1.0,12.0,1.0,62.0,0.0,VCU,3,17.333333333333332,6.333333333333333,42.666666666666664,16.333333333333332,1.0,4.0,18.666666666666668,0.3333333333333333,4.0,0.3333333333333333,20.666666666666668
09/23/2021,@ San Francisco,3-0,3.0,42.0,11.0,87.0,0.356,37.0,4.0,10.0,38.0,3.0,1.0,13.0,1.0,53.5,0.0,San Francisco,3,14.0,3.6666666666666665,29.0,12.333333333333334,1.3333333333333333,3.3333333333333335,12.666666666666666,0.3333333333333333,4.333333333333333,0.3333333333333333,17.833333333333332
