date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/27/2021,"Penn St. @ Orlando, FL",0-3,3.0,31.0,26.0,98.0,0.051,27.0,1.0,6.0,32.0,7.0,1.0,8.0,0.0,37.0,0.0,Penn St.,3,10.333333333333334,8.666666666666666,32.666666666666664,9.0,0.3333333333333333,2.0,10.666666666666666,0.3333333333333333,2.6666666666666665,0.0,12.333333333333334
08/28/2021,@ UCF,0-3,3.0,31.0,19.0,90.0,0.133,28.0,6.0,2.0,36.0,7.0,1.0,6.0,0.0,41.0,2.0,UCF,3,10.333333333333334,6.333333333333333,30.0,9.333333333333334,2.0,0.6666666666666666,12.0,0.3333333333333333,2.0,0.0,13.666666666666666
08/28/2021,"Georgia Tech @ Orlando, FL",0-3,3.0,30.0,15.0,102.0,0.147,30.0,4.0,6.0,37.0,6.0,0.0,10.0,1.0,39.0,0.0,Georgia Tech,3,10.0,5.0,34.0,10.0,1.3333333333333333,2.0,12.333333333333334,0.0,3.3333333333333335,0.3333333333333333,13.0
09/03/2021,@ UAlbany,3-1,4.0,57.0,18.0,135.0,0.289,52.0,12.0,10.0,53.0,4.0,0.0,22.0,1.0,80.0,2.0,UAlbany,4,14.25,4.5,33.75,13.0,3.0,2.5,13.25,0.0,5.5,0.25,20.0
09/03/2021,"Cornell @ Albany, NY",1-3,4.0,52.0,19.0,159.0,0.208,51.0,3.0,7.0,67.0,13.0,1.0,20.0,2.0,66.0,0.0,Cornell,4,13.0,4.75,39.75,12.75,0.75,1.75,16.75,0.25,5.0,0.5,16.5
09/04/2021,"Colgate @ Albany, NY",3-1,4.0,60.0,21.0,118.0,0.331,55.0,6.0,7.0,50.0,5.0,0.0,18.0,0.0,75.0,1.0,Colgate,4,15.0,5.25,29.5,13.75,1.5,1.75,12.5,0.0,4.5,0.0,18.75
09/07/2021,Rhode Island,3-0,3.0,56.0,21.0,124.0,0.282,56.0,2.0,4.0,56.0,2.0,1.0,16.0,4.0,67.0,1.0,Rhode Island,3,18.666666666666668,7.0,41.333333333333336,18.666666666666668,0.6666666666666666,1.3333333333333333,18.666666666666668,0.3333333333333333,5.333333333333333,1.3333333333333333,22.333333333333332
09/10/2021,Fordham,3-2,5.0,69.0,28.0,180.0,0.228,64.0,4.0,7.0,64.0,6.0,1.0,23.0,6.0,85.5,2.0,Fordham,5,13.8,5.6,36.0,12.8,0.8,1.4,12.8,0.2,4.6,1.2,17.1
09/10/2021,Boston College,3-2,5.0,69.0,24.0,166.0,0.271,66.0,8.0,8.0,61.0,8.0,2.0,12.0,6.0,85.0,1.0,Boston College,5,13.8,4.8,33.2,13.2,1.6,1.6,12.2,0.4,2.4,1.2,17.0
09/11/2021,Army West Point,3-0,3.0,44.0,11.0,84.0,0.393,41.0,4.0,7.0,34.0,5.0,1.0,14.0,0.0,56.0,3.0,Army West Point,3,14.666666666666666,3.6666666666666665,28.0,13.666666666666666,1.3333333333333333,2.3333333333333335,11.333333333333334,0.3333333333333333,4.666666666666667,0.0,18.666666666666668
