date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/27/2021,"Charleston So. @ Mobile, AL",2-3,5.0,55.0,22.0,154.0,0.214,49.0,10.0,19.0,67.0,13.0,3.0,10.0,0.0,73.0,0.0,Charleston So.,5,11.0,4.4,30.8,9.8,2.0,3.8,13.4,0.6,2.0,0.0,14.6
08/28/2021,"Florida A&M @ Mobile, AL",0-3,3.0,29.0,16.0,106.0,0.123,26.0,4.0,14.0,36.0,6.0,0.0,4.0,0.0,35.0,0.0,Florida A&M,3,9.666666666666666,5.333333333333333,35.333333333333336,8.666666666666666,1.3333333333333333,4.666666666666667,12.0,0.0,1.3333333333333333,0.0,11.666666666666666
08/28/2021,@ South Alabama,0-3,3.0,29.0,21.0,104.0,0.077,26.0,2.0,12.0,47.0,7.0,0.0,4.0,0.0,33.0,0.0,South Alabama,3,9.666666666666666,7.0,34.666666666666664,8.666666666666666,0.6666666666666666,4.0,15.666666666666666,0.0,1.3333333333333333,0.0,11.0
09/03/2021,UNCW,3-2,5.0,58.0,25.0,181.0,0.182,43.0,10.0,14.0,83.0,1.0,3.0,0.0,3.0,71.0,0.0,UNCW,5,11.6,5.0,36.2,8.6,2.0,2.8,16.6,0.6,0.0,0.6,14.2
09/04/2021,UNCW,3-1,4.0,48.0,15.0,120.0,0.275,45.0,11.0,17.0,41.0,6.0,3.0,10.0,0.0,67.0,0.0,UNCW,4,12.0,3.75,30.0,11.25,2.75,4.25,10.25,0.75,2.5,0.0,16.75
09/07/2021,@ Fla. Atlantic,1-3,4.0,43.0,26.0,147.0,0.116,39.0,4.0,8.0,65.0,7.0,0.0,26.0,1.0,60.0,0.0,Fla. Atlantic,4,10.75,6.5,36.75,9.75,1.0,2.0,16.25,0.0,6.5,0.25,15.0
09/10/2021,Furman,1-3,4.0,49.0,24.0,139.0,0.18,41.0,3.0,17.0,57.0,5.0,1.0,8.0,0.0,57.0,0.0,Furman,4,12.25,6.0,34.75,10.25,0.75,4.25,14.25,0.25,2.0,0.0,14.25
09/10/2021,LIU,2-3,5.0,75.0,24.0,208.0,0.245,67.0,10.0,19.0,61.0,3.0,1.0,10.0,0.0,91.0,0.0,LIU,5,15.0,4.8,41.6,13.4,2.0,3.8,12.2,0.2,2.0,0.0,18.2
09/11/2021,South Fla.,0-3,3.0,30.0,15.0,87.0,0.172,28.0,5.0,13.0,23.0,6.0,1.0,6.0,0.0,39.0,0.0,South Fla.,3,10.0,5.0,29.0,9.333333333333334,1.6666666666666667,4.333333333333333,7.666666666666667,0.3333333333333333,2.0,0.0,13.0
09/17/2021,@ UNCW,3-1,4.0,48.0,15.0,129.0,0.256,44.0,7.0,14.0,56.0,1.0,2.0,6.0,4.0,60.0,1.0,UNCW,4,12.0,3.75,32.25,11.0,1.75,3.5,14.0,0.5,1.5,1.0,15.0
09/18/2021,"UNC Greensboro @ Wilmington, N.C.",0-3,3.0,32.0,21.0,117.0,0.094,28.0,5.0,6.0,57.0,6.0,1.0,4.0,0.0,40.0,0.0,UNC Greensboro,3,10.666666666666666,7.0,39.0,9.333333333333334,1.6666666666666667,2.0,19.0,0.3333333333333333,1.3333333333333333,0.0,13.333333333333334
09/18/2021,"Campbell @ Wilmington, NC",0-3,3.0,28.0,22.0,117.0,0.051,26.0,3.0,9.0,41.0,7.0,0.0,0.0,2.0,31.0,0.0,Campbell,3,9.333333333333334,7.333333333333333,39.0,8.666666666666666,1.0,3.0,13.666666666666666,0.0,0.0,0.6666666666666666,10.333333333333334
09/24/2021,"Eastern Ky. @ Nashville, Tenn.",0-3,3.0,34.0,25.0,117.0,0.077,30.0,5.0,9.0,45.0,7.0,0.0,12.0,0.0,45.0,0.0,Eastern Ky.,3,11.333333333333334,8.333333333333334,39.0,10.0,1.6666666666666667,3.0,15.0,0.0,4.0,0.0,15.0
09/25/2021,@ Lipscomb,1-3,4.0,37.0,18.0,128.0,0.148,33.0,6.0,7.0,59.0,15.0,1.0,13.0,2.0,50.5,1.0,Lipscomb,4,9.25,4.5,32.0,8.25,1.5,1.75,14.75,0.25,3.25,0.5,12.625
09/26/2021,"Bellarmine @ Nashville, TN",3-2,5.0,61.0,31.0,180.0,0.167,59.0,11.0,13.0,80.0,3.0,0.0,26.0,5.0,85.0,1.0,Bellarmine,5,12.2,6.2,36.0,11.8,2.2,2.6,16.0,0.0,5.2,1.0,17.0
10/02/2021,FGCU,0-3,3.0,30.0,28.0,93.0,0.022,28.0,5.0,8.0,35.0,4.0,1.0,6.0,0.0,39.0,0.0,FGCU,3,10.0,9.333333333333334,31.0,9.333333333333334,1.6666666666666667,2.6666666666666665,11.666666666666666,0.3333333333333333,2.0,0.0,13.0
