date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/27/2021,UT Arlington,3-1,4.0,69.0,24.0,172.0,0.262,67.0,7.0,4.0,84.0,6.0,1.0,11.0,3.0,82.5,0.0,UT Arlington,4,17.25,6.0,43.0,16.75,1.75,1.0,21.0,0.25,2.75,0.75,20.625
08/28/2021,UIW,3-2,5.0,68.0,29.0,190.0,0.205,64.0,10.0,6.0,77.0,1.0,1.0,11.0,3.0,84.5,2.0,UIW,5,13.6,5.8,38.0,12.8,2.0,1.2,15.4,0.2,2.2,0.6,16.9
08/31/2021,Texas Tech,0-3,3.0,31.0,24.0,101.0,0.069,29.0,0.0,5.0,35.0,4.0,0.0,2.0,1.0,32.0,0.0,Texas Tech,3,10.333333333333334,8.0,33.666666666666664,9.666666666666666,0.0,1.6666666666666667,11.666666666666666,0.0,0.6666666666666666,0.3333333333333333,10.666666666666666
09/03/2021,New Mexico,0-3,3.0,32.0,29.0,110.0,0.027,30.0,1.0,6.0,40.0,5.0,0.0,2.0,2.0,34.0,1.0,New Mexico,3,10.666666666666666,9.666666666666666,36.666666666666664,10.0,0.3333333333333333,2.0,13.333333333333334,0.0,0.6666666666666666,0.6666666666666666,11.333333333333334
09/04/2021,Green Bay,0-3,3.0,31.0,21.0,120.0,0.083,28.0,2.0,5.0,53.0,6.0,0.0,18.0,3.0,42.0,0.0,Green Bay,3,10.333333333333334,7.0,40.0,9.333333333333334,0.6666666666666666,1.6666666666666667,17.666666666666668,0.0,6.0,1.0,14.0
09/04/2021,Texas Southern,3-0,3.0,43.0,9.0,91.0,0.374,39.0,5.0,4.0,50.0,4.0,2.0,8.0,5.0,54.0,0.0,Texas Southern,3,14.333333333333334,3.0,30.333333333333332,13.0,1.6666666666666667,1.3333333333333333,16.666666666666668,0.6666666666666666,2.6666666666666665,1.6666666666666667,18.0
09/10/2021,"Montana St. @ Denton, TX",3-0,3.0,43.0,21.0,100.0,0.22,39.0,6.0,7.0,33.0,2.0,0.0,8.0,0.0,53.0,0.0,Montana St.,3,14.333333333333334,7.0,33.333333333333336,13.0,2.0,2.3333333333333335,11.0,0.0,2.6666666666666665,0.0,17.666666666666668
09/10/2021,"Jackson St. @ Denton, TX",3-1,4.0,51.0,15.0,133.0,0.271,47.0,8.0,7.0,48.0,8.0,1.0,16.0,5.0,68.0,0.0,Jackson St.,4,12.75,3.75,33.25,11.75,2.0,1.75,12.0,0.25,4.0,1.25,17.0
09/11/2021,@ North Texas,0-3,3.0,39.0,17.0,106.0,0.208,36.0,3.0,6.0,46.0,8.0,1.0,8.0,1.0,47.0,2.0,North Texas,3,13.0,5.666666666666667,35.333333333333336,12.0,1.0,2.0,15.333333333333334,0.3333333333333333,2.6666666666666665,0.3333333333333333,15.666666666666666
09/14/2021,@ Oklahoma,0-3,3.0,38.0,17.0,113.0,0.186,33.0,5.0,6.0,38.0,4.0,1.0,6.0,0.0,47.0,2.0,Oklahoma,3,12.666666666666666,5.666666666666667,37.666666666666664,11.0,1.6666666666666667,2.0,12.666666666666666,0.3333333333333333,2.0,0.0,15.666666666666666
09/22/2021,Prairie View,3-0,3.0,46.0,15.0,108.0,0.287,44.0,6.0,3.0,52.0,3.0,0.0,8.0,0.0,56.0,1.0,Prairie View,3,15.333333333333334,5.0,36.0,14.666666666666666,2.0,1.0,17.333333333333332,0.0,2.6666666666666665,0.0,18.666666666666668
09/30/2021,@ SFA,0-3,3.0,41.0,17.0,111.0,0.216,37.0,1.0,13.0,43.0,8.0,0.0,4.0,1.0,44.0,0.0,SFA,3,13.666666666666666,5.666666666666667,37.0,12.333333333333334,0.3333333333333333,4.333333333333333,14.333333333333334,0.0,1.3333333333333333,0.3333333333333333,14.666666666666666
10/02/2021,@ Sam Houston,0-3,3.0,32.0,19.0,120.0,0.108,30.0,3.0,3.0,55.0,7.0,0.0,14.0,3.0,42.0,1.0,Sam Houston,3,10.666666666666666,6.333333333333333,40.0,10.0,1.0,1.0,18.333333333333332,0.0,4.666666666666667,1.0,14.0
10/07/2021,UTRGV,2-3,5.0,60.0,38.0,197.0,0.112,57.0,1.0,8.0,83.0,1.0,2.0,23.0,2.0,74.5,1.0,UTRGV,5,12.0,7.6,39.4,11.4,0.2,1.6,16.6,0.4,4.6,0.4,14.9
10/09/2021,Lamar University,3-1,4.0,55.0,19.0,152.0,0.237,50.0,5.0,6.0,82.0,4.0,0.0,22.0,0.0,71.0,1.0,Lamar University,4,13.75,4.75,38.0,12.5,1.25,1.5,20.5,0.0,5.5,0.0,17.75
