date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/27/2021,@ FDU,0-3,3.0,21.0,16.0,86.0,0.058,19.0,2.0,5.0,37.0,7.0,3.0,4.0,2.0,28.0,4.0,FDU,3,7.0,5.333333333333333,28.666666666666668,6.333333333333333,0.6666666666666666,1.6666666666666667,12.333333333333334,1.0,1.3333333333333333,0.6666666666666666,9.333333333333334,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/28/2021,"Robert Morris @ Hackensack, NJ",0-3,3.0,31.0,22.0,106.0,0.085,30.0,3.0,6.0,44.0,8.0,0.0,10.0,3.0,39.0,0.0,Robert Morris,3,10.333333333333334,7.333333333333333,35.333333333333336,10.0,1.0,2.0,14.666666666666666,0.0,3.333333333333333,1.0,13.0,,3.5,,2.6666666666666665,,14.333333333333334,,0.029,,3.1666666666666665,,0.3333333333333333,,0.8333333333333334,,6.166666666666667,,0.5,,0.6666666666666666,,0.3333333333333333,,4.666666666666667
08/28/2021,"UMES @ Hackensack, NJ",0-3,3.0,22.0,21.0,102.0,0.01,17.0,5.0,8.0,40.0,8.0,1.0,10.0,1.0,33.0,0.0,UMES,3,7.333333333333333,7.0,34.0,5.666666666666667,1.6666666666666667,2.6666666666666665,13.333333333333334,0.3333333333333333,3.333333333333333,0.3333333333333333,11.0,,5.777777777777779,,4.222222222222222,,21.333333333333332,,0.04766666666666667,,5.444444444444444,,0.5555555555555555,,1.2222222222222223,,9.0,,0.3333333333333333,,1.5555555555555554,,0.5555555555555555,,7.4444444444444455
09/08/2021,@ Delaware St.,0-3,3.0,18.0,14.0,79.0,0.051,16.0,0.0,4.0,32.0,12.0,1.0,8.0,1.0,23.0,0.0,Delaware St.,3,6.0,4.666666666666667,26.33333333333333,5.333333333333333,0.0,1.3333333333333333,10.666666666666666,0.3333333333333333,2.6666666666666665,0.3333333333333333,7.666666666666667,8.222222222222223,6.166666666666667,6.5555555555555545,4.916666666666666,32.666666666666664,24.5,0.051,0.038250000000000006,7.333333333333333,5.5,1.1111111111111112,0.8333333333333333,2.111111111111111,1.5833333333333335,13.444444444444445,10.083333333333334,0.4444444444444444,0.3333333333333333,2.6666666666666665,1.9999999999999998,0.6666666666666666,0.49999999999999994,11.111111111111112,8.333333333333334
09/18/2021,@ Iona,0-3,3.0,20.0,17.0,83.0,0.036,18.0,1.0,2.0,36.0,13.0,1.0,8.0,0.0,26.0,0.0,Iona,3,6.666666666666667,5.666666666666667,27.666666666666668,6.0,0.3333333333333333,0.6666666666666666,12.0,0.3333333333333333,2.6666666666666665,0.0,8.666666666666666,7.888888888888889,6.133333333333334,6.333333333333333,4.866666666666666,31.888888888888886,24.866666666666667,0.04866666666666667,0.0408,7.0,5.466666666666667,0.888888888888889,0.6666666666666666,2.0,1.5333333333333334,12.888888888888888,10.2,0.2222222222222222,0.3333333333333333,3.1111111111111107,2.1333333333333333,0.5555555555555556,0.4666666666666666,10.555555555555555,8.2
09/25/2021,@ Marist,0-3,3.0,26.0,17.0,106.0,0.085,24.0,0.0,4.0,48.0,9.0,1.0,10.0,0.0,32.0,1.0,Marist,3,8.666666666666666,5.666666666666667,35.333333333333336,8.0,0.0,1.3333333333333333,16.0,0.3333333333333333,3.333333333333333,0.0,10.666666666666666,6.666666666666667,6.222222222222222,5.777777777777779,5.0,29.333333333333332,25.333333333333332,0.032333333333333325,0.04,5.666666666666667,5.5555555555555545,0.6666666666666669,0.611111111111111,1.5555555555555554,1.388888888888889,12.0,10.5,0.3333333333333333,0.3333333333333333,2.888888888888889,2.222222222222222,0.22222222222222224,0.38888888888888884,9.11111111111111,8.277777777777777
09/26/2021,@ Siena,0-3,3.0,23.0,18.0,111.0,0.045,22.0,1.0,5.0,49.0,11.0,0.0,6.0,0.0,27.0,0.0,Siena,3,7.666666666666667,6.0,37.0,7.333333333333333,0.3333333333333333,1.6666666666666667,16.333333333333332,0.0,2.0,0.0,9.0,7.111111111111112,6.571428571428571,5.333333333333333,5.095238095238095,29.777777777777782,26.761904761904763,0.057333333333333326,0.04642857142857143,6.444444444444444,5.904761904761904,0.11111111111111117,0.5238095238095238,1.1111111111111112,1.3809523809523812,12.888888888888888,11.285714285714286,0.3333333333333333,0.3333333333333333,2.888888888888889,2.3809523809523805,0.11111111111111115,0.3333333333333333,9.0,8.619047619047619
10/02/2021,Niagara,3-1,4.0,51.0,24.0,173.0,0.156,45.0,10.0,5.0,78.0,6.0,0.0,6.0,0.0,64.0,0.0,Niagara,4,12.75,6.0,43.25,11.25,2.5,1.25,19.5,0.0,1.5,0.0,16.0,7.666666666666667,6.708333333333333,5.777777777777778,5.208333333333333,33.333333333333336,28.041666666666668,0.055333333333333325,0.04625,7.111111111111111,6.083333333333333,0.2222222222222223,0.5,1.2222222222222223,1.4166666666666667,14.777777777777777,11.916666666666666,0.2222222222222222,0.29166666666666663,2.6666666666666665,2.333333333333333,0.0,0.29166666666666663,9.444444444444445,8.666666666666666
10/03/2021,Canisius,0-3,3.0,33.0,17.0,103.0,0.155,33.0,3.0,3.0,45.0,3.0,1.0,8.0,0.0,41.0,1.0,Canisius,3,11.0,5.666666666666667,34.333333333333336,11.0,1.0,1.0,15.0,0.3333333333333333,2.6666666666666665,0.0,13.666666666666666,9.694444444444445,7.379629629629629,5.888888888888889,5.296296296296296,38.52777777777778,29.731481481481485,0.09533333333333334,0.058444444444444445,8.86111111111111,6.657407407407407,0.9444444444444445,0.7222222222222222,1.4166666666666667,1.3981481481481481,17.277777777777775,12.75925925925926,0.1111111111111111,0.25925925925925924,2.2777777777777777,2.2407407407407405,0.0,0.25925925925925924,11.888888888888888,9.481481481481481
10/06/2021,Rider,0-3,3.0,29.0,15.0,106.0,0.132,26.0,3.0,6.0,44.0,6.0,1.0,8.0,1.0,37.0,3.0,Rider,3,9.666666666666666,5.0,35.333333333333336,8.666666666666666,1.0,2.0,14.666666666666666,0.3333333333333333,2.6666666666666665,0.3333333333333333,12.333333333333334,10.472222222222221,7.741666666666665,5.888888888888888,5.333333333333333,38.19444444444445,30.19166666666667,0.11866666666666666,0.06810000000000001,9.86111111111111,7.091666666666666,1.277777777777778,0.75,1.3055555555555556,1.3583333333333334,16.944444444444443,12.98333333333333,0.1111111111111111,0.26666666666666666,2.0555555555555554,2.283333333333333,0.0,0.2333333333333333,12.888888888888891,9.9
