date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/27/2021,"UC San Diego @ Tucson, AZ",3-2,5.0,58.0,26.0,163.0,0.196,53.0,1.0,10.0,72.0,6.0,6.0,12.0,1.0,71.0,2.0,UC San Diego,5,11.6,5.2,32.6,10.6,0.2,2.0,14.4,1.2,2.4,0.2,14.2
08/27/2021,@ Arizona,0-3,3.0,23.0,21.0,103.0,0.019,19.0,1.0,6.0,40.0,3.0,3.0,6.0,0.0,30.0,0.0,Arizona,3,7.666666666666667,7.0,34.333333333333336,6.333333333333333,0.3333333333333333,2.0,13.333333333333334,1.0,2.0,0.0,10.0
08/28/2021,"Marist @ Tucson, AZ",3-0,3.0,41.0,7.0,80.0,0.425,39.0,4.0,7.0,42.0,3.0,2.0,4.0,0.0,49.0,1.0,Marist,3,13.666666666666666,2.3333333333333335,26.666666666666668,13.0,1.3333333333333333,2.3333333333333335,14.0,0.6666666666666666,1.3333333333333333,0.0,16.333333333333332
09/03/2021,Northwestern,3-2,5.0,53.0,30.0,165.0,0.139,50.0,7.0,6.0,84.0,8.0,2.0,15.0,1.0,69.5,2.0,Northwestern,5,10.6,6.0,33.0,10.0,1.4,1.2,16.8,0.4,3.0,0.2,13.9
09/03/2021,Arizona,2-3,5.0,59.0,14.0,161.0,0.28,58.0,6.0,5.0,77.0,4.0,3.0,8.0,4.0,72.0,1.0,Arizona,5,11.8,2.8,32.2,11.6,1.2,1.0,15.4,0.6,1.6,0.8,14.4
09/05/2021,@ UTEP,2-3,5.0,63.0,27.0,168.0,0.214,57.0,7.0,14.0,74.0,7.0,1.0,12.0,4.0,77.0,0.0,UTEP,5,12.6,5.4,33.6,11.4,1.4,2.8,14.8,0.2,2.4,0.8,15.4
09/10/2021,@ Eastern Ky.,3-0,3.0,44.0,20.0,104.0,0.231,41.0,6.0,5.0,43.0,2.0,3.0,6.0,0.0,56.0,0.0,Eastern Ky.,3,14.666666666666666,6.666666666666667,34.666666666666664,13.666666666666666,2.0,1.6666666666666667,14.333333333333334,1.0,2.0,0.0,18.666666666666668
09/10/2021,"Western Caro. @ Richmond, KY",3-0,3.0,40.0,12.0,108.0,0.259,36.0,3.0,5.0,53.0,2.0,3.0,14.0,1.0,53.0,0.0,Western Caro.,3,13.333333333333334,4.0,36.0,12.0,1.0,1.6666666666666667,17.666666666666668,1.0,4.666666666666667,0.3333333333333333,17.666666666666668
09/11/2021,"Western Ill. @ Richmond, KY",3-0,3.0,43.0,10.0,90.0,0.367,39.0,7.0,5.0,41.0,3.0,3.0,8.0,1.0,57.0,0.0,Western Ill.,3,14.333333333333334,3.3333333333333335,30.0,13.0,2.3333333333333335,1.6666666666666667,13.666666666666666,1.0,2.6666666666666665,0.3333333333333333,19.0
09/17/2021,"South Fla. @ DeLand, FL",3-0,3.0,36.0,8.0,80.0,0.35,33.0,2.0,10.0,35.0,3.0,2.0,12.0,1.0,46.0,0.0,South Fla.,3,12.0,2.6666666666666665,26.666666666666668,11.0,0.6666666666666666,3.3333333333333335,11.666666666666666,0.6666666666666666,4.0,0.3333333333333333,15.333333333333334
