date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/27/2021,@ Utah St.,1-3,4.0,28.0,26.0,131.0,0.015,26.0,3.0,2.0,63.0,8.0,1.0,18.0,0.0,41.0,0.0,Utah St.,4,7.0,6.5,32.75,6.5,0.75,0.5,15.75,0.25,4.5,0.0,10.25
08/27/2021,"Seton Hall @ Logan, UT",3-1,4.0,55.0,17.0,153.0,0.248,53.0,9.0,6.0,74.0,3.0,2.0,18.0,1.0,75.0,1.0,Seton Hall,4,13.75,4.25,38.25,13.25,2.25,1.5,18.5,0.5,4.5,0.25,18.75
08/28/2021,@ Weber St.,0-3,3.0,26.0,20.0,111.0,0.054,25.0,1.0,2.0,37.0,4.0,2.0,2.0,2.0,30.0,3.0,Weber St.,3,8.666666666666666,6.666666666666667,37.0,8.333333333333334,0.3333333333333333,0.6666666666666666,12.333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,10.0
09/03/2021,@ Central Mich.,0-3,3.0,28.0,13.0,112.0,0.134,26.0,0.0,5.0,59.0,5.0,1.0,12.0,0.0,35.0,0.0,Central Mich.,3,9.333333333333334,4.333333333333333,37.333333333333336,8.666666666666666,0.0,1.6666666666666667,19.666666666666668,0.3333333333333333,4.0,0.0,11.666666666666666
09/03/2021,"Youngstown St. @ Mount Pleasant, MI",0-3,3.0,33.0,20.0,130.0,0.1,28.0,2.0,5.0,52.0,2.0,2.0,14.0,0.0,44.0,0.0,Youngstown St.,3,11.0,6.666666666666667,43.333333333333336,9.333333333333334,0.6666666666666666,1.6666666666666667,17.333333333333332,0.6666666666666666,4.666666666666667,0.0,14.666666666666666
09/04/2021,"Butler @ Mount Pleasant, MI",2-3,5.0,47.0,22.0,173.0,0.145,45.0,12.0,7.0,90.0,7.0,0.0,16.0,0.0,67.0,0.0,Butler,5,9.4,4.4,34.6,9.0,2.4,1.4,18.0,0.0,3.2,0.0,13.4
09/10/2021,Drake,0-3,3.0,30.0,27.0,118.0,0.025,30.0,4.0,8.0,57.0,5.0,0.0,12.0,1.0,40.0,3.0,Drake,3,10.0,9.0,39.333333333333336,10.0,1.3333333333333333,2.6666666666666665,19.0,0.0,4.0,0.3333333333333333,13.333333333333334
09/11/2021,Green Bay,2-3,5.0,56.0,16.0,198.0,0.202,51.0,3.0,9.0,93.0,11.0,1.0,30.0,0.0,75.0,1.0,Green Bay,5,11.2,3.2,39.6,10.2,0.6,1.8,18.6,0.2,6.0,0.0,15.0
09/11/2021,Montana,0-3,3.0,34.0,15.0,115.0,0.165,33.0,1.0,7.0,46.0,5.0,1.0,10.0,2.0,41.0,0.0,Montana,3,11.333333333333334,5.0,38.333333333333336,11.0,0.3333333333333333,2.3333333333333335,15.333333333333334,0.3333333333333333,3.3333333333333335,0.6666666666666666,13.666666666666666
09/17/2021,@ Bradley,0-3,3.0,19.0,21.0,96.0,-0.021,19.0,4.0,2.0,34.0,6.0,1.0,12.0,3.0,30.0,2.0,Bradley,3,6.333333333333333,7.0,32.0,6.333333333333333,1.3333333333333333,0.6666666666666666,11.333333333333334,0.3333333333333333,4.0,1.0,10.0
