date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/28/2021,@ Iowa St.,0-3,3.0,34.0,20.0,120.0,0.117,32.0,1.0,6.0,45.0,5.0,0.0,2.0,0.0,36.0,0.0,Iowa St.,3,11.333333333333334,6.666666666666667,40.0,10.666666666666666,0.3333333333333333,2.0,15.0,0.0,0.6666666666666666,0.0,12.0
08/29/2021,"Drake @ Ames, IA",3-0,3.0,41.0,12.0,97.0,0.299,39.0,7.0,8.0,48.0,0.0,1.0,14.0,1.0,56.0,2.0,Drake,3,13.666666666666666,4.0,32.333333333333336,13.0,2.3333333333333335,2.6666666666666665,16.0,0.3333333333333333,4.666666666666667,0.3333333333333333,18.666666666666668
09/03/2021,@ Nebraska,2-3,5.0,47.0,33.0,168.0,0.083,47.0,4.0,9.0,74.0,3.0,1.0,14.0,1.0,59.0,0.0,Nebraska,5,9.4,6.6,33.6,9.4,0.8,1.8,14.8,0.2,2.8,0.2,11.8
09/03/2021,"Arizona St. @ Lincoln, NE",2-3,5.0,62.0,26.0,187.0,0.193,60.0,5.0,11.0,75.0,6.0,0.0,34.0,4.0,84.0,0.0,Arizona St.,5,12.4,5.2,37.4,12.0,1.0,2.2,15.0,0.0,6.8,0.8,16.8
09/04/2021,"Georgia @ Lincoln, NE",3-1,4.0,52.0,23.0,142.0,0.204,50.0,7.0,10.0,54.0,1.0,1.0,23.0,2.0,71.5,0.0,Georgia,4,13.0,5.75,35.5,12.5,1.75,2.5,13.5,0.25,5.75,0.5,17.875
09/10/2021,"Illinois @ Omaha, NE",1-3,4.0,43.0,18.0,131.0,0.191,41.0,3.0,9.0,49.0,9.0,0.0,4.0,0.0,48.0,2.0,Illinois,4,10.75,4.5,32.75,10.25,0.75,2.25,12.25,0.0,1.0,0.0,12.0
09/11/2021,"SMU @ Omaha, NE",2-3,5.0,64.0,25.0,168.0,0.232,62.0,10.0,10.0,63.0,9.0,0.0,6.0,1.0,77.0,0.0,SMU,5,12.8,5.0,33.6,12.4,2.0,2.0,12.6,0.0,1.2,0.2,15.4
09/11/2021,@ Creighton,0-3,3.0,33.0,26.0,118.0,0.059,31.0,1.0,7.0,45.0,5.0,4.0,6.0,0.0,41.0,1.0,Creighton,3,11.0,8.666666666666666,39.333333333333336,10.333333333333334,0.3333333333333333,2.3333333333333335,15.0,1.3333333333333333,2.0,0.0,13.666666666666666
09/16/2021,Weber St.,3-1,4.0,62.0,21.0,173.0,0.237,57.0,4.0,8.0,89.0,3.0,3.0,18.0,4.0,78.0,1.0,Weber St.,4,15.5,5.25,43.25,14.25,1.0,2.0,22.25,0.75,4.5,1.0,19.5
09/18/2021,Kansas St.,1-3,4.0,44.0,31.0,150.0,0.087,43.0,2.0,10.0,67.0,6.0,1.0,12.0,1.0,53.0,0.0,Kansas St.,4,11.0,7.75,37.5,10.75,0.5,2.5,16.75,0.25,3.0,0.25,13.25
09/23/2021,St. Thomas (MN),3-0,3.0,48.0,11.0,100.0,0.37,47.0,4.0,10.0,47.0,1.0,0.0,14.0,0.0,59.0,0.0,St. Thomas ,3,16.0,3.6666666666666665,33.333333333333336,15.666666666666666,1.3333333333333333,3.3333333333333335,15.666666666666666,0.0,4.666666666666667,0.0,19.666666666666668
09/25/2021,Western Ill.,3-0,3.0,51.0,14.0,120.0,0.308,47.0,2.0,4.0,61.0,2.0,1.0,16.0,2.0,62.0,1.0,Western Ill.,3,17.0,4.666666666666667,40.0,15.666666666666666,0.6666666666666666,1.3333333333333333,20.333333333333332,0.3333333333333333,5.333333333333333,0.6666666666666666,20.666666666666668
10/02/2021,Denver,3-1,4.0,60.0,24.0,176.0,0.205,54.0,0.0,5.0,83.0,3.0,2.0,12.0,0.0,68.0,1.0,Denver,4,15.0,6.0,44.0,13.5,0.0,1.25,20.75,0.5,3.0,0.0,17.0
10/05/2021,Oral Roberts,3-0,3.0,44.0,13.0,130.0,0.238,44.0,3.0,6.0,68.0,3.0,2.0,8.0,0.0,53.0,0.0,Oral Roberts,3,14.666666666666666,4.333333333333333,43.333333333333336,14.666666666666666,1.0,2.0,22.666666666666668,0.6666666666666666,2.6666666666666665,0.0,17.666666666666668
10/07/2021,@ North Dakota,3-0,3.0,38.0,13.0,103.0,0.243,31.0,10.0,5.0,49.0,2.0,0.0,6.0,0.0,51.0,0.0,North Dakota,3,12.666666666666666,4.333333333333333,34.333333333333336,10.333333333333334,3.3333333333333335,1.6666666666666667,16.333333333333332,0.0,2.0,0.0,17.0
