date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/27/2021,Mississippi Val.,3-0,3.0,43.0,16.0,99.0,0.273,39.0,13.0,3.0,47.0,2.0,2.0,2.0,1.0,59.0,1.0,Mississippi Val.,3,14.333333333333334,5.333333333333333,33.0,13.0,4.333333333333333,1.0,15.666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,19.666666666666668
08/27/2021,Southern Ill.,3-1,4.0,54.0,19.0,156.0,0.224,49.0,5.0,9.0,81.0,2.0,4.0,18.0,0.0,72.0,3.0,Southern Ill.,4,13.5,4.75,39.0,12.25,1.25,2.25,20.25,1.0,4.5,0.0,18.0
08/28/2021,USC Upstate,3-0,3.0,51.0,13.0,114.0,0.333,47.0,4.0,7.0,54.0,2.0,1.0,10.0,2.0,61.0,0.0,USC Upstate,3,17.0,4.333333333333333,38.0,15.666666666666666,1.3333333333333333,2.3333333333333335,18.0,0.3333333333333333,3.3333333333333335,0.6666666666666666,20.333333333333332
08/28/2021,Louisiana,3-2,5.0,63.0,32.0,199.0,0.156,59.0,8.0,4.0,83.0,6.0,3.0,10.0,1.0,79.0,0.0,Louisiana,5,12.6,6.4,39.8,11.8,1.6,0.8,16.6,0.6,2.0,0.2,15.8
09/03/2021,"Buffalo @ Tuscaloosa, Ala.",1-3,4.0,52.0,29.0,140.0,0.164,48.0,0.0,3.0,69.0,10.0,1.0,14.0,2.0,60.0,0.0,Buffalo,4,13.0,7.25,35.0,12.0,0.0,0.75,17.25,0.25,3.5,0.5,15.0
09/03/2021,"Troy @ Tuscaloosa, Ala.",3-1,4.0,46.0,18.0,107.0,0.262,42.0,10.0,3.0,36.0,6.0,2.0,18.0,2.0,67.0,1.0,Troy,4,11.5,4.5,26.75,10.5,2.5,0.75,9.0,0.5,4.5,0.5,16.75
09/04/2021,@ Alabama,2-3,5.0,64.0,32.0,180.0,0.178,61.0,5.0,6.0,82.0,5.0,2.0,12.0,3.0,77.0,1.0,Alabama,5,12.8,6.4,36.0,12.2,1.0,1.2,16.4,0.4,2.4,0.6,15.4
09/10/2021,"South Alabama @ Jacksonville, Ala.",1-3,4.0,50.0,35.0,173.0,0.087,48.0,5.0,3.0,74.0,7.0,1.0,6.0,1.0,59.0,0.0,South Alabama,4,12.5,8.75,43.25,12.0,1.25,0.75,18.5,0.25,1.5,0.25,14.75
09/11/2021,"Nicholls @ Jacksonville, AL",2-3,5.0,46.0,20.0,141.0,0.184,45.0,5.0,7.0,62.0,9.0,6.0,10.0,4.0,62.0,2.0,Nicholls,5,9.2,4.0,28.2,9.0,1.0,1.4,12.4,1.2,2.0,0.8,12.4
09/11/2021,@ Jacksonville St.,1-3,4.0,54.0,23.0,142.0,0.218,51.0,6.0,5.0,66.0,8.0,1.0,10.0,1.0,66.0,1.0,Jacksonville St.,4,13.5,5.75,35.5,12.75,1.5,1.25,16.5,0.25,2.5,0.25,16.5
09/17/2021,Eastern Ky.,3-0,3.0,36.0,15.0,103.0,0.204,32.0,4.0,6.0,41.0,3.0,4.0,14.0,0.0,51.0,2.0,Eastern Ky.,3,12.0,5.0,34.333333333333336,10.666666666666666,1.3333333333333333,2.0,13.666666666666666,1.3333333333333333,4.666666666666667,0.0,17.0
09/17/2021,Lamar University,3-0,3.0,50.0,11.0,99.0,0.394,48.0,6.0,5.0,48.0,1.0,1.0,8.0,0.0,61.0,0.0,Lamar University,3,16.666666666666668,3.6666666666666665,33.0,16.0,2.0,1.6666666666666667,16.0,0.3333333333333333,2.6666666666666665,0.0,20.333333333333332
09/18/2021,Chattanooga,3-1,4.0,59.0,19.0,157.0,0.255,56.0,8.0,7.0,79.0,5.0,0.0,14.0,0.0,74.0,0.0,Chattanooga,4,14.75,4.75,39.25,14.0,2.0,1.75,19.75,0.0,3.5,0.0,18.5
09/21/2021,Southeastern La.,2-3,5.0,69.0,24.0,183.0,0.246,64.0,3.0,2.0,69.0,4.0,3.0,16.0,1.0,83.0,1.0,Southeastern La.,5,13.8,4.8,36.6,12.8,0.6,0.4,13.8,0.6,3.2,0.2,16.6
09/24/2021,@ UAB,0-3,3.0,23.0,13.0,78.0,0.128,22.0,3.0,5.0,28.0,9.0,0.0,16.0,0.0,34.0,0.0,UAB,3,7.666666666666667,4.333333333333333,26.0,7.333333333333333,1.0,1.6666666666666667,9.333333333333334,0.0,5.333333333333333,0.0,11.333333333333334
09/25/2021,@ UAB,1-3,4.0,54.0,25.0,162.0,0.179,43.0,5.0,4.0,61.0,10.0,2.0,8.0,0.0,65.0,1.0,UAB,4,13.5,6.25,40.5,10.75,1.25,1.0,15.25,0.5,2.0,0.0,16.25
10/01/2021,UTSA,3-0,3.0,46.0,9.0,115.0,0.322,42.0,5.0,8.0,62.0,1.0,0.0,6.0,2.0,54.0,0.0,UTSA,3,15.333333333333334,3.0,38.333333333333336,14.0,1.6666666666666667,2.6666666666666665,20.666666666666668,0.0,2.0,0.6666666666666666,18.0
10/02/2021,UTSA,3-0,3.0,39.0,11.0,112.0,0.25,35.0,8.0,6.0,60.0,4.0,0.0,16.0,1.0,55.0,0.0,UTSA,3,13.0,3.6666666666666665,37.333333333333336,11.666666666666666,2.6666666666666665,2.0,20.0,0.0,5.333333333333333,0.3333333333333333,18.333333333333332
10/08/2021,@ North Texas,0-3,3.0,39.0,24.0,111.0,0.135,33.0,2.0,5.0,44.0,10.0,1.0,4.0,2.0,44.0,0.0,North Texas,3,13.0,8.0,37.0,11.0,0.6666666666666666,1.6666666666666667,14.666666666666666,0.3333333333333333,1.3333333333333333,0.6666666666666666,14.666666666666666
10/09/2021,@ North Texas,1-3,4.0,52.0,21.0,142.0,0.218,41.0,5.0,7.0,63.0,4.0,1.0,10.0,0.0,63.0,3.0,North Texas,4,13.0,5.25,35.5,10.25,1.25,1.75,15.75,0.25,2.5,0.0,15.75
10/15/2021,UTEP,1-3,4.0,49.0,28.0,138.0,0.152,49.0,2.0,7.0,51.0,4.0,0.0,6.0,0.0,54.0,0.0,UTEP,4,12.25,7.0,34.5,12.25,0.5,1.75,12.75,0.0,1.5,0.0,13.5
